C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117902312	3611.52134797707	3430.77857019388	3741.20981307345	3470.62381537199	4027.86278888076	3467.05608384383	2829.07146860886	4205.8397436906	4387.78350482141	4356.33940653245	4130.59257990932	4305.39551127329
gene-LOC117902310	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902311	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902308	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902309	1210.63413131963	1288.35144619095	1184.69921132417	1142.68562795567	1106.30291553371	1026.57033007586	1091.36078186845	1031.60322849965	1128.46730942965	1142.91147157122	1184.87847448518	1032.18570821318
gene-LOC117901749	4671.33573903129	4368.60743190751	4504.13129471152	5429.64859641188	5711.36722556249	5668.3615339034	4839.36422385756	6071.42468395624	5951.24659274629	5787.74454069686	5153.39725997111	5059.25054592848
gene-LOC117901454	2451.83983161197	2170.34485197015	2116.12503104762	2694.01379835907	2975.93392968708	2288.08768414846	1496.10385328987	2544.49522263296	2352.54963297298	2726.64806769486	2610.57846271813	2392.00051186915
gene-LOC117901453	593.088438070727	510.791022807648	533.424775779469	798.366448671016	721.501901435027	561.967881721939	557.554231039702	654.325787462657	712.384390868994	665.492755598433	669.355614257086	649.09588814998
gene-LOC117901760	2190.96244304478	2389.55071600906	3173.67066209878	2923.87522848591	3735.07940858828	3250.10049862161	3328.80526087407	4362.80228808193	4664.12140275437	3681.48549964044	3264.36766734133	3391.32060549246
gene-LOC117901184	990.518834716059	881.993405779197	821.846311520694	937.418424920588	1024.74183102366	909.096818077488	711.397898493249	973.924221223318	848.977268174258	855.268822732001	978.852464624931	933.588864443563
gene-LOC117901183	2163.44803096933	1987.32863529615	1904.20239725927	1928.75496308081	2113.2686127539	1895.45099089264	1700.54040467109	1748.33581072031	1922.8074266818	2006.69043184285	1944.88553308078	1991.45083405508
gene-LOC117901787	4827.25074079215	4464.76849490571	4437.97008221175	5943.2895699052	5965.46137345917	4833.34711077985	3134.69378784543	5218.53182226359	5062.34217582126	5341.81333362067	5527.9067623393	4885.67901887572
gene-LOC117901511	1890.34201481306	1591.31049413152	1499.99873964343	1890.91769063194	1944.91816908572	1668.97052631921	1115.1084620794	1845.72823284264	1789.36669269896	1910.52587764512	2128.9354352226	1819.93340791418
gene-LOC117901310	5973.68457726907	5604.22539193816	5185.38502967019	6810.70904079539	7326.90409181918	5722.33585022698	4246.70472641906	6616.06580184423	5529.91010198159	6383.45416847039	6363.91452679445	5759.69895687514
gene-LOC117900847	7771.29283286488	7515.03877280563	7305.64513649905	9068.64827418131	9753.86918345787	7778.65147016244	6634.89534937245	9724.11329229185	7956.00974581124	8653.95886404151	9672.23440957263	7914.45081342365
gene-LOC117900846	516.659515638932	552.150619796121	478.63502167809	501.343859947439	546.877528189158	454.019249074787	445.010876996503	508.709933027326	498.03864494381	571.03022890863	538.414639101459	504.281773863355
gene-LOC117900848	842.756251347923	812.716080823504	825.98138730193	1060.38956037939	1222.37061272108	861.472421321391	627.764763837294	1054.29660841165	990.823717683571	952.284390683691	1023.72035121672	990.076639519907
gene-LOC117901841	622.640954744354	742.404765943099	658.510818161864	674.449381400988	713.136661998099	696.374512566923	696.942788799627	749.827094592322	708.181533105755	730.169800899559	832.345079835418	745.63863100773
gene-LOC117901847	5398.93908058198	4724.29996600839	4219.84483475154	4966.14200891331	5696.72805654786	4693.64888029529	3294.73250231053	4869.62110611659	4451.87708571081	4855.0334663543	4728.52584408152	4648.43036355508
gene-LOC117901836	11772.0921590946	12097.6821191285	10533.0717837539	11463.7476201944	12078.3600919942	10108.0136314995	8811.4218660978	11312.6498861318	10722.5408684633	11372.9478079507	11770.0370255275	11135.2810432311
gene-LOC117901844	2236.81979650386	2006.97444386568	2127.49648944602	2832.11984279742	3057.49501419713	2521.97638821729	1743.90573375196	2913.26264620296	2685.62611070966	2833.02478694013	2503.4449375908	2365.29720001488
gene-LOC117901848	1921.93263608486	1749.51095261243	1781.18389276749	2170.91350675353	2306.71477473285	2027.7409818818	1537.40416670021	2097.2465268673	2095.12459497459	2090.9407934851	2135.34513330715	2066.42551733823
gene-LOC117901837	3706.2932117925	4051.17252502098	3667.8122179565	3755.34929054968	4038.31933817692	3763.38566365954	3446.51115409356	3766.15550789561	3868.73057106141	3782.75613636194	3854.05989111912	3860.68266385408
gene-LOC117901839	3020.47101450453	2688.37380425078	2739.48770506898	3088.46736363847	3445.43299308466	2987.63715649912	2253.96460436976	3297.15898971428	3076.49188269088	3250.87254013557	3376.07954824333	3235.20893619057
gene-LOC117901843	349.534938588074	520.096932130054	595.450912498012	1020.66042430809	1155.44869722566	774.690187232504	689.715233952816	1086.44556328698	694.522245375229	559.116036353159	693.163064285381	587.472860793969
gene-LOC117901840	4316.70553894776	4216.61091297487	4153.68362225176	5434.37825546799	5677.90626781478	5020.66973802049	3544.59939844314	5289.44863448859	5046.58145920911	5050.7666297656	5221.15692543625	4662.80906993815
gene-LOC117901846	920.204226078808	944.032801261908	842.521690426875	1000.79585627243	1141.85518314065	1053.02832827369	709.332882822732	1062.80662587865	1020.24372202624	984.622913334254	942.225618427553	915.10195623676
gene-LOC117901838	4774.26002123944	4584.71132617229	3913.84922694006	4758.03701044456	5307.74442273072	4530.66761139665	3269.95231426432	4712.65856172526	4049.45345488068	5208.20417424861	4764.23701912396	4656.64676720255
gene-LOC117901842	202.791407519029	233.681722984875	294.624149413079	289.455134233804	304.28558451825	433.911170444435	308.719842742353	475.615420655659	406.626488593364	349.76665287846	284.773729184615	286.54707720545
gene-LOC117900914	227.248662697203	233.681722984875	338.042445116059	338.643588417326	362.842260576745	333.370777292676	274.647084178816	343.237371168995	379.307913132311	307.215965180351	278.364031100074	319.412691795323
gene-LOC117900916	2983.78513173726	3399.75887245252	4535.1443630708	4215.07215080337	4993.00228891631	4374.03626206549	4652.48030567573	5831.25307988758	5698.02441251114	4679.72463303808	5357.59192752149	4041.44354409837
gene-LOC117901085	7188.39491778506	7416.80972995801	6946.92731247681	7923.12485079197	8684.16419046072	6682.2320248443	6537.83961285813	8062.76877123421	7464.27538751229	7443.81730590728	8052.41213649358	6947.99633439022
gene-LOC117901086	1014.97608989423	994.698307572788	1107.16654042599	1214.57644560851	1543.38667611319	1033.97856957125	787.803478302393	1506.27309165898	1008.68586317734	1361.6220063395	1193.11951487959	1087.64643283359
gene-LOC117900747	10950.7360060275	11825.7427689293	10362.4999077779	11028.6189870324	11092.3074933663	9883.64980678191	9094.32901295869	10749.0976183172	10099.4672050631	10537.2523015598	11415.6722885678	10816.8954018918
gene-LOC117902395	4840.49842068033	4488.55026317409	5359.05821248211	5499.64755044228	5696.72805654786	4655.54936289042	3673.66287785048	5011.45473056659	5348.1365037215	4426.12253435735	4723.03181715191	5535.80195748164
gene-LOC117902399	103269.740937542	90356.2435608686	96157.0522168665	115625.97494467	125129.342807426	108215.329268986	76819.615451083	119892.90830508	113026.403112343	113600.123988905	114027.613252833	102324.0098742
gene-LOC117902397	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902392	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902396	5655.74025995281	5337.4559913625	4757.40468631224	5906.39822926756	6358.62762699478	4816.41399193323	3890.48952325481	5565.55142341792	5080.20432131502	5736.68371545913	5713.78800679099	5052.06119273695
gene-LOC117902398	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902393	2858.44169894912	1643.00999036711	2516.19361288222	4610.47164789399	3700.57279591096	1858.40979341568	2746.47084178816	3456.95820659461	1378.53734634236	2738.56226025033	1424.78431707801	2273.8897094368
gene-LOC117902394	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901794	2213.38159362477	2094.86358746618	2026.18713280574	2562.52927659927	2756.34639446773	2400.26959650727	1939.04971461585	2705.23999700963	2467.07750702124	2656.86493986996	2446.67332598486	2399.18986506069
gene-LOC117901793	3.05715689727179	6.20393954827102	16.5403031249448	3.78372724488633	10.4565492961598	10.5831992791326	5.16253917629353	6.61890247433323	7.35500108566808	5.95709627773533	8.24104039441008	2.05410091186703
gene-LOC117902376	6889.81259415152	7316.51270726096	6561.33149587653	6875.03240395846	6713.1046481346	6221.86285620204	5972.02531913636	6266.2095282009	6143.52733541447	6362.17882462134	6897.75081012124	6592.63687663722
gene-LOC117902377	74444.8276054653	73113.427576374	64915.5209206817	72463.1063986293	81029.8918058016	63265.3069707266	48979.0741811673	69140.1096893886	65191.5774800394	71583.8729282836	71987.3191874819	66521.0309803577
gene-LOC117902379	359.72546157898	326.740816208941	297.725456249006	314.995293136787	347.157436632506	443.436049795655	383.06040688098	449.139810758326	431.843635172797	445.080193322226	401.063965861291	349.197155017394
gene-LOC117902381	1299.29168134051	1603.71837322806	1453.47913710452	1526.73394331163	1682.45878175211	1571.60509295119	1185.318994877	1647.16115861264	1710.56310963823	1299.49800230026	1594.18348074088	1559.06259210707
gene-LOC117902384	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902380	3264.02451398718	3059.57618722233	2921.43103944337	3421.43536118846	3860.5580001422	3177.0764235956	2322.11012149683	3280.13895478028	3142.68689246189	3433.84049723744	3506.10485224402	3148.93669789215
gene-LOC117902382	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902383	3741.96004226067	3864.02034864814	3778.42549510457	4521.55405763916	4848.7019086293	4293.60394754408	2868.30676634869	5014.29140305559	4349.95778495226	4801.41959985468	4596.66919777096	4313.61191492075
gene-LOC117900784	12899.1640018888	14058.1270163821	12210.8787819905	13748.1729442945	13368.6982751403	12838.4790455157	9547.59995263726	12979.6677521675	11960.2824797371	12895.4114137891	14070.2029667228	13110.2990699913
gene-LOC117900395	1809.8368831849	1742.27302313945	1601.30809628372	2259.83109700836	2566.03719727762	2036.20754130511	1294.76482541442	2548.27745261829	2028.92958520358	2330.07565834848	2269.94879308251	2087.99357691283
gene-LOC117901584	5541.60640245466	6229.78929638882	5615.43291091875	6394.4990438579	6820.80710588504	6113.91422355489	5097.49118267224	6613.22912935523	6047.91232130078	6381.75214096247	6600.15768476754	5967.16314897371
gene-LOC117901582	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901581	26.4953597763555	29.9857078166433	27.9117615233443	25.5401589029827	24.0500633811676	34.9245576211375	25.8126958814677	31.2033973789995	31.5214332242918	36.5935914203742	24.7231211832302	59.5689264441438
gene-LOC117901587	2465.08751150015	2346.12313917116	2098.55095897737	2636.31195787455	2984.29916912401	2335.71208090456	1805.85620386748	2808.30576410996	2606.82252764893	2741.96631526618	2742.43510902869	2425.89317691496
gene-LOC117901583	11868.9021275082	11570.3472575255	10276.6970853173	11548.8814832043	12870.9665286431	10287.9280192448	8794.90174073367	12079.4970156581	10998.8787663962	11373.7988217047	11871.6765237252	10909.3299429258
gene-LOC117901585	2618.96440866283	2414.36647420214	2232.94092186755	2930.49675116446	3232.119387443	2831.00580716796	1662.33761476652	2869.76700137162	2816.96541581087	2943.65657495522	2869.71339956458	2946.60775807325
gene-LOC117901586	161.010263256314	216.103894264774	191.247254882174	116.349612780255	192.40050704934	231.772064213003	188.948933852343	246.790506542996	221.700747010852	198.28620467319	208.773023325055	159.192820669695
gene-LOC117901580	29350.7443184073	29366.3478517409	28271.5131163119	28137.6876565972	28371.7552052704	26908.8424871225	27206.5814590669	28483.0284620486	27770.3826706011	28820.4317916835	27795.1979080353	27288.7306141534
gene-LOC117901311	11.2095752899966	50.66550631088	85.802822460651	102.160635611931	49.1457816919511	22.2247184861784	113.575861878458	28.3667248899996	12.6085732897167	114.035843030934	37.5425173523126	26.7033118542713
gene-LOC117902332	3124.41434901177	2977.89098317009	3055.82100233355	3494.27211065253	3703.7097606998	3395.09032874573	2853.85165665507	3494.78050644795	3219.389046641	3429.58542846763	3301.91018469364	3167.42360609895
gene-LOC117902329	3654.32154453888	3638.61054506096	3187.1096583878	3322.1125210102	3908.65812690454	3356.99081134085	2720.65814590669	3430.48259669728	3307.64905966902	3353.84520436499	3367.83850784892	3437.53787600947
gene-LOC117902327	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902328	2158.35276947388	2049.36803077886	1729.49544550204	3026.03586409784	2600.54380995494	3223.64250042378	2005.13021607241	2560.56970007063	2762.32826488877	1951.3745378353	2193.03241606802	2013.01889362969
gene-LOC117902333	1474.56867678409	1414.49821700579	1540.31572851048	1745.24419170382	1921.91376063417	1627.69604913059	1050.0604684581	1870.3127277473	1715.81668184228	1667.98695776589	1686.66626738926	1516.9535234138
gene-LOC117902331	5698.54045651461	5420.17518533945	5298.06584470887	6650.84656469895	7151.23406364369	5963.6327937912	4565.749647514	6859.0740784019	5711.68370024167	6502.5960940251	6516.83160966851	5831.59248879049
gene-LOC117902330	14.2667321872683	12.407879096542	9.30392050778144	9.45931811221582	9.41089436654383	19.0497587024386	7.22755484681095	6.61890247433323	8.40571552647781	8.5101375396219	8.24104039441008	11.2975550152686
gene-LOC117900657	13.2476798881777	17.5778287201012	19.6416099608719	13.2430453571022	11.5022042257758	40.2161572607038	15.4876175288806	23.638937408333	47.2821498364377	32.3385226505632	32.9641615776403	25.6762613983378
gene-LOC117900250	2208.28633212932	2027.65424235991	2206.06292928951	2699.6893892264	3039.71888039366	2435.1941541284	1864.70915047722	2778.99348172362	2460.77322037638	2512.19260169639	2601.42175116878	2210.21258116892
gene-LOC117901578	5667.96888754189	5194.76538175227	5373.53097771643	6357.60770322026	6737.15471151576	6082.16462571749	4707.20322094444	6493.1433273209	6382.03951347827	6369.837948407	6399.6257018369	5881.91796113123
gene-LOC117901134	3356.75827320442	3549.68741153574	3318.39831444205	3512.24481506574	4005.90403535882	3918.95869306279	2758.86093581126	3872.05794748494	3612.35624750384	3988.70146482079	4049.09784712015	3784.680930115
gene-LOC117902464	17346.3082351201	17173.5386595389	18874.5534034526	20971.3082547825	22963.6279092966	19728.141776231	18681.1642633358	23186.9609250856	21362.0752961025	21585.963869251	22428.4492689645	18614.262463339
gene-LOC117902462	3303.76755365171	3740.97554760743	2986.55848299784	2576.71825376759	2364.22579586173	2628.86670093653	2880.69686037179	2210.7134264273	2558.48966337168	2570.91255071978	2742.43510902869	2693.9533459136
gene-LOC117902463	20242.4548691356	18854.8062771204	17008.6004571698	19319.7113123896	21824.9096909448	15688.5346113861	11747.8741495736	17154.3040984791	16417.413137652	17744.4877838656	18229.1813524351	17378.720764851
gene-LOC117902461	429.021017917141	408.426020261176	451.757029100054	420.939655993604	380.618394380217	516.460124821669	501.798807935731	514.383278005325	518.002219319195	483.375812250524	427.61842935439	443.685796963278
gene-LOC117901446	2556.80221841831	2484.67778908255	2679.52910624105	2816.98493381787	3047.03846490097	3092.41082936254	2786.73864736325	3437.10149917161	3284.5333419712	3161.51609596954	3127.01699410116	2776.11738238829
gene-LOC117901472	2600.6214672792	2762.82107883003	1963.12722714188	2289.15498315623	2379.91061980597	2005.51626339562	1799.66115685593	2363.8937408333	1838.75027141702	2282.41888812659	2405.46812401281	2267.7274067012
gene-LOC117899978	16727.7434895721	17866.3119090958	15007.2237790515	14877.615526893	14949.7285287197	14607.9899649867	14012.1638322959	14635.3389282471	14062.7620757974	15245.9114022326	15952.8228612681	15426.2978481214
gene-LOC117899979	2851.30833285549	3065.7801267706	2705.37332987378	3685.35033651929	3662.92921844478	3267.03361746822	2031.97541978914	3308.50567967028	2869.50113785136	3187.0465085884	3487.79142914533	3309.15656901778
gene-LOC117901590	3032.69964209361	2188.95667061496	2389.04003260921	2718.60802545083	3872.06020436798	3879.80085573	2085.66582722259	3542.05838126461	3748.9491248091	3486.60334998309	2722.29034362013	3336.88693132798
gene-LOC117901746	17252.5554236038	16030.9797927323	14672.2826407713	17757.9778920628	22038.2232965864	16897.1359690631	11632.2332720246	20164.9591668044	17944.1012201485	18291.6896276633	17847.3464808274	17190.7705314151
gene-LOC117901559	3169.25265017175	3278.78205126124	3046.51708182577	3705.21490455494	3883.56240859375	3471.28936355548	2500.73397699659	3502.34496641861	3485.21980016586	3524.04795515743	3811.93901799213	3284.50735807537
gene-LOC117901558	229.286767295384	254.361521479112	278.083846288134	187.294498621873	508.188295793367	309.029418950671	109.445830537423	371.604096058994	260.577181320812	241.687906125262	297.593125353697	376.927517327599
gene-LOC117900543	13228.317894495	12888.6844115331	12468.2872493724	13833.3068073044	14456.1794019409	13423.7299656518	12591.4330509799	14572.9321334891	13112.9162213054	13855.3549282584	14740.4742521348	13137.0023818456
gene-LOC117901451	4824.19358389488	4269.34439913518	3888.00500330733	4505.4732168484	4671.9862255242	4200.47179388772	3248.26964972389	4271.0832109376	4129.30775238222	4630.36583530828	4370.49842250215	4141.06743832392
gene-LOC117901202	7172.09008099961	7168.65214802717	7340.79328063955	7890.96316921044	8275.31311298087	7559.57924508439	7563.11989327003	8610.2465616112	8608.50341355408	8163.77494175929	8255.69113288903	7121.56786144298
gene-LOC117901112	4202.57168144962	4159.74146711572	3928.32199217438	4929.25066827567	5480.27748611735	4313.71202617444	2923.0296816174	4694.69296929493	4314.23349396473	4723.12633449016	4933.63618278684	4501.56214835659
gene-LOC117901111	346.477781690803	287.449199069891	443.486877537582	402.966951580394	506.096985934135	481.535567200532	527.611503817199	589.082320215658	546.371509221057	444.229179568263	398.316952396487	436.496443771743
gene-LOC117901113	68.2765040390699	51.6994962355919	64.093674609161	72.8367494640618	82.6067394396625	68.7907953143617	98.0882443495772	104.011324596665	59.8907231261544	90.2074579199922	89.7357731835765	61.6230273560108
gene-LOC117901790	1652.90282912495	1431.04205580118	1405.92576562031	1810.51348667811	1842.44398598336	1532.4472556184	1126.46604826725	1699.16682091097	1546.65165687192	1539.4838809176	1640.88270964254	1631.98317447835
gene-LOC117900091	157597.45710666	150056.753833881	131047.787889992	95182.4966405493	74764.3274675426	104646.674472063	163569.891261684	69692.3152672473	99511.0632602075	90484.8884037839	81867.4109492247	105879.658552642
gene-LOC117900292	2066.63806255573	2065.91186957425	1826.66972636109	2229.56127904927	2338.08442262133	2316.66232220212	1663.37012260178	2083.0631644223	1950.12600214285	2180.29723765113	2459.49272215394	2148.58955381291
gene-LOC117900296	0	1.03398992471184	1.03376894530905	3.78372724488633	0	2.11663985582651	1.03250783525871	1.89111499266664	2.10142888161945	0.85101375396219	0	2.05410091186703
gene-LOC117901003	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901312	0	0	0	2.83779543366475	4.18261971846392	1.05831992791326	4.13003134103483	3.78222998533328	1.05071444080973	2.55304126188657	1.83134230986891	1.02705045593351
gene-LOC117900293	1408.3302773432	1531.33907849823	2382.83741893736	2001.59171254487	2569.17416206646	2900.85492241024	2317.9800901558	2756.30010181162	3422.17693371728	2426.2402125462	2451.25168175953	2401.24396597255
gene-LOC117900295	0	0	3.10130683592715	0	0	1.05831992791326	0	0	0	0	0	1.02705045593351
gene-LOC117901633	61.1431379454358	108.568942094743	106.478201366832	87.9716584436072	69.0132253546547	100.540393151759	168.298777147169	82.2635021809987	86.1585841463975	87.6544166581056	65.9283231552807	82.164036474681
gene-LOC117902565	10975.1932612057	10071.0618666933	9861.12196930301	7785.01880635362	6877.27247208431	7392.3646964741	7770.65396815703	7180.56362715522	7016.67103572735	7242.12704621824	7605.56461288557	7726.50057998782
gene-LOC117902567	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902566	2082.94289934118	2566.36299313478	2809.78399334999	2775.36393412412	2187.51011275663	2438.36911391214	3836.79911582135	2533.14853267696	2514.35965685767	2364.96722226093	2742.43510902869	2285.18726445207
gene-LOC117899964	229.286767295384	328.808796058364	206.75378906181	119.187408213919	113.976387328142	191.5559069523	283.939654696144	207.077091696997	175.469311615224	154.033489467156	199.616311775711	171.517426140897
gene-LOC117899972	943.642428957892	822.021990145911	799.103394723895	940.256220354253	1026.83314088289	928.146576779926	600.919560120567	974.869778719652	976.113715512235	930.158033080674	964.20172614598	902.777350765558
gene-LOC117899966	5894.19849794001	5664.19680757144	4935.2129449054	4278.44958215522	3751.80988746214	4122.15611922214	4679.32550939246	3501.39940892228	4034.74345270935	3685.74056841025	3815.60170261187	4187.28470884093
gene-LOC117899967	1030.26187438059	1124.98103808648	785.664398434877	677.287176834653	578.247176077637	620.175477757169	768.185829432478	588.136762719324	555.827939188345	574.434283924479	662.945916172544	702.502511858523
gene-LOC117899971	9057.33683431722	8295.70116596307	8139.89667536345	10047.6876987956	9301.10059893415	9385.18112073476	6263.19252867932	8354.00048010487	8901.65274254	8956.06874669809	9295.89356489457	9083.23423227599
gene-LOC117899968	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902837	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899969	40289.2516968458	42481.4760567858	34709.8261076966	24649.091136812	19340.4335781772	22255.4097640879	40840.8474236581	18822.267522011	21202.3667010995	21665.9591621234	23398.1450220401	25092.8967393676
gene-LOC117899974	7.13336609363417	1.03398992471184	5.16884472654524	2.83779543366475	3.13696478884794	2.11663985582651	3.09752350577612	0.945557496333319	0	0.85101375396219	4.57835577467227	3.08115136780054
gene-LOC117899963	873.327820320641	952.304720659602	1117.50422987908	807.825766783231	836.523943692785	924.971616996187	1267.91962169769	787.649394445655	660.899383269317	655.280590550887	730.705581637694	855.533029792616
gene-LOC117899970	1260.56769397507	1325.57508348058	1293.24495058162	1413.22212596504	1437.77552822197	1325.0165497474	935.452098744388	1289.74042499865	1226.18375242495	1389.70546022026	1396.39851127504	1296.13767538809
gene-LOC117901138	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901137	1162.73867326237	1166.34063507495	1119.5717677697	1147.41528701178	959.91122538747	1024.45369022003	1053.15799196388	964.468646259985	933.034423439036	979.516830810481	1103.38374169602	1222.19004256088
gene-LOC117900496	28.5334643745367	17.5778287201012	58.9248298826158	44.4587951274144	49.1457816919511	50.7993565398363	43.3653290808657	33.0945123716662	25.2171465794334	29.7854813886767	35.7111750424437	25.6762613983378
gene-LOC117900249	752.06059672886	664.855521589711	543.76246523256	688.638358569312	878.350140877424	773.631867304591	499.733792265214	804.669429379654	737.601537448427	893.5644416603	794.802562483106	733.314025536528
gene-LOC117902593	4260.65766249778	3998.43903886068	3433.14666737135	3549.13615570338	3575.09420435704	3201.4177819376	2857.9816879961	3117.50306541095	3034.46330505849	3632.97771566459	3512.51455032856	3282.45325716351
gene-LOC117902599	396.411344346242	396.018141164634	358.71782402224	422.831519616047	334.609577477114	351.362216067201	225.086708086398	360.257406102994	286.845042341055	356.574762910158	357.111750424437	339.953700913993
gene-LOC117902598	1375.7206037723	1386.58048903857	1201.23951444911	1333.76385382243	1577.89328879051	1339.83302873818	936.484606579647	1315.27047739965	1337.55948315078	1285.03076848291	1250.80679764046	1372.13940912717
gene-LOC117902607	170.18173394813	149.928539083216	182.977103319702	224.185839259515	236.318014093212	214.838945366391	206.501567051741	218.423781652997	278.439326814577	234.879796093565	234.41181566322	236.221604864708
gene-LOC117902609	717.412818559779	684.501330159236	671.949814450882	746.340199053829	826.067394396625	821.256264060687	527.611503817199	811.288331853988	1068.57658630349	882.501262858792	773.742125919613	731.259924624661
gene-LOC117902596	2222.55306431659	2234.45222730228	1876.29063573592	1994.0242580551	2120.58819726121	1696.48684444495	1338.13015449528	1571.51655890598	1680.09239085475	1895.2076300738	2139.92348908182	1932.90895806687
gene-LOC117902606	2926.71820298819	2715.25754229329	2694.00187147538	3198.19545374017	3288.58475364226	2993.9870760666	2247.7695573582	2882.05924882396	3046.02116390739	2957.27279501861	3073.90806711496	2770.98213010862
gene-LOC117902612	9035.93673603631	7537.78655114929	7850.44137067691	11401.3161206537	12125.4145638269	10181.0377065255	5447.51133882494	11446.9190506112	10320.1172376331	11071.6889390481	11636.349036907	9627.57097392075
gene-LOC117902601	3792.9126572152	3326.34558779798	3178.83950682532	3626.70256422355	3579.2768240755	3195.06786237012	2688.65040301367	3110.88416293662	3239.35262101638	3456.81786859442	3593.0936119628	3365.64434409412
gene-LOC117902592	9454.76723096255	10475.3519272556	7916.60258317669	4869.65696416871	4339.46795790632	4831.23047092402	6652.44798257185	3669.70864326961	4789.15642121073	4255.06876981095	4330.20889168503	5761.75305778701
gene-LOC117902608	1832.25603376489	1842.57004583649	2146.10433046159	2347.80275545197	2482.38480290834	2545.25942663138	2240.54200251139	2520.85628522463	2703.48825620342	2392.19966238772	2672.84410125367	2311.89057630634
gene-LOC117902602	1774.17005271673	2076.25176882137	1952.78953768879	2566.31300384415	2459.38039445679	2167.43921236635	1928.72463626326	2341.2003609213	2477.58465142933	2016.05158313643	2183.87570451867	1821.98750882605
gene-LOC117902613	2087.01910853754	2126.91727513225	1837.00741581418	1474.70769369445	1509.92571836548	1589.59653172571	1475.45369658469	1381.45950214298	1489.91307706819	1377.79126766479	1415.62760552867	1663.82173861229
gene-LOC117902600	5914.57954392182	5639.38104937836	4997.23908162394	6052.07172819568	6176.6836692416	5203.75908554948	4157.90905258681	5569.33365340325	4615.78853847713	6051.55880442514	5972.00727248251	5434.12396234422
gene-LOC117902611	1154.58625486965	1231.4820003318	1170.22644608984	1428.35703494459	1460.77993667353	1325.0165497474	773.348368608771	1524.23868408931	1535.09379802301	1236.52298450706	1309.40975155627	1514.89942250193
gene-LOC117902595	6655.43056536068	6316.64445006461	6130.24984568266	6551.52372452068	6696.37416926074	6664.24058606978	6108.31635339051	6424.11763008857	6423.01737666985	7370.63012306653	6604.73604054221	6370.79397815558
gene-LOC117902603	81.5241839272477	77.5492443533878	70.2962882810153	88.9175902548287	75.2871549323506	118.531831926285	69.1780249623334	92.6646346406653	97.7164429953045	127.652063094329	88.820102028642	66.7582796356783
gene-LOC117902594	4300.40070216231	4407.89904904656	4363.53871814949	4511.14880771573	4215.03502128202	4265.02930949043	3629.26504093435	4183.1463637786	4317.38563728716	4394.63502546075	4435.51107450249	4440.96617145651
gene-LOC117902610	245.591604080834	227.477783436604	274.982539452207	288.509202422583	303.239929588634	316.437658446064	279.80962335511	354.584061124995	363.547196520165	319.981171489784	266.460306085926	296.817581764785
gene-LOC117902605	1820.0274061758	1980.09070582317	1878.35817362654	1941.05207662669	1921.91376063417	1871.10963255064	1511.59147081875	1928.93729251997	1922.8074266818	1900.31371259757	2077.65785054628	1935.99010943467
gene-LOC117901821	4868.01283275578	5680.74064636683	4835.97112615573	3778.99758583022	2602.63511981418	3425.78160665521	5556.95716936236	2836.67248899996	3234.09904881234	3213.42793496123	3563.79213500489	4257.12413984441
gene-LOC117901820	5171.69041788477	5845.14504439602	5002.40792635049	3378.86842968349	2777.25949306004	3853.34285753217	6159.94174515344	2882.05924882396	3382.24978496651	3127.47554581105	3387.98327325748	3930.52209485755
gene-LOC117901823	136.55300807814	192.322125996402	165.403031249448	121.079271836363	110.839422539294	153.456389547422	228.184231592174	136.160279471998	169.165024970366	153.182475713194	157.495438648726	172.54447659683
gene-LOC117901824	11.2095752899966	9.30590932240654	3.10130683592715	19.8645680356532	23.0044084515516	23.2830384140917	25.8126958814677	17.0200349339997	10.5071444080973	10.2121650475463	16.4820807888202	8.2164036474681
gene-LOC117901826	1.0190522990906	0	2.0675378906181	0	0	0	2.06501567051741	0	4.2028577632389	0.85101375396219	0	0
gene-LOC117901313	6.11431379454358	21.7137884189486	15.5065341796357	18.9186362244316	11.5022042257758	29.6329579815712	21.6826645404328	11.3466899559998	8.40571552647781	9.3611512935841	10.9880538592134	15.4057568390027
gene-LOC117901825	2641.38355924282	2638.74228786461	2342.5204300703	2379.9644370335	2660.14614094305	2619.34182158531	2911.67209542955	2817.76133907329	2786.49469702739	2710.47880636958	2653.61500700005	2837.7404097443
