C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117901886	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901882	1259.66431341296	1243.33883983382	1297.54429647925	2495.06810930098	2232.57626210999	2451.75193825322	2472.39336620155	2938.67011310899	2414.50264666198	1445.88109137575	1010.04731149932	1332.818466617
gene-LOC117901883	2922.71611180683	3356.01307260428	3542.81874943455	3999.88869727138	4250.15674456347	3695.76091965105	3746.59609619377	3563.45040291479	3396.60582282585	2830.17665629112	2452.2491340309	2986.13569291077
gene-LOC117901896	8.42584825025392	1.11310549671784	2.8517457065478	1.11138891282895	0	0.843395919591749	1.00015912872231	0	1.98806310964346	0	1.01207145440813	1.03721281448794
gene-LOC117902726	599.28845679931	660.071559553677	501.907244352412	661.276403133223	698.501572333824	546.520555895454	672.106934501392	710.88782974698	689.857899046281	712.369895623781	762.089805169323	723.97454451258
gene-LOC117902727	2024.3100421235	1452.60267321678	1630.24796224316	1301.4364169227	1337.85583410712	1322.44480191986	1268.20177521989	1132.41427527301	1271.36635861699	1377.86125618071	1333.91017690992	1378.45583045447
gene-LOC117902728	801.508814805404	870.448498433348	620.729982125237	749.07612724671	965.133892955875	737.128033723189	816.129849037405	837.045388265458	1251.48572752056	906.318344625868	1055.59052694768	1042.39887856038
gene-LOC117902729	0	0	2.8517457065478	6.66833347697368	3.75538479749368	2.53018775877525	1.00015912872231	4.00500185772946	0.99403155482173	1.8383739241904	1.01207145440813	3.11163844346381
gene-LOC117900010	2081.18451781272	1762.04600130433	2072.26854675807	1901.58642985033	1692.73969747028	2000.53512127163	1913.30441324578	2063.57720719511	1741.54328404767	1639.82954037784	1496.85368106963	1494.62366567712
gene-LOC117900008	3887.4757364609	3387.18002651237	3787.11829829548	4351.08759372532	4191.00943400295	4443.00970440933	4258.67757009959	4892.10976921654	4341.92983146132	3317.34574620158	2896.54850251607	3427.98835188263
gene-LOC117901745	22.1178516569165	25.6014264245102	26.6162932611128	12.2252780411184	39.4315403736836	13.494334713468	9.00143215850079	23.0287606819444	8.94628399339557	21.1413001281896	13.1569289073057	15.558192217319
gene-LOC117900513	1.05323103128174	7.79173847702485	2.8517457065478	3.33416673848684	7.51076959498736	5.90377143714224	2.00031825744462	3.0037513932971	4.97015777410865	8.27268265885681	3.03621436322439	7.26048970141556
gene-LOC117901601	174.836351192769	192.567250932186	205.325690871441	177.822226052631	202.790779064659	228.560294209364	249.039623051855	263.328872145712	203.776468738455	218.766496978658	227.71607724183	263.452054879936
gene-LOC117901602	8.42584825025392	0	0	0	0.93884619937342	0	0	0	0	4.595934810476	1.01207145440813	0
gene-LOC117900193	718.303563334146	958.383832674057	701.529443810758	1130.28252434704	1468.35545582003	929.422303390108	1122.17854242643	1356.69437930586	1243.53347508198	765.682739425302	646.713659366796	968.756768731733
gene-LOC117901850	80.0455583774122	112.423655168501	79.8488797833383	125.586947149671	104.21192813045	81.8094042003997	113.017981545621	88.1100408700482	116.301691914142	73.5349569676161	94.1226452599562	86.0886636024987
gene-LOC117900608	19125.6222970451	16448.3599249995	15985.9358490048	15975.1042330033	17052.2635192194	15752.1055902151	15680.4948201084	16459.5563848037	14787.2134095281	15387.1897454737	15803.495760583	15356.9729313084
gene-LOC117900683	7226.21810562401	5975.15030638134	5400.25578629935	6051.51263035361	5818.96874371645	5527.61685700432	5560.88475569604	5620.01885685887	5721.64562955388	6337.79410364641	6486.36595130172	6724.25067632529
gene-LOC117902194	2851.09640167967	3196.83898657362	2269.98958241205	3174.12673503947	4069.89827428377	2912.24611035031	3952.62887671057	4164.20068157421	4359.82239944811	3184.98282365987	2697.17042599767	3540.00733584733
gene-LOC117902198	84.2584825025392	82.3698067571199	69.3924788593298	85.5769462878289	65.7192339561394	55.6641306930554	97.015435486064	80.1000371545893	80.5165559405602	71.6965830434256	43.5190725395497	57.0467047968365
gene-LOC117902197	218.01882347532	248.222525768077	227.189074621641	228.946116042763	353.006170964406	196.511249264878	267.042487368857	245.30636378593	303.179624220628	174.645522798088	164.967647068525	238.558947332225
gene-LOC117902195	7789.69670735975	9069.58358725693	8993.45537654957	8139.8123975592	9794.04355186351	10501.1225948369	11244.7890842249	11428.272801031	9980.07681041017	10515.4988463691	8956.83237151196	9738.39111522724
gene-LOC117902196	1.05323103128174	0	4.752909510913	5.55694456414473	8.44961579436078	5.90377143714224	7.00111390105617	4.00500185772946	2.98209466446519	3.6767478483808	3.03621436322439	4.14885125795175
gene-LOC117901782	68.4600170333131	84.5960177505555	118.822737772825	148.926114319079	449.707329499868	217.596147254671	177.028165783849	443.553955743538	332.006539310458	104.787313678853	177.112504521423	138.986517141384
gene-LOC117900449	0	1.11310549671784	0	0	0.93884619937342	0	0	1.00125046443237	0	2.7575608862856	0	1.03721281448794
gene-LOC117900448	0	1.11310549671784	0.950581902182599	0	1.87769239874684	0	2.00031825744462	0	0	0	0	0
gene-LOC117900450	1809.45091174203	1847.75512455161	1853.63470925607	1497.04086558059	1520.93084298494	1731.49182292186	1510.24028437069	1673.08952606648	1449.29800693008	1740.94010620831	1591.98839778399	1589.01003179552
gene-LOC117900451	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900845	0	2.22621099343567	3.8023276087304	1.11138891282895	0	0	1.00015912872231	1.00125046443237	0	0	1.01207145440813	0
gene-LOC117902369	15701.5682143482	19974.6781386016	16103.8080048754	17198.7434260279	27527.909411828	16999.4881552913	20281.226812231	22186.7090413568	23847.8110317281	19029.0084892948	15708.3610438686	24730.2651358359
gene-LOC117901122	4.21292412512696	11.1310549671784	8.55523711964339	6.66833347697368	24.4100011837089	8.43395919591749	3.00047738616693	1.00125046443237	7.95225243857384	5.5151217725712	13.1569289073057	9.33491533039143
gene-LOC117900317	3583.09196842048	3578.63417194784	3410.68786503117	4292.18398134539	4633.20599390783	4283.60787560649	3887.61853334362	4882.09726457221	4130.20111028429	3256.6794067033	2808.49828598256	3625.05878663534
gene-LOC117900322	5809.62236855007	5970.69788439447	6487.72148239624	5994.83179579934	5399.30449259654	6078.35439249774	6097.97020781992	5165.45114600658	5612.30215852349	5808.34241347957	5842.68850629814	5241.03635160754
gene-LOC117900316	3669.45691298558	2845.09764961079	3329.88840334565	2789.58617120065	2502.02512133016	2921.52346546582	2761.4393544023	2548.18243198037	2580.50591631721	3078.35713605683	2961.32107559819	2807.73508881884
gene-LOC117900318	341.246854135284	233.752154310746	231.941984132554	201.161393222039	218.751164454007	198.198041104061	176.028006655127	154.192571522584	186.877932306485	248.180479765704	261.114435237298	246.856649848129
gene-LOC117900313	13036.8937052054	11893.5322324301	12277.7158485905	9898.0296576546	9503.94007625713	11557.0542861657	13139.090474025	10996.7338508607	11386.6314604829	13074.5153488421	12739.9554680896	12046.1896274629
gene-LOC117900311	550.83982936035	1010.6997910198	777.575995985366	958.017242858552	1304.05737092968	920.98834419419	1102.17535985199	1069.33549601377	949.300134854753	569.895916499024	413.937224852926	966.682343102757
gene-LOC117900319	90.5778686902296	110.197444175066	70.3430607615123	73.3516682467104	91.0680813392217	78.4358205220327	89.0141624562856	112.140052016425	115.307660359321	120.413492034471	101.207145440813	102.684068634306
gene-LOC117900321	163.25080984867	239.317681794335	236.694893643467	111.138891282895	202.790779064659	141.690514491414	188.029916199794	188.235087313285	143.140543894329	158.100157480375	196.341862155178	263.452054879936
gene-LOC117900323	5.2661551564087	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900315	343.353316197847	253.788053251667	251.904204078389	226.723338217105	301.369629998868	365.190433183227	283.045033428414	273.341376790036	512.920282288013	392.492832814651	260.10236378289	378.582677288097
gene-LOC117900312	1482.94929204469	1293.42858718613	1408.76237903461	1310.32752822533	1066.5292824882	1385.69949588924	1342.21355074534	1446.80692110477	1311.12762080986	1314.43735579614	1244.847888922	1204.20407762049
gene-LOC117900320	381.26963332399	379.568974380782	330.802501959545	227.834727129934	237.528088441475	237.837649324873	206.032780516796	242.302612392633	254.472078034363	294.139827870464	351.188794679622	291.45680087111
gene-LOC117900144	19460.5497649927	16811.2323169295	17208.3841752116	16899.779808477	13435.827959233	16420.0751585318	15993.5446273985	13413.7524720004	14514.8487635069	16897.4139241961	17972.3648873796	15995.896025033
gene-LOC117900147	1573.52716073492	922.764456779086	1011.41914392229	920.230019822367	2145.26356556826	1227.98445892559	823.130962938461	1062.32674276274	1367.7874194347	1246.41752060109	888.598736970339	851.551720694596
gene-LOC117900145	11.5855413440991	13.357265960614	21.8633837501998	21.11638934375	16.8992315887216	24.4584816681607	10.0015912872231	7.00875325102656	32.8030413091171	17.4645522798088	13.1569289073057	13.4837665883432
gene-LOC117900146	10574.4395540687	10281.7554731827	10513.4358381395	10283.6816104062	16442.9523358261	13592.1686401406	9429.50026559394	12027.0205787616	13343.8795919269	13826.410283836	9657.18581796239	10631.4313485013
gene-LOC117900143	86.3649445651026	86.8222287439912	76.046552174608	110.027502370066	102.334235731703	92.7735511550924	129.020527605178	86.1075399411834	122.265881243073	88.2419483611393	49.5915012659984	108.907345521233
gene-LOC117901123	68.4600170333131	69.0125407965058	67.4913150549646	117.807224759868	117.355774921677	101.20751035101	87.013844198841	90.1125417989129	128.230070572003	73.5349569676161	93.1105738055481	99.5724301908419
gene-LOC117901225	1191.20429637965	1286.74995420582	1262.37276609849	1893.80670746052	1763.15316242328	1600.76545538514	1435.22834971651	1560.94947405006	1294.22908437789	972.499805896722	823.826163888219	1060.03149640667
gene-LOC117902182	99.0037169404835	160.287191527368	197.721035653981	106.693335631579	147.398853301627	117.232032823253	166.026415367903	144.180066878261	147.116670113616	133.282109503804	131.569289073057	161.805199060118
gene-LOC117902181	350.725933416819	292.746745636791	266.162932611128	243.394171909539	276.959628815159	323.864033123232	238.03787263591	287.358883292089	286.281087788658	334.584054202653	303.621436322439	241.670585775689
gene-LOC117902180	93.7375617840748	84.5960177505555	131.180302501199	192.270281919408	191.524624672178	140.00372265223	169.02689275407	242.302612392633	169.979395874516	62.5047134224736	61.736358718896	175.288965648461
gene-LOC117900037	7737.03515579566	6523.91131626324	6347.9859427754	6015.94818514309	6080.90683334164	6579.33156873524	6521.03751926946	5976.46402219679	5635.16488428439	6860.81148507858	7150.28482539345	6190.08607686401
gene-LOC117900041	702.50509786492	752.459315781257	615.977072614324	647.939736179276	637.476569374552	591.220539633816	639.101683253556	627.784041199093	599.401027557503	810.722900567967	781.319162803078	604.695070846467
gene-LOC117900042	538.201056984969	525.385794450819	556.090412776821	435.664453828947	347.373093768165	443.62625370526	411.065401904869	347.433911158031	418.487284579949	413.63413294284	476.68565502623	400.364146392344
gene-LOC117900036	607.714305049564	470.843625111645	588.410197451029	500.125010773026	541.714257038463	593.750727392591	518.082428678156	583.729020764069	551.68751292606	466.946976744362	470.613226299781	534.164599461287
gene-LOC117900043	709.877715083892	737.988944323925	777.575995985366	694.618070518091	582.08464361152	550.737535493412	525.083542579213	394.492682986352	533.794944939269	500.956894341884	566.760014468554	755.090928947218
gene-LOC117902845	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900040	2336.0664273829	2212.85372747506	2179.6843017047	1880.47004050658	1474.92737921564	1769.44463930349	1704.27115534282	1196.49430499668	1398.60239763417	2027.72643838201	2123.32591134826	1690.65688761534
gene-LOC117900039	45607.0101165619	60160.0127811089	57018.7542386189	34244.1151820855	49883.7151113079	56566.5643270186	57000.0689050132	51232.9850145397	52788.045718808	56927.08693648	64761.4402961219	60541.0747688464
gene-LOC117901484	3951.72282936909	4090.66270043805	4834.6595545007	3788.72480383388	3464.34247568792	4367.94746756567	3755.59752835227	3679.59545678894	3694.81528927237	4158.40181651869	3901.53545674335	3637.50534040919
gene-LOC117902019	2144.37837968962	2090.4121228361	1756.67535523344	2280.570049125	3099.13130413166	2103.42942346182	2508.39909483555	2542.17492919378	2691.83745045725	2047.02936458601	1612.22982687215	2606.51580280818
gene-LOC117902015	4396.18632456998	4197.52082812296	3982.93817014509	3612.01396669407	3327.2709305794	4240.59468370732	3597.57238601415	3636.54168681835	3013.90367421949	3511.29419520367	3732.51952385719	2944.64718033125
gene-LOC117902018	1173.29936884786	1325.70864659094	1225.30007191337	1647.0783688125	1412.963530057	1677.51448406799	1812.28834124483	1929.40964496117	1536.7727837544	1316.27572972033	1100.12167094164	1134.7108190498
gene-LOC117902020	9677.08671541662	10600.103645244	9067.60076491981	8669.94490897861	10665.292824882	10501.9659907565	10570.6818314661	11270.0752276507	12011.8773084658	11033.9202929908	13128.5909065823	10682.2547764113
gene-LOC117902024	7836.03887273614	8332.70774842972	7982.98681452947	6720.56875587664	7133.35342283924	8167.4460853265	6417.02096988234	5997.49028194987	6510.90668408233	8535.57013001603	9023.6290875029	6939.99094173878
gene-LOC117902023	2234.95624837985	2921.90192888432	3065.62663453888	2156.09449088816	2523.61858391575	2564.76699147851	2759.43903614485	2350.93609048719	2182.89329438852	2593.02642007056	3398.53594390251	2767.28378905381
gene-LOC117902022	110.589258284583	212.603149873107	209.128018480172	300.075006463815	188.708086074057	238.681045244465	339.053944636863	307.383892580736	351.887170406893	126.847800769138	315.766293775337	356.80120818385
gene-LOC117902021	2075.91836265631	2091.52522833281	2090.32960289954	1963.82420896875	1857.97662856	1978.60682736224	1738.27656571937	1776.21832390302	1806.15533511108	2347.60350119114	2141.54319752761	2231.04476396355
gene-LOC117902017	41.0760102199878	13.357265960614	19.9622199458346	17.7822226052631	36.6150017755634	26.988669426936	21.0033417031685	21.0262597530797	26.8388519801867	30.3331697491416	20.2414290881626	18.6698306607829
gene-LOC117902016	50.5550895015235	47.8635363588669	39.9244398916692	67.7947236825657	45.0646175699241	36.2660245424452	82.0130485552294	87.1087904056158	72.5643035019863	61.5855264603784	54.6518585380391	95.4235789328902
gene-LOC117900832	40.0227791887061	40.0717978818421	39.9244398916692	36.6758341233552	62.9026953580191	43.856587818771	29.004614732947	65.0812801881038	46.7194830766213	28.4947958249512	38.458715267509	40.4512997650295
gene-LOC117900830	0	0	8.55523711964339	12.2252780411184	3.75538479749368	6.74716735673399	7.00111390105617	3.0037513932971	1.98806310964346	0.919186962095201	0	2.07442562897587
gene-LOC117900829	1817.87675999228	1414.75708632837	1602.68108707986	1352.56030691283	1235.52159837542	1459.91833681332	1188.1890449221	1436.79441646044	1166.99304536071	1280.42743819861	1376.41717799506	1484.25153753224
gene-LOC117900831	935.269155778185	854.865021479298	1005.71565250919	623.489180097039	560.491181025931	670.499756075441	738.117436997065	609.761532839311	552.681544480882	823.5915180373	1061.66295567413	996.761514722907
gene-LOC117900702	1124.8507414089	1430.34056328242	1416.36703425207	1639.2986464227	1715.27200625524	1777.03520257982	2052.32653213818	1787.23207901177	1423.45318650472	1142.54939388433	1194.2443162016	1410.60942770359
gene-LOC117900701	4815.37227502011	3813.49943175531	3498.14140003197	3296.37951545065	4657.61599509153	3693.23073189227	2890.45988200748	3353.18780538399	4165.98624625787	4556.40977110591	3919.75274292269	3757.82202688979
gene-LOC117901997	600.341687830591	701.256462932237	617.87823641869	589.036123799341	697.562726134451	818.094042003997	827.13159945335	787.984115508272	616.299563989473	699.501278154448	637.605016277123	612.99277336237
gene-LOC117901996	1628.29517436157	1415.87019182509	1624.54447083006	1316.9958617023	1152.90313283056	1343.52969990966	1251.19907003161	1400.74939974088	1235.58122264341	1342.01296465899	1417.91210762579	1291.32995403748
gene-LOC117901998	627.725694643917	804.775274126995	706.282353321671	652.385291830591	775.486960682445	727.85067860768	715.113777036452	813.015377119081	633.198100421442	713.289082585876	757.029447897282	695.969798521405
gene-LOC117901995	5461.00289719582	5367.3947051734	5792.84611190076	5512.48900763157	4792.80984780131	4985.31328070683	4783.76111267881	4913.13602896962	5008.9250047467	5233.85056217007	5060.35727204066	5393.50663533727
gene-LOC117901994	2736.29421926996	2708.1856735145	2811.82126665613	2874.05172857565	2546.15089270071	2749.4706978691	2678.42614671835	2758.44502951117	2519.86999147309	2823.74234755646	2512.97342129539	2638.66940005731
gene-LOC117901991	3169.17217312675	3134.50507875743	3414.4901926399	3334.16673848684	3172.36130768279	3538.04588268739	3585.57047646948	3577.46790941684	2976.13047513626	3143.61941036559	2827.72764361632	2937.38669062984
gene-LOC117901999	83522.2740116732	79444.5655117454	75790.8456429208	58731.3470984457	60399.7313904896	67297.0906119844	70649.2405346865	57264.5178122803	70260.1383579096	82607.3322834957	86976.4087203804	80503.2725964812
gene-LOC117901992	40.0227791887061	57.8814858293275	44.6773494025822	67.7947236825657	29.104232180576	22.7716898289772	40.0063651488924	63.078779259239	45.7254515217996	41.363413294284	29.3500721778358	34.2280228781019
gene-LOC117901990	447.623188294739	483.087785575541	399.244398916692	793.531683759868	641.231954172046	656.162025442381	918.14608016708	837.045388265458	709.738530142716	497.280146493504	383.575081220682	612.99277336237
gene-LOC117900982	7560.09234254033	8970.51719804904	9443.08061628194	10401.4888351661	9034.51697657042	10275.9358843059	9466.50615335666	9606.99820622855	8344.89490272843	8491.44915583546	7950.83334583028	8002.09686377443
gene-LOC117900887	9451.69527472233	7919.7456091474	8198.76890632492	7267.37210098848	7348.34920249575	7905.99335025306	7103.13013218584	7770.70485445959	7484.06357625281	8947.36588903468	8335.42049850537	7722.04940386269
gene-LOC117901124	0	0	0.950581902182599	0	0	0	0	0	0	0	0	0
gene-LOC117900383	1.05323103128174	1.11310549671784	0	0	0.93884619937342	0	0	4.00500185772946	1.98806310964346	0	0	0
gene-LOC117901830	206.433282131221	329.479227028479	172.05532429505	146.703336493421	338.923477973804	173.7395594359	206.032780516796	341.426408371437	299.203498001341	456.835920161315	514.132298839331	251.005501106081
gene-LOC117900544	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901097	30436.2703419797	25495.681402322	27609.6513488936	26468.8383479342	20284.7109836621	27626.2767421473	24022.8221127812	23265.0557915505	20041.6642083157	22428.1618751229	24179.3991172647	20314.8501845607
gene-LOC117900599	189.581585630713	390.70002934796	230.991402230372	223.389171478618	358.639248160646	218.439543174263	274.043601269913	366.457669982246	334.988633974923	227.039179637515	461.504583210108	257.228777993008
gene-LOC117900601	125.334492722527	131.346448612705	99.8110997291729	147.81472540625	179.319624080323	127.352783858354	168.026733625348	193.241339635447	160.039080326299	125.928613807042	127.521003255425	175.288965648461
gene-LOC117900600	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900598	81.0987894086939	95.7270727177339	107.415754946634	113.361669108553	138.949237507266	81.8094042003997	112.017822416899	113.141302480857	107.355407920747	69.8582091192353	109.303717076078	137.949304326896
gene-LOC117901510	242.2431371948	175.870668481418	191.066962338702	242.28278299671	235.650396042728	161.088620642024	191.030393585961	187.233836848852	258.44820425365	203.140318623039	195.329790700769	217.814691042467
gene-LOC117901204	478.16688820191	405.170400805292	465.785132069474	172.265281488487	408.398096727438	382.058351575062	213.033894417852	317.39639722506	418.487284579949	386.977711042079	324.87493686501	381.694315731561
gene-LOC117901205	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902283	113805.825854117	104487.212976903	105448.050409116	106860.043968503	90731.0355536467	97612.9569417099	103201.419697212	86413.9225832998	97011.515561272	110635.181131703	119858.610274101	108407.40894465
gene-LOC117902284	2720.49575380073	2238.45515389957	2165.42557317196	1663.74920250493	1558.48469095988	1867.27856597613	1461.23248706329	1337.67062048164	1301.18730526165	1857.6768503944	1972.52726464145	1739.40588989627
gene-LOC117902277	8664.93169435487	9150.84028851733	10417.4270660191	10891.6113457237	7738.9092214351	10217.741565854	9838.56534924136	9484.8456495678	7926.40761814848	8433.54037722347	9817.09310775888	8795.5646668577
gene-LOC117902282	9238.94260640342	8549.7633202897	8530.52199018665	8085.35434083058	6346.60030776432	7663.09532541063	6915.10021598605	6471.08175162638	5973.13561292378	7347.98057498903	8167.41663707362	7198.25693254628
gene-LOC117902281	12934.730295171	10200.4987719222	11915.5441438589	11422.8552460559	9737.71277990111	11731.6372415212	10924.7381630338	11550.4253576918	10022.8201672675	11795.9262845677	12243.0283839752	10760.0457374979
gene-LOC117902278	1570.36746764107	1362.44112798263	1326.06175354473	1482.59280971381	1254.29852236289	1171.47693231294	2065.32860081157	1787.23207901177	1786.27470401465	1823.66693279688	2227.5692711523	2019.45334980801
gene-LOC117902276	4.21292412512696	3.33931649015351	4.752909510913	7.77972238980262	3.75538479749368	1.6867918391835	3.00047738616693	9.01125417989129	3.97612621928692	7.35349569676161	17.2052147249382	22.8186819187346
gene-LOC117902279	11.5855413440991	14.4703714573319	21.8633837501998	14.4480558667763	6.57192339561394	10.9641469546927	21.0033417031685	14.0175065020531	15.9045048771477	11.9494305072376	14.1690003617138	24.8931075477105
gene-LOC117901667	35119.9887380896	40702.9286984811	32957.6251305729	38286.2366580444	37282.5214233179	32937.9842437362	19792.1489982858	24556.6688906682	23378.6281378523	21548.4999523978	24821.0524193594	28580.3991032151
gene-LOC117900979	17721.6653323465	19749.8308282646	19685.6006122995	17351.0037070855	13677.111432472	17815.0520095365	13909.2130031412	13667.0688395018	12533.7438747472	15258.5035707803	15980.6082651044	15085.2231739125
gene-LOC117900304	992.143631467399	910.52029631519	730.997482778419	772.415294416118	601.800413798362	853.51667062685	836.133031611851	792.990367830434	881.705989126875	962.388749313675	1216.50988819857	879.55646668577
gene-LOC117900765	699.345404771075	799.209746643406	826.055672996679	942.457798078946	866.555042021666	1003.64114431418	892.1419428203	919.147926348912	1144.13031959981	671.006482329496	786.379520075118	1183.45982133074
gene-LOC117901751	252.775447507617	218.168677356696	240.497221252198	336.750840587171	283.531552210773	208.318792139162	333.052989864529	267.333874003442	310.13784510438	193.948449002087	179.136647430239	284.196311169695
gene-LOC117901414	6098.20767112127	6158.81271333979	5033.33117205686	6134.86679881578	5481.9229581414	5532.67723252188	6949.10562636261	5387.72874911056	7487.04567091727	7054.75993408066	7485.28047680254	7357.98770597742
gene-LOC117901127	3.15969309384522	4.45242198687134	0.950581902182599	0	1.87769239874684	0	0	5.00625232216183	1.98806310964346	3.6767478483808	3.03621436322439	2.07442562897587
gene-LOC117900528	3150.21401456368	3497.37747068744	3635.02519394626	3445.30562976973	2842.82629170271	3429.24780906005	3178.5057110795	3167.95646946401	2957.24387559465	3462.57728621262	3607.02266351058	3289.00183474125
gene-LOC117900530	857.330059463336	761.364159755	865.029530986165	755.744460723683	525.753871649115	750.622368436657	715.113777036452	652.815302809903	639.162289750373	830.025826771966	920.9850235114	721.900118883604
gene-LOC117900529	325.448388666057	175.870668481418	202.473945164894	230.057504955592	154.909622896614	190.607477827735	211.033576160407	206.257595673067	233.597415383107	189.352514191611	330.947365591459	256.19156517852
gene-LOC117900527	3414.5750034154	3097.77259736574	3450.61230492284	2960.74006377631	2291.72357267052	3197.31393117232	2909.4629054532	2771.46128554879	2590.44623186543	2864.18657388864	3289.23222682643	2652.15316664565
gene-LOC117900828	824.679897493602	1168.76077155373	1028.52961816157	1214.74808172204	965.133892955875	1151.23543024274	1234.19636484333	1046.30673533182	1005.95993347959	1003.75216260796	1244.847888922	914.82170237836
gene-LOC117900827	716.197101271583	243.770103781206	377.381015166492	301.186395376644	210.301548659646	488.326237443623	328.052194220918	373.466423233272	371.767801503327	681.117538912544	299.573150504807	348.503505667947
gene-LOC117901795	1438.71358873086	1540.53800745749	1539.94268153581	1403.68419690296	1194.21236560299	1481.00323480311	1360.21641506234	1119.39801923538	1384.68595586667	1343.85133858318	1883.46497665353	1550.63315765947
gene-LOC117901474	3083.86045959293	3136.73128975086	3101.74874682182	3125.225622875	2797.76167413279	3135.74602904212	2754.43824050124	2731.41126697149	2892.63182453124	3093.06412745035	3371.21001463349	3130.30827412459
gene-LOC117901475	2927.98226696324	2652.5303986786	2689.19620127457	2101.63643415954	2208.16626092628	2344.64065646506	2119.33719376257	2190.73601617802	2288.26063919962	2523.16821095133	2916.78993160424	2407.3709424265
gene-LOC117900959	5709.56542057831	5672.38561127409	5924.97699630414	5977.04957319407	4734.60138344016	5721.59791851043	5423.86295506109	5087.35360978085	4844.90979820111	5230.17381432169	5581.57407106085	5093.75213195026
gene-LOC117900076	1937.9450975584	1674.11066706363	1613.13748800387	1589.28614534539	1403.57506806326	1561.96924308392	1346.21418726023	1320.64936258629	1241.54541197234	1677.51620582374	1623.36261287064	1266.43684648977
gene-LOC117900075	2021.15034902966	2368.68849701556	2451.55072572892	1947.15337527631	2013.82509765599	2165.84072151161	2054.32685039562	2146.68099574299	1811.12549288519	2092.06952572868	2220.48477097144	2125.24905688578
gene-LOC117900077	6218.27600868739	6374.75517970305	7453.51269501376	7575.2268298421	5542.0091149013	7126.69552055028	6733.07125455859	6470.08050116195	5992.02221246539	6560.23734847345	6685.74402782012	6301.06784801422
gene-LOC117902112	3.15969309384522	3.33931649015351	10.4564009240086	1.11138891282895	1.87769239874684	0.843395919591749	3.00047738616693	0	0.99403155482173	0	6.07242872644879	2.07442562897587
gene-LOC117902105	1.05323103128174	0	0	2.22277782565789	0	0.843395919591749	0	1.00125046443237	0	0	0	2.07442562897587
gene-LOC117902107	5148.19328090514	4934.39666695017	5818.51182325969	4920.11871709374	4677.33176527838	5006.39817869662	4592.73071909285	4809.00598066865	4285.27003283648	4483.79400110039	4510.80247229704	4330.36350048713
gene-LOC117902111	3587.3048925456	3339.31649015351	3326.08607573692	2958.51728595065	2609.05358805873	2676.09525286462	3216.51175797095	2845.55381991678	3465.19400010855	4006.73596777298	4706.13226299781	4516.02459428048
gene-LOC117902108	2666.78097120536	2436.58793231534	2845.09163323252	2366.14699541283	1963.12740288982	2412.1123300324	2510.399413093	2217.76977871769	2210.72617792353	2513.05715436828	2371.28341767825	2400.11045272508
gene-LOC117902109	3595.73074079586	3496.26436519072	3434.45241258573	3135.22812309046	3267.1847738195	3056.4668126005	2975.47340794887	3132.91270320887	3592.43003912573	3910.22133675298	3776.03859639674	3525.4863564445
gene-LOC117902106	242.2431371948	199.245883912493	150.191940544851	160.040003447368	222.5065492515	147.594285928556	209.033257902963	192.240089171014	244.531762486146	203.140318623039	305.645579231256	230.261244816322
gene-LOC117902104	13362.3420938714	13709.0072975769	15501.1390788916	22770.1360460394	17393.064689592	20615.9698585007	19391.0851876681	21624.0062803458	15804.1076901107	14573.7092840194	11033.6029959574	11225.7542912029
gene-LOC117900156	4019.12961537112	4435.72540442058	4443.97039270365	3988.77480814309	5042.54293683464	4573.73607194606	3737.59466403527	4174.21318621853	3734.57655146524	3964.4533675166	3299.35294137051	3655.13795825549
gene-LOC117900157	3540.96272716921	3367.14412757145	3386.9233174766	3420.8550736875	2800.57821273091	2558.86322004137	3229.51382664434	3308.13153448454	3116.28892436613	4157.48262955659	4222.36210779072	4075.2091481231
gene-LOC117900159	11.5855413440991	24.4883209277924	15.2093104349216	18.8936115180921	28.1653859812026	15.1811265526515	27.0042964755024	18.0225083597826	28.8269150898302	20.2221131660944	17.2052147249382	50.8234279099089
gene-LOC117901697	6.31938618769044	5.56552748358918	5.7034914130956	0	1.87769239874684	4.21697959795875	4.00063651488924	3.0037513932971	0	4.595934810476	5.06035727204066	2.07442562897587
gene-LOC117900743	42.1292412512696	44.5242198687134	34.2209484785736	27.7847228207237	40.370386573057	50.603755175505	23.0036599606131	38.0475176484299	33.7970728639388	38.6058524079984	30.3621436322439	69.4932585706918
gene-LOC117900742	5248.25022887691	5040.14168913836	5502.91863173507	3778.72230361842	3186.44400067339	4287.82485520445	4008.63778791902	3259.07026172735	3434.37902190908	5180.53771836855	5512.75321216109	5105.16147290962
gene-LOC117900741	4761.65749242474	4846.46133270946	5568.50878298567	4656.71954475328	3961.93096135583	5577.37721626024	4503.71655663656	4986.22731287318	4251.47295997254	4618.91448452838	4482.46447157361	4440.30805882286
