C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117903455	1781.69212022985	1826.85987797513	2125.84444903025	1809.58534482758	1887.42029713146	1592.92767842188
gene-LOC117903457	2149.21141289783	2196.59450402502	2490.35442654721	2671.29265188834	3350.42608420525	3255.90762568449
gene-LOC117903452	3509.55042857594	3036.40471658672	3063.55332248992	3058.60740990406	2164.92209216917	2874.17352301615
gene-LOC117903454	906.892677118738	694.752084937407	849.595774568807	786.42130023334	681.511761342603	805.093466531899
gene-LOC117900549	12963.5960078548	11902.4011034881	11598.4663329508	11204.9161727595	12911.9952867545	10448.9558102728
gene-LOC117895828	1001.10184791532	1112.47586599082	1286.4512438067	1058.53939719989	1057.97559358126	931.999750663661
gene-LOC117895837	6090.467602157	6297.48593159904	5949.95294089399	6009.27464134473	6370.29855961559	5153.41038602259
gene-LOC117896905	3921.58614260934	4260.12816917663	5234.84558042178	3568.37531155474	3753.41582332251	3501.59819176358
gene-LOC117897141	5180.46912819882	4844.72333012867	6730.91324895833	8526.36703828535	9408.53512440342	11746.4456592359
gene-LOC117896818	2463.9321592952	3106.20712386458	3038.51065227883	2968.8084379051	2744.41113474791	2994.98830550959
gene-LOC117897299	1943.19355588113	1765.782771607	1831.82495062598	1961.97147912885	1908.84506807187	1825.41999095127
gene-LOC117897385	88171.5017406948	85704.2681858421	87567.7251840505	86487.2947588798	96139.0685727508	81406.8278945697
gene-LOC117892657	5937.24829141092	6212.41424772915	6327.44800666856	6041.92881298071	5937.72223205681	5899.61933671736
gene-LOC117900274	3859.47020582038	4072.53419961739	3823.18098555963	4402.87080891884	4597.14370749966	3853.89003651335
gene-LOC117889615	605.630383692308	623.859015045835	672.442070482953	555.120917811769	447.879735373358	545.18939663005
gene-LOC117889616	1700.94140240421	1289.1632094129	1332.82655901242	1454.01769812462	1516.057600831	1141.1413069128
gene-LOC117889617	10349.550334653	8808.19126837441	8658.27134890809	11556.8555781695	12111.1169444582	11791.1166712503
gene-LOC117889614	5288.13675196634	4131.42998075808	4626.40144492272	3602.84360383717	3529.98606922965	3811.24952504508
gene-LOC117896661	1294.08201643656	1049.21743439527	1010.98187148472	1025.88522556391	1034.51036826557	1015.2502730541
gene-LOC117896650	609.771446144905	584.595160952041	671.514564178839	544.236193933107	499.911321942928	475.137127789317
gene-LOC117903732	2625.43359494648	1993.73125787375	2119.35190490145	2001.88213335061	1761.93235305191	2028.47004556209
gene-LOC117903731	1142.93323691677	1317.52043736953	1200.19315752406	1458.55299974073	1074.29922858348	1399.01487626855
gene-LOC117903733	1.03526561314924	0	0	0	3.06068156291588	0
gene-LOC117903734	1583.95638811834	2163.87462561353	1695.48152392116	1260.81384927837	1149.79604046873	1590.89717787577
gene-LOC117891479	831.318287358843	531.152692879933	681.717133524097	579.611546538759	437.677463496971	583.768907006106
gene-LOC117898039	3.10579683944773	0	1.85501260822884	0	0	1.0152502730541
gene-LOC117890926	1896.60660328942	1774.50807251674	2058.13648882989	3198.29469968023	4051.32216211299	3323.92939397911
gene-LOC117893210	0	0	0	0	0	0
gene-LOC117891547	0	0	0.927506304114418	0	0	0
gene-LOC117891570	6.21159367889547	14.1786139783144	0	1.81412064644369	10.2022718763863	5.07625136527048
gene-LOC117891561	0	0	0	0	0	0
gene-LOC117891470	0	0	0	0	0	0
gene-LOC117890890	85.9270458913873	95.9783100070515	70.4904791126958	76.193067150635	113.245217827888	117.769031674275
gene-LOC117889787	2318.99497345431	2473.62280790901	2279.81049551324	2218.66955060063	2195.52890779833	2334.06037775137
gene-LOC117891142	5.17632806574622	8.72530090973196	5.56503782468651	12.6988445251058	9.18204468874765	1.0152502730541
gene-LOC117902518	1397.60857775148	1573.8261515929	1475.66252984604	2123.42821666234	1034.51036826557	1808.16073630935
gene-LOC117902499	0	3.27198784114948	0.927506304114418	1.81412064644369	2.04045437527726	1.0152502730541
gene-LOC117902410	2626.46886055963	2672.12340360541	3080.24843596398	2807.35170037161	2146.55800279167	2863.00577001255
gene-LOC117902438	1145.00376814306	1105.93189030853	1364.36177335231	1099.35711174488	1034.51036826557	1095.45504462537
gene-LOC117902428	10.3526561314924	16.3599392057474	22.260151298746	13.6059048483277	8.16181750110902	15.2287540958114
gene-LOC117902378	4734.26964893149	4261.21883179034	4858.27802095132	4249.57761429435	3674.85832987434	4095.51960150023
gene-LOC117902322	3271.43933755161	2866.26134884695	3187.83916724126	2879.00946590614	2319.99662469024	2969.60704868323
gene-LOC117902470	936.915379900066	948.87647393335	895.971089774528	975.996907786706	1216.11080766524	1179.72081728886
gene-LOC117902507	1468.00663944563	1365.50959237305	1361.57925443997	1482.1365681445	1593.59486709154	1436.57913637155
gene-LOC117902452	2706.18431277212	2973.14628499116	2879.90707427527	3249.09007778065	3619.76606174185	3094.48283226889
gene-LOC117902536	21.7405778761341	4.36265045486598	7.42005043291535	13.6059048483277	24.4854525033271	27.4117573724606
gene-LOC117902543	4653.51893110585	4317.9332877036	4611.56134405689	5098.58607682999	3786.06309332695	5017.36684943335
gene-LOC117902443	3344.94319608521	3192.36947034818	3285.22732917327	3654.54604226082	4109.47511180839	4038.6655862092
gene-Trnaf-gaa	0	1.09066261371649	0	0.907060323221846	0	0
gene-LOC117902527	30648.0032116702	32176.728429864	30425.9168001694	34198.8953664332	34409.202357488	32634.2047770509
gene-LOC117902433	1640.89599684155	1632.72193273359	1876.34525322347	1604.58971177944	1295.68852830106	1505.61615493923
gene-LOC117903685	2913.23743540197	3032.04206613185	3211.02682484412	2933.43308529945	2920.91043820939	2744.22148806522
gene-LOC117903687	2076.74281997738	1603.27404216325	1963.53084581022	1901.19843747299	1685.41531397901	1778.71847839078
gene-LOC117903686	8.28212490519395	6.54397568229897	3.71002521645767	1.81412064644369	10.2022718763863	11.1677530035951
gene-LOC117899631	5056.23725462091	4915.61640002024	4932.47852528048	4888.14808184253	3971.74444147718	4857.97255656385
gene-LOC117903242	2959.82438799369	2756.10442486158	3071.90087922695	2976.06492049088	3165.76496324266	2852.85326728201
gene-LOC117903264	1.03526561314924	2.18132522743299	2.78251891234325	2.72118096966554	0	0
gene-LOC117903253	941.056442352663	1088.48128848906	1101.87748928793	1056.72527655345	1058.9958207689	902.557492745092
gene-LOC117903225	2900.81424804418	3106.20712386458	3471.65609630027	2966.08725693544	2860.71703413871	2639.65070994065
gene-LOC117894299	4941.32277156134	4428.09021168897	5171.775151742	4262.27645881945	4113.55602055895	4222.42588563199
gene-LOC117895132	0	0	0	2.72118096966554	0	0
gene-LOC117903057	16.5642498103879	5.45331306858247	1.85501260822884	2.72118096966554	6.12136312583177	9.13725245748687
gene-LOC117897337	1.03526561314924	2.18132522743299	0.927506304114418	2.72118096966554	4.08090875055451	2.03050054610819
gene-LOC117890761	4.14106245259698	5.45331306858247	4.63753152057209	9.9776635554403	2.04045437527726	12.1830032766492
gene-LOC117893245	0	0	0	0	1.02022718763863	0
gene-LOC117897327	1281.65882907876	1280.43790850316	1550.79054047931	1303.44568446979	1182.44331047317	1086.31779216788
gene-LOC117902788	8.28212490519395	1.09066261371649	4.63753152057209	1.81412064644369	2.04045437527726	5.07625136527048
gene-LOC117902803	0	0	0	0	1.02022718763863	0
gene-LOC117894318	0	0	0	0.907060323221846	0	0
gene-LOC117903804	116.985014285865	140.695477169428	121.503325838989	96.1483942615156	40.8090875055451	116.753781401221
gene-LOC117903800	72.4685929204471	76.3463829601546	79.76554215384	97.0554545847375	78.5574934481743	154.318041504223
gene-LOC117903802	0	0	0	0.907060323221846	0	1.0152502730541
gene-LOC117903799	0	0	0	3.62824129288738	0	2.03050054610819
gene-LOC117903803	0	0	0.927506304114418	0	2.04045437527726	0
gene-LOC117903805	20.7053122629849	37.0825288663608	36.1727458604623	23.583568403768	17.3438621898567	35.5337595568934
gene-LOC117903040	8.28212490519395	0	2.78251891234325	8.16354290899661	2.04045437527726	6.09150163832458
gene-LOC117898914	283.662778002893	344.649385934412	321.844687527703	692.087026618268	755.988346040223	838.596725542684
gene-LOC117902763	4026.14796953741	2712.47792031292	3682.20002733424	4455.48030766571	3778.92150301348	4154.40411733736
gene-LOC117894566	0	0	0	0	0	1.0152502730541
gene-LOC117892347	70.3980616941486	123.244875349964	76.0555169373823	86.1707307060753	64.2743128212336	114.723280855113
gene-LOC117892312	0	0	0	0	0	0
gene-LOC117892333	0	0	0	0	0	0
gene-LOC117892341	1.03526561314924	2.18132522743299	8.34755673702976	7.25648258577476	10.2022718763863	5.07625136527048
gene-LOC117892344	6.21159367889547	0	5.56503782468651	5.44236193933107	1.02022718763863	0
gene-LOC117892322	0	0	0	0	0	0
gene-LOC117894197	8221.04423401815	7726.25395556765	7710.35990610316	8249.71363970269	8429.11702427034	7871.23536698841
gene-LOC117889624	6058.37436814938	5868.85552440846	6226.34981952009	6012.90288263761	6252.97243303715	5451.8939663005
gene-LOC117889619	6594.64195576069	6127.34256385927	6474.92150902275	5533.97503197648	5590.84498825968	4721.9290199746
gene-LOC117889631	656.358398736621	543.149981630814	626.066755277232	484.370212600466	557.044044450691	494.426882977345
gene-LOC117898872	82.8212490519396	68.7117446641391	74.2005043291535	62.5871623023073	59.1731768830404	71.0675191137868
gene-LOC117903161	1677.13029330178	1805.0466257008	1386.62192465106	1315.23746867168	1245.69739610676	1707.65095927699
gene-LOC117903162	6366.88352086785	6638.8633296923	5731.06145312299	6031.95114942527	5273.55433290407	6784.91757482053
gene-LOC117903165	1596.37957547613	1793.04933694992	1796.57971106963	1738.83463961628	1599.71623021737	1760.4439734758
gene-LOC117903166	172.889357395924	212.679209674716	215.181462554545	167.806159796041	212.207255028835	160.409543142547
gene-LOC117903163	1525.98151378199	1615.27133091413	1894.89537930576	1528.39664462881	1435.45965300755	1449.77738992125
gene-LOC117903164	418.247307712295	400.273179233953	354.307408171708	385.500637369284	387.686331302679	376.65785130307
gene-LOC117903167	1094.27575309875	957.601774843082	1043.44459212872	1070.33118140178	944.730375753369	1105.60754735591
gene-LOC117903649	151.14877951979	281.390954338856	153.038540178879	217.694477573243	328.513154419638	178.684048057521
gene-LOC117903648	32.0932340076266	64.3490942092732	12.0575819534874	102.497816524069	185.68134815023	87.3115234826523
gene-LOC117903644	5.17632806574622	0	3.71002521645767	4.53530161610923	2.04045437527726	3.04575081916229
gene-LOC117903647	624.265164728994	785.277081875876	1196.4831323076	815.447230576439	1426.2776083188	1412.21312981825
gene-LOC117895184	1.03526561314924	1.09066261371649	2.78251891234325	1.81412064644369	4.08090875055451	2.03050054610819
gene-LOC117903643	1006.27817598107	1217.17947690761	1174.22298100885	1116.59125788609	911.062878561295	1496.47890248174
gene-LOC117903646	0	0	0	0	0	0
gene-LOC117903664	1493.88827977436	1568.37283852432	1539.66046482993	1513.88367945726	1332.41670705605	1565.51592104942
gene-LOC117895194	16.5642498103879	22.9039148880464	34.3177332522335	42.6318351914267	36.7281787549906	55.8387650179753
gene-LOC117903665	268.133793805654	211.588547061	230.021563420376	243.092166623455	231.591571593968	258.888819628795
gene-LOC117903667	10.3526561314924	10.9066261371649	8.34755673702976	6.34942226255292	7.14159031347039	9.13725245748687
gene-LOC117903666	1605.69696599448	1777.78006035789	1600.87588090149	1806.86416385792	2462.82843095965	1827.45049149737
gene-LOC117891831	0	0	0	0	0	0
gene-LOC117900786	2290.00753628613	2214.04510584448	2542.29477957762	2285.79201451905	2278.16730999706	2158.42208051301
gene-LOC117898813	1303.3994069549	1668.71379898624	1545.22550265462	1431.34119004407	1450.76306082213	1419.31988172963
gene-LOC117898691	1950.44041517318	2063.53366515161	2153.66963815368	1936.57379007864	2024.13074027504	1828.46574177043
gene-LOC117898717	2617.15147004129	2293.66347664579	2745.41866017868	2521.62769855673	2590.35682941448	2842.70076455147
gene-LOC117898772	1892.46554083682	1683.98307557827	1796.57971106963	1909.36198038198	1780.29644242941	1590.89717787577
gene-LOC117898747	11.3879217446417	13.0879513645979	15.7676071699451	16.3270858179932	7.14159031347039	9.13725245748687
gene-LOC117898737	1624.33174703116	1262.9873066837	1549.86303417519	1970.13502203785	1997.60483339643	1482.26539865898
gene-LOC117898781	375.801417573176	357.73733729901	350.59738295525	417.247748682049	400.949284741981	386.810354033611
gene-LOC117898756	1710.25879292255	1562.91952545574	1602.73089350971	1572.84260046668	1428.31806269408	1462.97564347095
gene-LOC117898763	411.00044842025	390.457215710505	381.205090991026	339.24056088497	335.654744733109	506.609886253994
gene-LOC117898664	5048.99039532886	4375.73840623058	4606.92381253632	3995.60072379223	3769.73945832473	3805.15802340675
gene-LOC117898706	59.0101399495069	99.250297848201	59.3604034633228	91.6130926454064	61.2136312583177	112.692780309005
gene-LOC117898727	11198.4681374354	10456.1824777	9177.67487921217	14496.6380857315	12431.4682813767	15556.6799340079
gene-LOC117898790	104.561826928074	47.9891550035258	102.025693452586	200.460331432028	152.013850958156	195.943302699441
gene-LOC117898685	9.3173905183432	9.81596352344845	13.9125945617163	14.5129651715495	7.14159031347039	17.2592546419196
gene-LOC117899189	536.267587611309	692.570759709974	537.953656386363	656.711674012616	626.419493210117	742.147949602545
gene-LOC117891385	1078.74676890151	1064.4867109873	1016.5469093094	1045.84055267479	1136.53308702943	1231.49858121462
gene-LOC117902246	3172.05383868928	2669.94207837798	2775.09886191034	2941.59662820845	2365.90684813398	2939.14954049161
gene-LOC117902256	1189.52018950848	1429.85868658232	1522.03784505176	1827.72655129202	1547.6846436478	2285.32836464477
gene-LOC117902286	140.796123388297	174.506018194639	205.906399513401	212.252115633912	191.802711276062	184.775549695846
gene-LOC117902274	135.619795322551	140.695477169428	156.748565395337	117.010781695618	111.20476345261	127.921534404816
gene-LOC117902233	802.330850190664	751.466540850665	692.84720917347	842.659040273095	586.630632892211	723.873444687571
gene-LOC117902280	586.995602655622	439.537033327747	465.608164665438	419.968929651715	425.434737245308	448.740620689911
gene-LOC117902217	3535.43206890467	3306.88904478841	3723.01030471528	3411.45387563736	3068.84338041699	3084.33032953835
gene-LOC117902266	73.5038585335964	64.3490942092732	58.4328971592084	47.167136807536	62.2338584459563	76.1437704790573
gene-LOC117890799	1488.71195170861	1355.6936288496	1866.14268387821	1550.16609238613	1585.43304959043	2031.51579638125
gene-LOC117891141	1528.05204500828	1458.21591453895	1548.93552787108	1219.99613473338	1499.73396582878	1365.51161725776
gene-LOC117890258	1411.06703072242	1459.30657715267	1526.67537657233	1624.54503889033	1388.52920237617	1780.74897893689
gene-LOC117891306	360.272433375937	295.56956831717	262.48428406438	313.842871834759	255.056796909657	340.108841473122
gene-LOC117890074	3085.09152718475	3503.20831525738	3250.90959592104	3022.32499697519	3044.35792791367	3053.87282134672
gene-LOC117891557	0	0	0	0	0	0
gene-LOC117891059	0	0	0	0	0	0
gene-LOC117890972	2510.51911188692	2154.05866209008	2082.25165273687	2024.55864143116	2175.12436404555	1999.02778764352
gene-LOC117890567	3064.38621492176	2841.17610873147	3166.50652224662	2719.36684901909	2633.2063712953	2847.77701591674
gene-LOC117890895	922.421661315977	1108.11321553596	1058.28469299455	1100.2641720681	1256.91989517079	1127.9430533631
gene-LOC117890653	2420.45100354293	2895.70923941729	2814.98163298726	3256.34656036643	3042.31747353839	3189.91635793597
gene-LOC117891475	108.702889380671	97.068972620768	116.865794318417	132.430807190389	95.901355638031	106.60127867068
gene-LOC117890337	1642.96652806785	1364.41892975933	1496.99517484067	1532.93194624492	1208.96921735177	1265.0018402254
gene-LOC117890714	1779.62158900355	2041.72041287728	1814.2023308478	1617.28855630455	1383.42806643798	1655.87319535123
gene-LOC117891238	39.3400932996713	56.7144559132577	33.3902269481191	52.609498746867	57.1327225077632	63.9607672024081
gene-LOC117891393	127.337670417357	126.516863191113	115.938288014302	122.453143634949	98.9620372009469	217.263558433577
