W_NL1_G23_C	W_NL2_G23_C_edited	W_NL3_G23_C	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117901673	7271.50464654706	7863.3059725711	7188.19761368497	8240.1729251057	8612.7983019271	8019.24826440193
gene-LOC117901680	270.110419109495	253.591617615418	307.66164451964	522.827358936297	459.847832360576	476.42444042725
gene-LOC117901676	13204.0215579978	15482.8494599925	14677.2702179664	15124.3799300924	15052.6892641284	15514.767534008
gene-LOC117901172	0	2.94873973971416	2.26221797440912	0	2.0213091532333	0
gene-LOC117901881	330.410298604887	281.113188519417	228.484015415321	87.4513388148842	124.310512923848	94.6091087373262
gene-LOC117901388	1200.21540968225	948.511282941389	1099.43793556283	810.570473746561	882.301445386336	1023.80571240749
gene-LOC117900995	0	0	0	0	0	0
gene-LOC117900800	1182.8688690055	1230.60738470738	994.244799752807	1223.37840643187	1228.95596516585	1163.4667776864
gene-LOC117900801	337.018504576985	467.86670536798	449.05026792021	793.644408169487	611.446018853074	562.023157856259
gene-LOC117900394	2383.08427868775	2469.07807538732	2385.50885401441	2511.64006424254	2354.8251635168	2257.10302273335
gene-LOC117900393	868.979085330854	713.595017010827	687.714264220372	965.726074869743	937.887447100252	854.860875376554
gene-LOC117901042	1262.16734067067	1109.7090553791	1111.88013442208	1315.53143012928	1046.02748679823	1142.06709832915
gene-LOC117901274	0	2.94873973971416	0	0.940336976504131	0	0
gene-LOC117901068	0	71.7526669997113	0	0	0	0
gene-LOC117901322	0	11.7949589588566	0	0	0	0
gene-LOC117900849	0.826025746512218	0	0	0	0	0
gene-LOC117901173	0	0.982913246571387	0	0	0	0
gene-LOC117900407	0	0.982913246571387	0	0	0	0
gene-LOC117900710	185.855792965249	165.129425423993	161.748585170252	170.200992747248	200.109606170097	235.396472929776
gene-LOC117900711	0	0	0	0	0	5.63149456769799
gene-LOC117900709	0	14.7436986985708	0	0	0	0
gene-LOC117900665	981.318586856515	886.587748407391	893.576099891602	1071.98415321471	919.695664721152	1045.20539176475
gene-LOC117900666	0	7.8633059725711	0	0	0	2.25259782707919
gene-LOC117901756	1400.93966608472	1098.89700966681	1068.89799290831	1308.94907129375	1167.30603599223	887.523543869203
gene-LOC117902542	4215.20938445185	3824.51544240927	3642.17093879868	2598.15106608091	2971.32445525295	3179.54183292228
gene-LOC117902545	2108.01770509918	1901.93713211563	1981.70294558239	1787.58059233435	1824.23151079305	1577.94477786898
gene-LOC117902544	2983.60499640213	2953.65430594702	3214.61174163536	3281.77604799942	2919.7810718455	3134.4898763807
gene-LOC117901564	192.463998937347	172.992731396564	193.41963681198	157.03627507619	112.182658004448	176.828929425717
gene-LOC117901566	3392.48774092568	3512.93194324614	3577.69772652802	3147.30786035933	3293.72326519367	3440.84318086347
gene-LOC117901567	148.684634372199	226.070046711419	249.975086172208	274.578397139206	358.782374698911	394.204619738859
gene-LOC117901565	118.121681751247	233.93335268399	225.090688453707	287.743114810264	314.313573327778	351.405261024354
gene-LOC117901574	0	0	0	0	0	0
gene-LOC117901569	4015.31115379589	4355.28859555782	4418.11170402101	4082.94315198094	4201.29107499542	4171.81117575067
gene-LOC117901572	968.10217491232	1098.89700966681	1031.57139633056	1123.70268692244	1146.08228988328	1109.4044298365
gene-LOC117901563	1526.49557955458	1336.76201533709	1278.15315554115	1215.85571061984	1314.86160417826	1336.9168103715
gene-LOC117901568	2473.12108505758	2544.76239537332	2612.86176044253	1680.38217701288	2413.44312896056	2411.40597388828
gene-LOC117901570	0.826025746512218	0	1.13110898720456	0	0	1.1262989135396
gene-LOC117901575	1979.98371438979	1970.74105937563	1834.65877724579	2219.19526454975	1973.80838813232	2052.11662046915
gene-LOC117901573	54.5176992698064	30.470310643713	56.5554493602279	131.647176710578	47.5007651009826	68.7042337259154
gene-LOC117900161	19860.9630491398	20166.4310799052	18456.3053442168	33561.567028409	26763.1438433855	32180.6125576534
gene-LOC117900160	12166.5332203785	13106.1652297829	13817.6273876909	14522.5642651298	14290.6557133594	14410.9945987391
gene-LOC117901397	669.080854674897	825.647127119965	765.760784337486	709.954417260619	769.108132805271	638.611483976952
gene-LOC117901399	541.872889712015	542.568112107406	600.618872205621	603.696338915652	606.392745969991	523.728994795913
gene-LOC117901398	10693.7293143472	10066.0145581376	10485.3803113863	9866.01555748135	9850.8501582825	8481.03081895317
gene-LOC117900414	691.383549830727	874.792789448535	855.118394326646	914.007541162016	860.06704470077	840.21898950054
gene-LOC117900413	3315.66734650004	1809.54328693792	2219.23583289534	1906.06305137387	1679.70790633687	1742.38441924576
gene-LOC117902766	33.8670556070009	39.3165298628555	44.1132505009778	44.1958378956942	42.4474922178993	48.4308532822027
gene-LOC117902768	2208.79284617367	2231.21306971705	2335.74005857741	1890.0773227733	2001.09606170097	1868.52989756219
gene-LOC117902767	2158.40527563643	1768.26093058193	1943.24524001743	1534.62994565474	1527.09906526776	1748.01591381345
gene-LOC117901514	103.253218314027	124.829982314566	99.5375908740012	163.618633911719	101.065457661665	112.62989135396
gene-LOC117901515	6.60820597209775	14.7436986985708	10.179980884841	18.8067395300826	31.3302918751162	12.3892880489356
gene-LOC117902575	91455.9186023398	92759.488905435	83941.8601584247	69892.4264526226	62282.5989385777	103322.157132468
gene-LOC117902586	3569.25725067929	8197.49647640537	5101.30153229256	8577.75389967069	9597.17585955172	5369.06692084326
gene-LOC117902585	237.895414995519	433.464741737982	281.646137813935	466.407140346049	666.021365990373	388.573125171161
gene-LOC117901177	145.38053138615	189.702256588278	180.977437952729	207.814471807413	206.173533629797	250.038358805791
gene-LOC117902583	622.823412870213	696.885491819114	739.745277631782	786.121712357454	814.587588753021	734.346891627817
gene-LOC117902581	85.0806518907585	112.052110109138	84.8331740403419	103.437067415454	130.374440383548	155.429250068464
gene-LOC117902582	1448.02313363592	2008.09176274534	1947.76967596625	3502.75523747789	3138.0824603947	3037.62816981629
gene-LOC117902584	121.425784737296	137.607854519994	150.437495298206	107.198415321471	151.598186492498	120.513983748737
gene-LOC117901000	14.0424376907077	10.8120457122853	9.04887189763647	7.52269581203305	15.1598186492498	18.0207826166336
gene-LOC117902580	3751.80894065849	4070.24375405211	4381.91621643046	3793.31936321767	4333.6868245322	3976.96146370832
gene-LOC117902578	12905.0002377604	9738.7044470293	11904.922090328	9747.53309844183	9074.66744344091	9947.47200438172
gene-LOC117900018	5620.27917926913	4657.04296225523	5082.07267951008	4491.04939978373	4453.95471914958	5087.49219245836
gene-LOC117900021	9.0862832116344	13.7607854519994	7.91776291043191	15.0453916240661	20.213091532333	18.0207826166336
gene-LOC117900020	83.428600397734	85.5134524517107	63.3421032834553	346.04400735352	282.983281452662	146.418858760148
gene-LOC117900022	105.731295553564	120.898329328281	128.94642454132	105.317741368463	123.299858347231	121.640282662277
gene-LOC117901222	774.812150228461	960.306241900245	958.049312162261	1335.27850663587	1202.67894617381	1049.7105874189
gene-LOC117901223	303.977474716496	660.517701695972	302.006099583617	693.028351683545	852.992462664453	592.433228521828
gene-LOC117901554	5092.44872724783	5197.6452478695	4402.27617820014	5618.51343461218	5252.37183467673	5138.17564356764
gene-LOC117901551	13.2164119441955	17.692438438285	2.26221797440912	9.40336976504131	7.07458203631656	11.262989135396
gene-LOC117901547	4415.10761510781	3617.1207473827	4271.06753568441	3325.03154891861	3467.55585237173	4148.15889856634
gene-LOC117901553	1123.39501525662	1110.69196862567	1012.34254354808	990.17483625885	993.473448814168	1073.36286460324
gene-LOC117901548	2377.30209846216	2398.30832163418	2278.05350022998	2230.4793082678	1682.73987006672	1809.96235405813
gene-LOC117901549	1239.86464551484	1237.48777743338	1219.33548820651	1580.70645750344	1428.05491675933	1387.60026148078
gene-LOC117901552	2255.05028797836	2523.13830394875	2478.25979096519	2270.91379825748	2670.14939142119	2214.30366401885
gene-LOC117900546	6073.76731410434	6853.85406834228	5871.58675257887	5546.10748742137	5208.91368788222	5295.85749146319
gene-LOC117900556	62401.288994519	61245.3243938631	59745.1767041448	66588.0823171871	61377.0524379292	56410.6810846307
gene-LOC117900548	1935.37832407813	1537.27631763765	1674.04130106275	1858.10586557216	1585.71703071153	1688.32207139586
gene-LOC117900551	1438.11082467777	1562.83206204851	1403.70625312086	2015.14214064835	1770.66681823237	2098.29487592427
gene-LOC117900555	5692.96944496221	6163.84896924917	5628.39832032988	7667.50770641469	7027.08127121557	6639.53209531593
gene-LOC117900545	47753.3744316178	46752.268573168	47364.0577302037	40323.5302264502	46298.0861548088	56937.7889761673
gene-LOC117900547	4241.64220834024	4342.51072335239	3872.91717218841	4943.35148548222	4722.78883652961	3653.71367552245
gene-LOC117900554	541.046863965503	418.721043039411	449.05026792021	567.963533808495	476.018305586443	492.192625216804
gene-LOC117900552	80.9505231581974	74.7014067394254	56.5554493602279	65.8235883552892	62.6605837502323	103.619500045643
gene-LOC117901178	90.862832116344	66.8381007668543	72.3909751810918	72.4059471908181	69.7351657865489	68.7042337259154
gene-LOC117900553	1637.18302958722	1562.83206204851	1538.3082225982	1643.70903492922	1498.80073712249	1446.16780498484
gene-LOC117901179	985.448715589076	453.12300666941	553.112294743029	840.661256994694	636.71238326849	694.926429653932
gene-LOC117900735	0	0	2.26221797440912	0	1.01065457661665	0
gene-LOC117901338	1400.93966608472	2295.10243074419	2374.19776414237	3364.52570193178	2899.56798031317	3302.3084144981
gene-LOC117901436	0	4.91456623285694	0	0	0	0
gene-LOC117901180	4.13012873256109	21.6240914245705	6.78665392322735	0	11.1172003427832	9.01039130831678
gene-LOC117901435	363.451328465376	651.67148247683	832.496214582555	454.182759651495	809.534315869937	1179.23496247596
gene-LOC117901102	268.458367616471	272.266969300274	204.730726684025	149.513579264157	253.674298730779	226.386081621459
gene-LOC117900505	5250.21964483166	7439.67036329883	6382.84801479533	6824.02543849048	6955.32479627579	6079.76153528675
gene-LOC117900508	0.826025746512218	1.96582649314277	1.13110898720456	0	1.01065457661665	1.1262989135396
gene-LOC117900506	0	0	0	0	0	0
gene-LOC117901182	0	1.96582649314277	0	0	0	0
gene-LOC117900504	0	0.982913246571387	0	0	0	0
gene-LOC117900509	0	0	0	1.88067395300826	1.01065457661665	0
gene-LOC117901001	0	0	0	0	0	0
gene-LOC117901604	413.838899002621	438.379307970839	458.099139817846	798.346093052008	865.120317583853	700.557924221629
gene-LOC117901049	1.65205149302444	0	2.26221797440912	0.940336976504131	2.0213091532333	0
gene-LOC117901185	4.95615447907331	10.8120457122853	19.2288527824775	14.105054647562	9.09589118954986	9.01039130831678
gene-LOC117900939	0	0.982913246571387	0	0.940336976504131	0	1.1262989135396
gene-LOC117900609	110.687450032637	96.3254981639959	124.421988592501	100.616056485942	112.182658004448	111.50359244042
gene-LOC117900612	0	0.982913246571387	2.26221797440912	0.940336976504131	9.09589118954986	0
gene-LOC117901187	0	4.91456623285694	3.39332696161368	6.58235883552892	6.06392745969991	4.50519565415839
gene-Trnas-aga-8	2.47807723953665	0	4.52443594881824	1.88067395300826	5.05327288308325	0
gene-LOC117900611	4143.34514450529	4148.87681377783	4124.02336734782	4878.46823410343	4812.73709384849	4884.75838802123
gene-Trnas-aga-9	0	0	0	0	0	0
gene-Trnag-gcc-6	0.826025746512218	0	0	0	0	0
gene-LOC117901657	3874.88677688882	3328.14425289072	3637.64650284986	3003.4363029542	3374.575631323	2905.85119693216
gene-LOC117900571	5057.75564589431	3706.5658528207	3946.43925635671	2850.16137578402	3167.39144311658	3204.32040902015
gene-Trnae-cuc-8	0	0	0	2.82101092951239	0	0
gene-LOC117900257	3761.72124961664	4054.51714210697	3987.15917989607	5491.56794278413	5284.71278112847	5219.26916534249
gene-LOC117902248	6813.88638297929	5950.55679474318	6283.31042392132	4416.76277863991	5575.78129919406	6357.95736693103
gene-Trnag-gcc-7	0	0	0	0	0	0
gene-Trnag-gcc-8	2.47807723953665	8.84621921914249	5.65554493602279	8.46303278853718	6.06392745969991	3.37889674061879
gene-Trnag-ccc-2	0	1.96582649314277	0	0	0	0
gene-Trnag-gcc-9	0	1.96582649314277	1.13110898720456	0	1.01065457661665	0
gene-LOC117902250	2737.44932394149	2916.30360257731	2880.93459041001	4930.18676781116	4390.28348082273	4418.47063781584
gene-LOC117901189	0	0	5.65554493602279	3.76134790601653	0	4.50519565415839
gene-LOC117902249	34.6930813535132	44.2310960957124	46.3754684753869	21.627750459595	23.245055262183	48.4308532822027
gene-LOC117901935	1.65205149302444	0	0	0	1.01065457661665	10.1366902218564
gene-LOC117901771	54.5176992698064	37.3507033697127	75.7843021427054	30.0907832481322	30.3196372984995	29.2837717520295
gene-LOC117900883	0	2.94873973971416	0	2.82101092951239	0	5.63149456769799
gene-LOC117901576	484.877113202672	502.268668997979	453.574703869028	323.475919917421	385.059393690944	286.079924039058
gene-LOC117900107	15.6944891837321	31.4532238902844	10.179980884841	21.627750459595	65.6925474800823	11.262989135396
gene-LOC117900112	1146.52373615896	1127.40149381738	1040.62026822819	1266.63390735107	1178.42323633501	923.56510910247
gene-LOC117900114	3341.27414464192	3005.7487080153	2895.63900724367	3517.80062910196	2979.40969186589	2972.302832831
gene-LOC117900099	2338.47888837609	2327.53856788104	2219.23583289534	2488.13163982993	2589.29702529186	2019.4539519765
gene-LOC117900105	1490.15044670804	1252.23147613195	1353.93745768386	1389.81805127311	1339.11731401706	1049.7105874189
gene-LOC117900095	1844.51549196178	1582.49032697993	1597.12588993284	1535.57028263125	1374.49022419865	1456.3044952067
gene-LOC117900111	0	0	0	0	0	0
gene-LOC117900100	0	0	0	0	0	0
gene-LOC117900104	2188.96822825738	2287.23912477162	1893.47644458043	2594.3897181749	2566.05197002968	2244.71373468442
gene-LOC117900108	6.60820597209775	8.84621921914249	2.26221797440912	2.82101092951239	6.06392745969991	5.63149456769799
gene-LOC117900103	90.862832116344	93.3767584242818	108.586462771638	120.363132992529	76.8097478228655	84.4724185154698
gene-LOC117900106	24329.7623377709	24489.2835383261	25607.176361324	20608.4251770645	22741.7492830279	21731.9375367465
gene-LOC117900102	6414.08992166737	3404.81148612329	5567.31843502084	3606.19230489334	3149.19966073748	3918.39392020426
gene-LOC117900109	0	0	0	0	0	0
gene-LOC117900115	9.91230895814662	6.88039272599971	26.0155067057049	0.940336976504131	12.1278549193998	7.88409239477718
gene-LOC117901192	0	0	0	0	0	0
gene-LOC117900113	0	0	0	0	0	0
gene-LOC117900096	64.430008227953	70.7697537531399	57.6865583474325	54.5395446372396	43.458146794516	40.5467608874255
gene-LOC117900097	3958.31537728655	3797.97678475184	3792.60843409689	3827.17149437181	3548.40821850106	3964.57217565938
gene-LOC117900098	6342.22568172081	5335.25310238949	5965.46879851684	5105.08944544093	5148.27441328522	5315.00457299336
gene-LOC117902849	0	0	0	0	0	0
gene-LOC117900627	4.13012873256109	3.93165298628555	6.78665392322735	8.46303278853718	3.03196372984995	1.1262989135396
gene-LOC117902665	64126.0307532365	61900.9275293263	61475.7734545678	94889.4042990319	87476.1962244776	108752.044194643
gene-LOC117902667	82.6025746512218	72.7355802462827	78.0465201171146	107.198415321471	64.6818929034657	112.62989135396
gene-LOC117902668	813.635360314535	890.519401393677	1178.61556466715	902.723497443966	908.578464378369	878.513152560886
gene-LOC117902666	3494.9149334932	3904.13141538155	4718.98669461742	3221.59448150315	3677.77200430799	4175.19007249129
gene-LOC117899957	4645.56879838471	4291.39923453068	4364.94958162239	4267.24919937575	4460.01864660928	3895.86794193347
gene-LOC117899958	2960.47627549979	3171.86104668587	3161.44961923674	3664.4931974366	3347.28795775435	3307.9399090658
gene-LOC117899960	971.406277898369	1138.21353952967	1021.39141544572	1344.68187640091	1150.12490818975	1237.80250598002
gene-LOC117899962	1045.74859508447	1000.60568500967	937.689350392579	959.143716034214	981.345593894768	751.241375330911
gene-LOC117899961	9.0862832116344	9.82913246571387	7.91776291043191	20.6874134830909	5.05327288308325	11.262989135396
gene-LOC117899959	3943.44691384933	3578.78713076642	3812.96839586657	3540.36871653805	3483.7263255976	3354.11816452092
gene-LOC117901854	1918.03178340137	1844.92816381449	1861.8053929387	1582.58713145645	1695.87837956274	1755.90000620823
gene-LOC117902005	1429.85056721265	1713.21778877393	3005.35657900251	1281.67929897513	1511.93924661851	2409.1533760612
gene-LOC117902004	2568.940071653	2625.36128159218	2574.40405487758	2420.42737752163	2544.82822392073	2706.49628923565
gene-LOC117902002	9651.28482224876	8902.24527419705	8712.93252843672	8663.32456453256	8159.01439702622	8544.10355811138
gene-LOC117902006	23.1287209023421	39.3165298628555	26.0155067057049	33.8521311541487	24.2557098387996	40.5467608874255
gene-LOC117901508	2214.57502639926	2758.05456987931	2546.12633019746	2716.63352512044	2995.58016509175	2460.96312608402
gene-LOC117900675	10426.9229982237	10400.2050619718	10114.3765635832	11349.8673064049	10907.9948454235	10269.593493654
gene-LOC117900676	28.0848753814154	44.2310960957124	46.3754684753869	61.1219034727685	118.246585464148	60.8201413311383
gene-LOC117900084	20.6506436628055	13.7607854519994	15.8355258208638	14.105054647562	13.1385094960165	13.5155869624752
gene-LOC117900080	4596.83327934049	8321.34354547336	5546.95847325116	8321.98224206156	8815.93987182705	7150.8718020629
gene-LOC117901195	11.5643604511711	22.6070046711419	2.26221797440912	8.46303278853718	10.1065457661665	5.63149456769799
gene-LOC117900083	498.91955089338	680.1759666274	548.587858794211	757.91160306233	716.554094821205	562.023157856259
gene-LOC117900081	85.0806518907585	134.65911478028	179.846328965525	315.012887128884	258.727571613863	263.553945768266
gene-LOC117900082	53.6916735232942	68.8039272599971	42.9821415137732	92.1530236974049	70.7458203631656	43.9256576280443
gene-LOC117900078	679.819189379556	798.125556215966	635.683250808962	795.525082122495	828.736752825654	805.303723180812
gene-LOC117900542	1848.64562069434	1889.15925991021	1917.22973331173	1696.36790561345	1580.66375782844	1586.95516917729
gene-LOC117900541	465.052495286379	676.244313641114	461.49246677946	812.45114769957	923.738283027619	718.578706838263
gene-LOC117900692	1291.90426754511	1269.92391457023	1143.55118606381	892.379790702421	969.217738975368	1065.47877220846
gene-LOC117901196	0.826025746512218	0	0	0.940336976504131	0	2.25259782707919
gene-LOC117900693	0.826025746512218	1.96582649314277	0	0	0	1.1262989135396
gene-LOC117901198	0	0.982913246571387	2.26221797440912	0.940336976504131	3.03196372984995	0
gene-LOC117901489	137.94629966754	125.812895561138	190.026309850366	120.363132992529	115.214621734298	193.723413128811
gene-LOC117901629	0	0.982913246571387	0	0	0	0
gene-LOC117901631	53.6916735232942	75.6843199859968	65.6043212578644	35.732805107157	51.5433834074492	48.4308532822027
gene-LOC117901632	0	1.96582649314277	0	0	1.01065457661665	0
gene-LOC117901630	0	0	1.13110898720456	4.70168488252066	0	0
gene-LOC117901201	0	0	0	0	1.01065457661665	0
gene-LOC117901203	0	0	0	0	1.01065457661665	0
gene-LOC117900705	183.377715725712	157.266119451422	125.553097579706	317.833898058396	247.610371271079	192.597114215271
gene-LOC117900706	4.95615447907331	6.88039272599971	7.91776291043191	26.3294353421157	22.2344006855663	16.894483703094
gene-LOC117900707	1.65205149302444	0	0	2.82101092951239	0	0
gene-LOC117900708	0	0	0	0	0	2.25259782707919
gene-LOC117901051	1.65205149302444	1.96582649314277	0	0	1.01065457661665	0
gene-LOC117901050	35054.8806304855	29728.2111425516	34294.093383055	30948.370570704	31337.3664571525	30530.5846493179
gene-LOC117900880	3400.7479983908	2623.39545509903	2942.01447571906	3068.31955433298	2493.28484051328	2474.4787130465
gene-LOC117900878	1386.89722839401	1448.81412544622	1321.13529705492	1225.25908038488	1225.924001436	1196.12944617905
gene-LOC117900877	60.2998794953919	107.137543876281	66.735430245069	94.9740346269173	89.9482573188819	65.3253369852966
gene-LOC117901653	934.235119305319	969.152461119388	1105.09348049885	1047.5353918256	1011.66523119327	1094.76254396049
gene-LOC117900253	1728.04586170356	1490.09648180222	1732.85896839738	1852.46384371314	1641.30303242544	1722.11103880204
gene-LOC117900254	1363.76850749167	1304.32587820023	1459.13059349388	1244.06581991497	1275.44607569021	1332.41161471734
gene-LOC117900255	8760.82906750859	8483.52423115764	10046.5100243509	9551.00267035246	9382.91708930899	7730.9157425358
gene-LOC117901010	7575.48212126355	7342.36195188826	7719.81883767111	6776.06825268877	7403.04477371697	7056.26269332558
gene-LOC117902178	5623.58328225518	5280.20996058149	5539.04071034072	5101.32809753491	5492.9076239115	5397.22439368175
gene-LOC117902176	9040.02576982972	8416.68613039079	8199.40904824585	8506.28828945637	9075.67809801752	8564.3769385551
gene-LOC117900497	859.892802119219	654.620222216544	616.454398026485	571.724881714512	508.359252038175	614.95920679262
gene-LOC117901070	4.13012873256109	4.91456623285694	5.65554493602279	70.5252732378099	47.5007651009826	23.6522771843315
gene-LOC117901208	149.510660118711	126.795808807709	126.684206566911	171.141329723752	132.395749536781	47.3045543686631
gene-LOC117901455	0	0	0	0	0	0
gene-LOC117900810	0	4.91456623285694	0	0	1.01065457661665	0
gene-LOC117899953	10754.0291938426	8928.78393185448	10649.3911145309	9205.89899997545	8893.76027422653	9597.19304227091
gene-LOC117899954	0	0.982913246571387	0	0	0	0
gene-LOC117899955	1467.0217258057	1217.82951250195	1457.99948450668	1350.32389825993	1547.31215680009	1244.56029946125
gene-LOC117901217	0	0	0	0	0	0
gene-LOC117901011	1627.27072062907	1256.16312911823	1521.34158779013	1348.44322430692	1446.24669913843	1529.51392458677
gene-LOC117900661	4239.99015684722	3471.64958689014	3596.9265793105	3154.83055617136	3520.10989035579	3803.51143102322
gene-LOC117900663	7151.73091330278	5227.13264526664	5200.83912316656	4857.78082062034	4762.20436501766	5233.91105121851
gene-LOC117900664	4197.03681802858	3784.21599929984	3960.01256420316	3810.24542879474	3801.07186265522	3864.33157235436
gene-LOC117900662	17515.0499290451	16530.6349808376	15305.0357058649	12964.4258950625	13219.3618621458	14338.9114682726
gene-LOC117900275	27.2588496349032	34.4019636299986	23.7532887312957	23.5084244126033	10.1065457661665	12.3892880489356
gene-LOC117900764	11.5643604511711	23.5899179177133	20.3599617696821	27.2697723186198	62.6605837502323	28.1574728384899
gene-LOC117901763	28.9109011279276	3.93165298628555	11.3110898720456	6.58235883552892	3.03196372984995	20.2733804437128
gene-LOC117900587	3.30410298604887	2.94873973971416	2.26221797440912	0	2.0213091532333	3.37889674061879
gene-LOC117901226	0	0	0	0	0	0
gene-LOC117900016	0	0	0	0.940336976504131	0	0
gene-LOC117900015	0	7.8633059725711	5.65554493602279	0.940336976504131	3.03196372984995	4.50519565415839
gene-LOC117900017	518.744168809673	573.038422751119	488.639082472369	819.033506535098	639.74434699834	648.748174198808
gene-LOC117900014	7466.44672272394	7629.37261988711	7571.64356034732	7441.8268320537	7139.26392922002	7908.87097087505
gene-LOC117900351	11518.1030093664	10201.6565861644	11150.4723958625	9377.0403296992	9908.45746914965	9750.36969451229
gene-LOC117900332	2254.22426223184	2260.70046711419	2146.84485771425	2453.33917169928	2304.29243468596	2391.13259344456
gene-LOC117900334	591.434434502748	462.952139135123	550.85007676862	440.077705003933	456.815868630726	514.718603487596
gene-LOC117900333	1137.43745294732	947.528369694817	969.360402034307	774.837668639404	865.120317583853	723.083902492421
gene-LOC117900335	8.26025746512218	6.88039272599971	4.52443594881824	9.40336976504131	9.09589118954986	15.7681847895544
gene-LOC117900205	17809.1150948034	16141.4013351953	16983.6014428765	17414.10046788	16595.958802622	18563.6586929596
gene-LOC117901227	136.294248174516	50.1285755751408	61.0798853090462	140.110209499116	83.884329859182	45.0519565415839
gene-LOC117901925	0.826025746512218	6.88039272599971	3.39332696161368	0	4.0426183064666	3.37889674061879
gene-LOC117900988	7.43423171860996	23.5899179177133	10.179980884841	21.627750459595	32.3409464517328	22.5259782707919
gene-LOC117900858	2826.66010456481	2303.94864996333	3066.43646431156	2267.15245035146	2311.36701672228	2739.1589577283
gene-LOC117901773	196.594127669908	165.129425423993	126.684206566911	208.754808783917	184.949787520847	158.808146809083
gene-LOC117901774	307.281577702545	242.779571903133	237.532887312957	336.640637588479	337.558628589961	254.543554459949
gene-LOC117900204	4327.54888597751	3262.28906537043	3859.34386434195	3380.51143053235	3072.38991291462	3840.67929517003
gene-LOC117902159	7324.37029432384	6633.68150111029	6716.52516602067	6298.37706862467	6182.17404516405	7220.70233470236
gene-LOC117902160	1378.63697092889	1170.64967666652	1062.11133898508	1197.04897108976	1168.31669056885	1318.89602775487
gene-LOC117901689	10906.8439569473	10264.563033945	10561.164613529	8515.69165922141	9392.01298049854	9572.41446617304
gene-LOC117901695	923.49678460066	1056.63174006424	950.131549251829	961.964726963726	1044.006177645	937.080696064945
gene-LOC117901692	1415.80812952194	1479.28443608994	2420.57323261776	1230.90110224391	1582.68506698168	1989.04388131093
gene-LOC117901690	5004.06397237102	5582.94724052548	5553.74512717438	4950.87418129425	5101.78430276085	6302.76872016759
gene-LOC117901693	89.2107806233196	86.4963656982821	83.7020650531374	86.5110018383801	64.6818929034657	76.5883261206926
gene-LOC117901694	176.769509753615	143.505333999423	136.864187451752	166.439644841231	178.885860061147	153.176652241385
gene-LOC117900625	28.9109011279276	11.7949589588566	28.277724680114	22.5680874360992	19.2024369557164	12.3892880489356
gene-LOC117901616	200.724256402469	214.275087752562	197.944072760798	255.771657609124	198.088297016864	279.32213055782
gene-LOC117900550	6.60820597209775	2.94873973971416	1.13110898720456	4.70168488252066	0	0
gene-LOC117900301	12121.1018043203	10847.4305891618	11083.7369656175	13843.6409680938	11247.5747831667	11074.8972168349
gene-LOC117900302	3647.72969659796	3912.97763460069	3888.75269800927	3699.28566556725	4102.24692648699	3554.59937113097
gene-LOC117901872	3.30410298604887	3.93165298628555	5.65554493602279	6.58235883552892	0	1.1262989135396
gene-LOC117900424	9.0862832116344	9.82913246571387	4.52443594881824	27.2697723186198	13.1385094960165	9.01039130831678
gene-LOC117901611	1468.67377729872	1986.46767132077	1858.41206597709	3606.19230489334	3206.80697160463	2405.77447932058
gene-LOC117901128	962.319994686734	1189.32502835138	1034.96472329217	1507.36017333612	1248.15840212156	1231.04471249878
gene-LOC117901129	882.195497275049	977.99868033853	1085.86462771638	1052.23707670812	978.313630164918	911.175821053534
gene-LOC117901125	2416.12530854824	2242.02511542933	2551.78187513348	1974.70765065868	2101.15086478602	2118.56825636798
gene-LOC117900941	8983.02999332037	8266.30040366537	9181.2116491394	8808.1364589142	7868.95653353724	9788.66385757264
gene-LOC117901473	2231.92156707601	3604.34287517728	3564.12441868156	4895.39429968051	4900.66404201414	4352.019001917
gene-LOC117900298	6803.14804827463	8637.84161086935	6481.25449668212	7833.00701427941	6281.21819367248	5009.77756742413
gene-LOC117900297	1357.16030151957	1725.99566097936	1326.79084199095	2269.03312430447	2201.20566787107	1840.3724247237
gene-LOC117901229	0	0	0	0	1.01065457661665	0
gene-LOC117901230	7.43423171860996	0	0	0.940336976504131	3.03196372984995	2.25259782707919
gene-LOC117902706	84.2546261442463	141.53950750628	113.110898720456	131.647176710578	165.747350565131	138.53476636537
gene-LOC117902704	3626.25302718864	3122.7153843573	3122.99191367179	2800.3235160293	2931.9089267649	3267.39314817837
gene-LOC117902705	0.826025746512218	7.8633059725711	0	0	0	3.37889674061879
gene-LOC117900656	5267.56618550842	4238.32191921582	4861.50642700519	3742.54116648644	4257.88773128595	5132.54414899994
gene-LOC117901131	4873.55190442209	3809.7717437107	5464.38751718522	3918.38418109272	4498.42352052071	4991.7567848075
gene-LOC117901502	1935.37832407813	2458.26602967504	1974.91629165916	2129.86325178186	2316.42028960536	2049.86402264207
gene-LOC117901503	380.797869142133	304.70310643713	300.874990596413	347.924681306529	364.846302158611	309.732201223389
gene-LOC117900002	1176.2606630334	1360.3519332548	1585.81480006079	1954.02023717559	1964.71249694277	1858.39320734034
gene-LOC117900000	0	0	0	0	0	0
gene-LOC117900001	1244.82079999391	1432.10460025451	1376.55963742795	1216.79604759635	1304.7550584121	1210.77133205507
