W_PT1_G23_C	W_PT2_G23_C	W_PT3_G23_C	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117893606	3583.71723912693	3301.48656297164	3442.36883705785	3394.35673117149	4127.11119821795	3515.15358163021
gene-LOC117903357	7428.76534158349	7397.13775549775	5600.27169013889	10583.7781399176	15537.3598050558	11456.3055723319
gene-LOC117893643	0.871102877765419	3.22831150225389	0	5.30036966141707	0	9.94854787253833
gene-LOC117903356	351.925562617229	416.452183790752	300.565040250573	485.513860985803	401.9655072517	275.243157806894
gene-LOC117903355	823.192219488321	677.945415473317	1158.58831754708	1502.1247620456	851.689292592711	1543.1303144515
gene-LOC117903360	0	0	0	0	0	0
gene-LOC117893652	15.6798517997775	16.1415575112695	33.3961155833971	9.54066539055072	2.98489238058193	16.5809131208972
gene-LOC117902052	2.61330863329626	0	0.85631065598454	4.24029572913365	3.97985650744258	0
gene-LOC117901983	8608.23863807787	7398.21385933183	8525.42889098208	11493.3215738168	6277.2286763638	7140.8465840664
gene-LOC117891241	17.4220575553084	5.38051917042315	7.70679590386086	8.4805914582673	7.95971301488515	2.21078841611963
gene-Trnaq-uug	0	0	0	0	0	0
gene-LOC117891230	0	0	0	0	0	0
gene-LOC117898844	0	0	0	0	0	0
gene-LOC117898826	5.22661726659251	3.22831150225389	2.56893196795362	0	2.98489238058193	1.10539420805982
gene-LOC117898835	0	0	0	0	0	0
gene-LOC117898818	271.784097862811	191.546482467064	207.227178748259	298.940848903922	180.088506961777	208.919505323305
gene-LOC117903833	197.74035325275	253.960504843973	209.796110716212	262.898335206286	188.048219976662	208.919505323305
gene-LOC117903834	2182.98381168014	2289.94895893209	2093.6795538822	1804.24583274637	2512.28442032313	2088.08965902499
gene-LOC117903838	1718.68597783117	1802.47392209176	1687.78830294553	1177.74213876687	1708.35340581973	1621.61330322375
gene-LOC117903837	465.168936726734	584.324381907954	365.644650105399	280.919592055104	527.330987236141	310.615772464808
gene-LOC117903840	72018.430419256	71323.0860192952	66943.7981529034	53898.3990130178	77005.2485983795	76681.1962131094
gene-LOC117903835	27211.5116956362	25486.4432064604	24379.1643758798	16936.8012160921	24677.1002743977	21468.9663089377
gene-LOC117903836	52.2661726659251	47.3485686997237	56.5165032949796	97.526801770074	46.7633139624503	85.1153540206058
gene-LOC117903839	47.9106582770981	40.8919456952159	65.9359205108096	73.1451013275555	75.6172736414089	119.38257447046
gene-LOC117892679	230.842262607836	193.698690135233	215.790285308104	231.096117237784	154.2194396634	191.233197994348
gene-LOC117889915	177.704987064145	139.893498431002	187.532033660614	419.789277184232	83.5769866562941	147.017429671955
gene-LOC117889865	28162.756038156	28442.5004386909	26284.4555854455	43015.6800241963	17810.8528349324	20185.6036333803
gene-LOC117903652	0	0	0	1.06007393228341	0	0
gene-LOC117889907	1220.41513174935	1021.22253854631	1072.95725194863	878.801289862949	820.845404660031	910.844827441288
gene-LOC117889886	2357.20438723322	2370.65674648844	2544.95526958605	3444.18020598881	1968.03904293035	2304.74692380471
gene-LOC117889875	3976.58463699914	4184.96781075513	4199.34745694818	4214.85395475885	4370.87740929881	4489.00587893091
gene-LOC117889900	1709.10384617575	1699.16795401963	1486.55529878916	1124.7384421527	1553.13900202947	1542.02492024344
gene-LOC117893662	95.8213165541961	129.132460090156	113.033006589959	92.2264321086569	104.471233320368	108.328632389862
gene-LOC117889922	542.697092847856	655.34723495754	771.53590104207	1634.63400358102	552.205090407657	612.388391265138
gene-LOC117890041	490.430920181931	486.398933006253	365.644650105399	445.231051559033	589.018763101501	437.736106391687
gene-LOC117890067	55.7505841769868	54.8812955383161	60.7980565749023	66.784657733855	85.5669149100154	95.0639018931441
gene-LOC117890050	1836.2848663295	1939.1391090205	2044.0135358351	2968.20701039356	1771.03614581195	1853.74608691631
gene-LOC117889967	5368.60703566828	4673.51895142955	5029.1124825972	2909.90294411797	4415.65079500754	4376.25566970881
gene-LOC117890016	1699.52171452033	1431.21809933256	1694.6387881934	1829.68760712117	1320.31739634407	1471.27969092761
gene-LOC117889975	10872.2350173902	11097.8588409148	10518.9200981141	9086.95374753342	9296.94480138586	8898.42337488151
gene-LOC117890075	4804.13237087629	5557.00019921303	5377.63091958291	9083.77352573657	3694.30180303357	4585.17517503211
gene-LOC117890031	5.22661726659251	1.07610383408463	2.56893196795362	0	8.95467714174579	5.52697104029907
gene-LOC117893674	0	0	0	0	0	0
gene-LOC117890053	8214.5001373279	7876.00396166541	7986.8094883678	5363.97409735407	7379.6489289254	7626.11464140466
gene-Trnar-ucg	0	0	0	0	0	0
gene-Trnas-cga	3.48441151106168	2.15220766816926	0	4.24029572913365	3.97985650744258	0
gene-Trnas-aga	0	0	0	0	0	0
gene-Trnas-aga-2	0	0	0	1.06007393228341	0	0
gene-LOC117893695	0	2.15220766816926	0	2.12014786456683	0	2.21078841611963
gene-Trnas-aga-3	0	0	0	0	1.98992825372129	0
gene-LOC117893707	0	1.07610383408463	0	0	0	1.10539420805982
gene-LOC117893717	0	0	0	0	0	0
gene-LOC117893723	0	0	0.85631065598454	0	0	0
gene-Trnas-aga-4	0	0	0.85631065598454	0	2.98489238058193	0
gene-Trnas-cga-2	0	0	0.85631065598454	0	0	0
gene-Trnas-cga-3	6.96882302212335	7.53272683859241	15.4135918077217	0	5.96978476116386	21.0024899531365
gene-Trnar-ucg-2	0	1.07610383408463	0.85631065598454	2.12014786456683	0	1.10539420805982
gene-Trnas-aga-5	0	2.15220766816926	0	0	0	0
gene-Trnas-aga-6	0	0	0	0	0	0
gene-LOC117893725	0	0	0	1.06007393228341	0	0
gene-LOC117903155	0	2.15220766816926	2.56893196795362	0	0	0
gene-LOC117893760	1.74220575553084	0	0	0	0.994964126860644	0
gene-LOC117890174	4.3555143888271	3.22831150225389	0	3.18022179685024	2.98489238058193	8.84315366447852
gene-LOC117893780	0	0	0	1.06007393228341	0	0
gene-LOC117893933	0	0	0	0	0	0
gene-LOC117903087	0	1.07610383408463	0	1.06007393228341	0	0
gene-LOC117903091	1.74220575553084	0	0	1.06007393228341	0	0
gene-LOC117893940	0	0	0	1.06007393228341	0	0
gene-LOC117903082	109073.404633641	100582.349268056	109491.305716807	82364.5643166243	80725.4194687115	87879.9449349634
gene-LOC117903088	868.489569132123	871.64410560855	834.902889584926	373.146024163761	646.726682459418	736.192542567837
gene-LOC117903092	0	0	0	0	0	0
gene-LOC117903085	1732.62362387542	1629.22120480413	1734.02907836869	2043.82254144242	1315.34257570977	1582.92450594166
gene-LOC117903086	0	0	0	0	0	0
gene-LOC117903090	0	0	0	0	0	0
gene-LOC117903093	0	0	0	0	0	0
gene-LOC117903084	0	0	0	0	0	0
gene-LOC117890205	1405.96004471339	1391.40225747143	1117.48540605982	749.472270124373	1163.11306430009	983.800845173235
gene-LOC117894707	2977.4296362022	2755.90191909074	2827.53778606095	3322.27170377622	2365.02972954775	2466.13447818145
gene-LOC117889756	1554.04753393351	1195.55135966802	1347.83297251967	895.762472779484	1187.98716747161	1117.55354434847
gene-LOC117903743	3647.30774920381	3750.22186178494	3566.53388217561	5918.39276393829	3232.63844817023	3539.47225420753
gene-LOC117903444	0	0	5.13786393590724	14.8410350519678	2.98489238058193	1.10539420805982
gene-LOC117903447	0	1.07610383408463	0	3.18022179685024	3.97985650744258	0
gene-LOC117893979	0	1.07610383408463	3.42524262393816	4.24029572913365	0	0
gene-LOC117903446	14.8087489220121	18.2937651794387	10.2757278718145	26.5018483070853	10.9446053954671	13.2647304967178
gene-LOC117903442	29.6174978440242	20.445972847608	17.9825237756753	34.9824397653526	27.858995552098	17.686307328957
gene-LOC117903443	7243.22042861946	8277.39069177897	8031.337642479	10564.6968091365	8007.47129297446	8017.42419105784
gene-LOC117903445	4.3555143888271	2.15220766816926	0	5.30036966141707	1.98992825372129	2.21078841611963
gene-LOC117903439	352.796665494995	456.268025651883	416.166978808486	678.447316661384	306.448951073078	290.718676719731
gene-LOC117903441	0	0	0	0	0	0
gene-Trnap-cgg	0	0	0	0	0	0
gene-Trnaq-cug	0	0	0	0	0	0
gene-LOC117901976	457.329010826845	428.289325965683	361.363096825476	592.581328146428	488.527386288576	481.951874714079
gene-LOC117901984	5.22661726659251	1.07610383408463	0	5.30036966141707	0	13.2647304967178
gene-LOC117901993	25.2619834551972	0	0.85631065598454	1.06007393228341	0	0
gene-LOC117889630	705.593330989989	703.771907491348	792.943667441684	1155.48058618892	601.953296750689	760.511215145153
gene-LOC117889633	60.1060985658139	76.4033722200087	76.211648382624	72.0850273952721	112.430946335253	117.17178605434
gene-LOC117889632	3189.97873837696	2525.61569859663	2601.47177288103	2620.5027606046	2671.47868062083	2720.3751460352
gene-LOC117894451	1219.54402887159	1301.00953540832	1179.9960839467	1049.47319296058	1702.38362105856	1464.64732567925
gene-LOC117894443	2059.28720303745	1882.10560581402	2036.30673993124	2197.53326162352	1754.12175565531	1771.94691551988
gene-LOC117901954	591.47885400272	646.738404284863	676.485418227787	1680.21718266921	501.461919937764	605.756026016779
gene-LOC117901930	10713.6942936369	9919.52514259212	10905.1162039631	14692.6247014481	6550.84381125048	5644.14282635342
gene-LOC117889590	1838.8981749628	1754.04924955795	1719.47179721696	2322.62198563296	1346.18646364245	1669.14525417032
gene-LOC117889591	60.1060985658139	59.1857108746546	36.8213582073352	79.505544921256	66.6625964996631	47.531950946572
gene-LOC117889588	27.004189210728	43.0441533633852	57.3728139509642	102.827171431491	51.7381345967535	37.5834030740337
gene-LOC117889589	1584.5361346553	1473.18614886186	1825.65431855904	1675.97688694008	1299.42314968	1753.15521398287
gene-LOC117889852	5.22661726659251	3.22831150225389	1.71262131196908	6.36044359370048	6.96474888802451	6.63236524835889
gene-LOC117903512	3150.77910887752	3298.25825146939	3839.69698143468	5476.34193417611	2967.9779904253	3362.60918091796
gene-LOC117897289	2081.93587785935	2154.35987583743	2032.8814973073	2353.36412966918	1758.10161216276	1687.93695570734
gene-LOC117902986	6.09772014435793	7.53272683859241	5.13786393590724	4.24029572913365	4.97482063430322	14.3701247047776
gene-LOC117893990	0	0	1.71262131196908	0	0.994964126860644	0
gene-LOC117897487	1.74220575553084	0	3.42524262393816	8.4805914582673	0	3.31618262417944
gene-LOC117897493	1277.0368188041	1130.98512962295	1129.47375524361	922.264321086569	1175.05263382242	862.207482286656
gene-LOC117897691	1685.58406847609	1542.05679424327	2002.05431369185	3326.51199950535	1334.24689412012	1568.55438123688
gene-LOC117897757	1529.65665335608	1317.15109291959	1342.69510858376	775.974118431458	1143.21378176288	1326.47304967178
gene-LOC117897748	1446.0307770906	1347.28200027396	1370.95336023125	1047.35304509601	1144.20874588974	1442.53944151806
gene-LOC117897734	3745.7423743913	3579.12135216548	3740.36494534047	5167.86041988164	3824.64210365231	4645.9718564754
gene-LOC117897766	22.6486748219009	20.445972847608	32.5398049274125	36.042513697636	36.8136726938438	28.7402494095552
gene-LOC117897711	197.74035325275	97.9254489017013	78.7805803505777	224.735673644084	86.561879036876	184.600832745989
gene-LOC117897701	2698.67671531727	2715.00997339552	2793.28535982157	2979.86782364867	2162.05704766818	2570.04153373907
gene-LOC117897727	0	0	0	0	0	0
gene-LOC117893999	5.22661726659251	0	3.42524262393816	2.12014786456683	4.97482063430322	5.52697104029907
gene-LOC117897845	1761.37001884168	1928.37807067966	1701.48927344128	1637.81422537787	1596.91742361133	1851.53529850019
gene-LOC117903699	1873.74229007342	1832.60482944612	1682.65043900962	1237.10627897474	1693.42894391682	1505.54691137747
gene-LOC117903698	5821.5805321063	5590.35941806965	6066.96099765047	5473.16171237926	5418.57463488307	5713.78266146118
gene-LOC117903697	871.973980643185	737.131126347972	692.755320691493	454.771716949584	542.255449139051	549.380921405728
gene-LOC117903696	785.734795744408	677.945415473317	973.625215854422	947.706095461371	669.610857377213	1051.22989186488
gene-LOC117903695	1628.96238142133	1440.90303383932	1765.71257264012	972.08779590389	1411.85409601525	1412.69379790044
gene-LOC117903694	358.894385639353	501.464386683438	442.712609144007	512.015709292888	400.970543124839	436.630712183627
gene-LOC117903693	67.0749215879373	110.838694910717	114.745627901928	231.096117237784	85.5669149100154	92.8531134770245
gene-LOC117892190	1571.46959148882	1375.26069996016	1688.64461360151	2251.59703216997	1373.05049506769	1526.5494013306
gene-LOC117892177	1940.81721166135	2473.96271456056	1680.93781769765	3146.29943101717	3211.74420150616	3388.03324770333
gene-LOC117903313	15.6798517997775	25.8264920180311	14.5572811517372	8.4805914582673	18.9043184103522	9.94854787253833
gene-LOC117903315	3709.15605352515	3419.85798472095	3984.41348229606	3981.6376896565	3070.45929549195	3271.96685585705
gene-LOC117903311	236.939982752194	327.135565561728	294.570865658682	281.979665987388	290.529525043308	339.356021874363
gene-LOC117903314	0	0	0	0	0	0
gene-LOC117903308	0	0	0	0	0	0
gene-LOC117903317	1401.60453032456	1276.25914722437	1233.94365527372	709.189460697603	1132.26917636741	977.168479924876
gene-LOC117903309	0	0	0	0	0	0
gene-LOC117903312	2300.58270017847	2108.08741097179	1956.66984892467	1661.13585188811	1885.45702040092	1820.58426067452
gene-LOC117903310	585.381133858362	489.627244508507	584.860178037441	348.764323721243	634.787112937091	672.079678500368
gene-LOC117903316	1835.41376345174	1782.02794924415	1942.11256777294	1251.94731402671	1856.60306072196	1847.11372166795
gene-LOC117902874	39.1996294994439	36.5875303588774	53.947571327026	37.1025876299195	74.6223095145483	105.012449765682
gene-LOC117901234	1329.30299147003	1241.82382453366	1659.53005129804	1629.33363391961	1038.74254844251	1224.77678253028
gene-LOC117901135	3311.93314126412	2921.62190953977	3219.72806650187	1721.56006602826	2701.32760442665	2645.20833988714
gene-LOC117901207	708.206639623286	649.966715787117	626.819400180683	467.492604136985	684.535319280123	724.033206279179
gene-LOC117901176	1269.19689290422	1178.33369832267	1168.00773476291	710.249534629887	1077.54614939008	1007.01412354249
gene-LOC117901197	207.32248490817	222.753493655518	220.928149244011	267.13863093542	213.917287275038	201.181745866886
gene-LOC117901224	109.758962598443	152.806744440017	217.502906620073	202.474121066132	306.448951073078	327.196685585705
gene-LOC117901152	24519.803803341	24187.5858787202	22494.4246220579	16895.458332733	20714.1581571117	18833.7065169231
gene-LOC117901146	14.8087489220121	9.68493450676167	4.2815532799227	11.6608132551175	15.9194260297703	13.2647304967178
gene-LOC117894137	25.2619834551972	26.9025958521157	22.264077055598	43.4630312236199	33.8287803132619	25.4240667853757
gene-LOC117901080	2831.08435273761	2641.83491267777	3263.39990995708	3856.54896564706	2369.00958605519	2591.04402369221
gene-LOC117901186	10.453234533185	4.30441533633852	5.13786393590724	8.4805914582673	2.98489238058193	2.21078841611963
gene-LOC117901216	1504.39466990088	1288.0962893993	1359.82132170345	818.377075722795	1282.50875952337	1113.13196751623
gene-LOC117897400	0	0	0	0	0	0
gene-LOC117894148	0	0	0	1.06007393228341	0.994964126860644	0
gene-LOC117894188	0	0	0	0	0	3.31618262417944
gene-LOC117897408	0	0	0	1.06007393228341	0	0
gene-LOC117897394	249.13542304091	297.004658207358	243.192226299609	498.234748173204	282.569812028423	295.140253551971
gene-LOC117903499	104.53234533185	154.958952108187	191.813586940537	197.173751404715	199.987789498989	267.505398350475
gene-LOC117903493	31489.4979283421	28167.0178571652	29491.3389921076	20107.4823475518	22791.6432539968	23242.0186186657
gene-LOC117903492	4155.16072694105	4216.17482194358	5270.59208758484	5969.2763126879	3349.04925101293	3983.84072584757
gene-LOC117903497	0.871102877765419	1.07610383408463	0	1.06007393228341	0	2.21078841611963
gene-LOC117903496	497.399743204054	347.581538409335	242.335915643625	554.418666584225	429.824502803798	374.728636532277
gene-LOC117903494	2351.10666708887	2548.2138791124	2559.51255073779	3613.79203515415	2359.05994478659	2369.96518208024
gene-LOC117903498	0	0	0	0	0	0
gene-LOC117894215	8.71102877765419	16.1415575112695	6.85048524787632	1.06007393228341	5.96978476116386	9.94854787253833
gene-LOC117899965	4073.2770564311	4677.82336676589	4679.73773495551	3371.03510466125	4653.44722132723	4518.85152254852
gene-LOC117899973	1093.2341115956	857.65475576545	888.850460911952	671.0267991354	940.241099883308	773.775945641871
gene-LOC117890221	2300.58270017847	1812.15885659852	1848.77470627062	1489.4038748582	2220.75993115296	2086.98426481693
gene-LOC117890213	6893.90817463553	7917.97201119471	6007.01925173155	7047.37150182013	7277.16762385875	7325.44741681239
gene-LOC117897071	1396.37791305797	1391.40225747143	1228.80579133781	1278.4491623338	1408.86920363467	1320.94607863148
gene-LOC117897123	15.6798517997775	11.8371421749309	20.551455743629	26.5018483070853	31.8388520595406	40.8995856982132
gene-LOC117897107	27.8752920884934	23.6742843498619	15.4135918077217	48.763400885037	11.9395695223277	17.686307328957
gene-LOC117897113	27.004189210728	41.9680495293006	30.8271836154434	55.1238444787375	26.8640314252374	29.845643617615
gene-LOC117897075	1049.67896770733	979.254489017013	886.281528943999	503.535117834621	1053.66701034542	983.800845173235
gene-LOC117897067	27656.6452661743	24284.4352237878	26806.805085596	20432.9250447628	21040.506390722	20495.114011637
gene-LOC117896964	8555.10136253418	11060.1952067218	9362.04440187897	13321.9491070057	9043.22894903639	10384.0731905139
