C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W
gene-LOC117893833	1873.78957853909	1696.31011082818	1953.37002244261	1855.28779254808	1833.23201337076	1571.24646490209
gene-LOC117893839	65.0066987076859	89.9924930445071	50.1529266496995	88.3470377403847	91.3604124954762	74.3785308829391
gene-LOC117893840	90.0970034720559	83.2188645357808	64.8529223918528	82.2541385858755	89.3524913417294	69.2133551271794
gene-LOC117893836	1131.34465119341	1615.994229939	955.499723239965	807.309137972481	1158.57050571186	1334.6814152883
gene-LOC117893830	4222.01401080444	4495.75400736323	4830.2456597452	4713.87297920536	4815.99888726153	4619.73319595144
gene-LOC117893837	1223.72259146223	1131.1959609573	1287.54668588625	1179.99146958997	1043.11503937143	1030.96908084963
gene-LOC117893829	2539.82312319327	2451.0858589434	2543.96396902441	2788.51684638042	3112.27778830743	2516.47362820611
gene-LOC117893838	1232.84633864927	1223.12377643287	1517.55838396936	1300.83396948773	1467.79036338886	1174.56096685975
gene-LOC117893832	68.4281039028273	70.6392687338604	80.4176237658975	66.006407507184	111.439624032943	47.5196169529889
gene-LOC117893831	2295.76288593986	2330.12820700186	2115.06997560629	2587.45117428161	2761.89554697863	2582.58787787983
gene-LOC117893834	988.786101395854	818.641388340355	1017.75852873614	889.563276558357	956.774429760316	882.21201908375
gene-LOC117894413	3371.22458561262	4637.03254483095	4627.90454188262	4962.66636134782	4784.87610937846	8079.36791715926
gene-LOC117894813	19.3879627724677	32.9004813280994	35.4529309075462	37.572878119474	37.1465413443145	23.7598084764944
gene-LOC117894386	1425.58549797557	1329.56651014143	1386.98783355376	1512.05447351072	1412.57253166082	1440.05100070579
gene-LOC117894815	2503.3281344451	2737.51357874097	2019.08765046635	2488.94930461705	2382.39844892049	2149.74614954717
gene-LOC117894043	347.842861506039	301.910299246088	199.747000966907	413.301659314214	206.815878835913	256.192717485679
gene-LOC117895719	112.906371439665	142.246198683253	92.5235026123767	134.043781399204	108.427742302323	123.964218138232
gene-LOC117895716	1793.95679065246	1722.43696364756	1576.35836693797	2004.56382183356	1854.3151854851	1985.49356051401
gene-LOC117895718	1.14046839838045	5.80596729319401	0	6.09289915450929	1.00396057687336	1.03303515115193
gene-LOC117895720	0	0	0	0	0	0
gene-LOC117895005	0	0.967661215532335	0	0	0	3.0991054534558
gene-LOC117893339	0	0	0	0	4.01584230749346	0
gene-Trnap-ugg	0	0	0	0	0	0
gene-LOC117893340	0	0	0	0	4.01584230749346	0
gene-LOC117893737	505.227500482541	822.512033202485	517.958673502931	559.531239022437	739.91894515567	705.56300823677
gene-LOC117894493	0	1.93532243106467	0	2.03096638483643	1.00396057687336	2.06607030230386
gene-LOC117894491	2.28093679676091	3.87064486212934	6.0529394232396	1.01548319241822	3.01188173062009	10.3303515115193
gene-LOC117893342	55.8829515206423	54.1890280698107	37.182342171329	70.0683402768569	36.1425807674411	59.9160387668121
gene-LOC117894492	0	2.902983646597	7.78235068702234	9.13934873176394	18.0712903837206	12.3964218138232
gene-LOC117894494	6.84281039028273	19.3532243106467	5.18823379134823	9.13934873176394	19.0752509605939	20.6607030230386
gene-LOC117893110	2859.1542747398	3590.99077084049	2878.60504856637	3309.45972409096	3015.89757292759	3488.55970544007
gene-LOC117893112	0	1.93532243106467	0	1.01548319241822	1.00396057687336	0
gene-LOC117893111	71.8495090979686	72.5745911649251	61.3940998642874	88.3470377403847	75.2970432655023	131.195464196295
gene-LOC117893343	1.14046839838045	1.93532243106467	5.18823379134823	0	0	0
gene-LOC117894179	209.846185302004	263.203850624795	179.858771433405	180.756008250442	197.780233644053	346.066775635897
gene-LOC117894178	3273.1443033519	3921.93090655255	2224.8875908565	3236.34493423685	2960.67974119955	4528.82610265007
gene-LOC117893344	3.42140519514136	10.6442733708557	5.18823379134823	0	3.01188173062009	0
gene-LOC117893738	0	0	0	0	0	0
gene-LOC117893930	0	0	0.864705631891371	1.01548319241822	0	0
gene-LOC117893849	142.558549797557	154.825794485174	98.5764420356163	126.935399052277	138.546559608524	146.690991463574
gene-LOC117893850	2.28093679676091	1.93532243106467	2.59411689567411	2.03096638483643	3.01188173062009	3.0991054534558
gene-LOC117893151	0	0	0	0	0	0
gene-LOC117893847	63.8662303093055	28.0621752504377	21.6176407972843	61.9444747375111	32.1267384599477	32.0240896857099
gene-LOC117893848	0	0	0	0	0	3.0991054534558
gene-LOC117893750	114.046839838045	203.20885526179	92.5235026123767	121.857983090186	174.689140375965	120.865112684776
gene-LOC117894230	1654.81964605004	1696.31011082818	1810.69359318053	1706.0117632626	1561.15869703808	1933.84180295642
gene-LOC117894028	0	1.93532243106467	0.864705631891371	1.01548319241822	3.01188173062009	0
gene-LOC117893345	2.28093679676091	2.902983646597	1.72941126378274	2.03096638483643	2.00792115374673	1.03303515115193
gene-LOC117893841	2.28093679676091	0	0	0	0	0
gene-LOC117894862	1.14046839838045	3.87064486212934	0	0	1.00396057687336	3.0991054534558
gene-LOC117893347	1.14046839838045	0	1.72941126378274	0	2.00792115374673	0
gene-LOC117893351	1.14046839838045	0.967661215532335	2.59411689567411	3.04644957725465	1.00396057687336	3.0991054534558
gene-LOC117893757	421.973307400768	474.153995610844	405.546941357053	406.193276967286	328.29510863759	466.931888320673
gene-LOC117893756	4389.66286536637	3472.93610254555	4707.45746001663	5029.68825204742	4157.4007488326	4226.14680336255
gene-LOC117893758	0	0	0	0	0	0
gene-LOC117894153	0	0	0	0	0	1.03303515115193
gene-LOC117895380	3.42140519514136	6.77362850872634	1.72941126378274	1.01548319241822	6.02376346124019	7.23124605806352
gene-LOC117895375	4120.51232334858	4376.73167785275	3611.01071877837	3490.21573234141	4320.04236228609	3984.416577993
gene-LOC117895381	3.42140519514136	0	0.864705631891371	2.03096638483643	0	4.13214060460773
gene-LOC117893353	0	0	0	0	1.00396057687336	1.03303515115193
gene-LOC117893354	142.558549797557	362.872955824626	329.452845750612	238.638550218281	280.105000947669	479.328310134496
gene-LOC117895444	0	0	0	0	0	0
gene-LOC117893355	0	0	0	0	0	0
gene-LOC117893356	0	0	0	1.01548319241822	0	0
gene-LOC117895446	0	0	0	0	0	0
gene-LOC117893357	0	0	0	0	0	0
gene-LOC117895447	607.869656336782	478.992301688506	458.293984902427	592.02670117982	567.237725933451	483.460450739104
gene-LOC117895440	0	0	0	0	0	0
gene-LOC117895441	4017.87016749434	3430.35900906213	4600.2339616621	3582.62470285146	3723.68977962331	3306.74551883733
gene-LOC117895448	546.284362824238	538.98729705151	634.693933808267	581.871869255637	537.11890862725	509.286329517902
gene-LOC117895449	924.919871086549	853.477192099519	822.335055928694	700.683402768569	633.499124007093	1176.62703716205
gene-LOC117895442	2096.18091622328	2192.72031439627	2313.08756530942	2314.28619552111	2362.31923738303	2200.36487195361
gene-LOC117895445	0	0	0	0	0	2.06607030230386
gene-LOC117895443	143.699018195937	190.62925945987	155.647013740447	168.570209941424	166.657455760979	182.847221753892
gene-LOC117894423	2152.06386774392	2067.8920175926	2197.21701063597	2297.02298125	2016.95679893859	2036.11228292046
gene-LOC117894424	872.458324761048	912.504526246992	854.329164308675	917.996805946067	810.196185536805	840.890613037673
gene-LOC117893518	3024.52219250497	2910.72493632126	3144.93438318892	2705.24722460213	3314.07386425898	2745.80743176184
gene-LOC117893807	1589.81294734235	1330.53417135696	1712.98185677681	1474.48159539125	1253.94676051483	1379.10192678783
gene-LOC117893810	529.177336848531	681.233495734764	474.723391908363	436.657772739833	471.861471130481	735.521027620176
gene-LOC117893808	3424.82660033651	3245.53571689545	3312.68727577584	3550.12924069408	3175.52730465045	3834.62648107597
gene-LOC117893806	468.732511734367	552.534554068963	514.499850975366	400.100377812777	534.10702689663	690.06748096949
gene-LOC117895564	4228.85682119473	5263.10935128037	4359.84579599629	4472.18797940982	5638.24259972081	4474.07523963902
gene-LOC117895575	464.170638140845	520.601733956396	532.658669245085	497.586764284926	431.703048055547	467.964923471825
gene-LOC117895572	21.6688995692286	24.1915303883084	21.6176407972843	27.4180461952918	39.1544624980612	17.5615975695828
gene-LOC117895566	358.107077091463	515.763427878734	262.005806463085	357.450083731212	407.607994210586	410.114955007317
gene-LOC117895567	2553.50874397384	3133.2870158937	2082.21116159442	2771.25363210931	2587.20640660266	2802.62436507519
gene-LOC117895579	0	0	0	0	0	0
gene-LOC117895570	2591.14420112039	2577.84947817814	2573.36396050872	2203.59852754753	2349.26774988367	2829.48327900514
gene-LOC117895571	0	0	0	0	0	0
gene-LOC117895573	0	0	0	0	0	0
gene-LOC117895578	783.501789687372	1057.65370857684	785.152713757365	960.647100027632	969.82591725967	839.857577886521
gene-LOC117895574	0	0	0	0	0	0
gene-LOC117895577	1637.71262007433	1277.31280450268	1626.51129358767	1324.19008291335	1289.0853807054	1431.78671949658
gene-LOC117895565	0	0	0	0	0	0
gene-LOC117895569	799.468347264699	691.877769105619	1017.75852873614	921.043255523321	837.303121112386	892.542370595269
gene-LOC117894642	59.3043567157836	46.4477383455521	25.9411689567411	50.7741596209108	49.1940682667949	63.0151442202678
gene-LOC117894643	2095.0404478249	2544.94899685004	2388.31695528397	2316.31716190595	2360.31131622928	2111.52384895455
gene-LOC117895163	550.84623641776	840.897596297599	467.805746853232	599.135083526747	537.11890862725	895.641476048725
gene-LOC117895164	585.060288369173	46.4477383455521	225.688169923648	376.744264387158	93.3683336492229	174.582940544676
gene-LOC117895162	5436.61285507963	4758.95785798802	4851.86330054248	4671.22268512379	5060.96526801863	4881.09108919288
gene-LOC117894840	29.6521783578918	34.8358037591641	38.9117534351117	17.2632142711097	33.130699036821	40.2883708949253
gene-LOC117893358	2.28093679676091	1.93532243106467	7.78235068702234	4.06193276967286	3.01188173062009	18.5946327207348
gene-LOC117894850	0	2.902983646597	0	0	0	0
gene-LOC117893359	2.28093679676091	4.83830607766167	0.864705631891371	0	3.01188173062009	1.03303515115193
gene-LOC117894845	1499.7159438703	1285.05409422694	1380.93489413052	1481.58997773818	1375.42599031651	1495.834898868
gene-LOC117894841	34012.1890449003	29617.2068237982	38212.2065789116	31421.0809398044	33184.9129079722	27558.2787272801
gene-LOC117894843	5.70234199190227	6.77362850872634	9.51176195080508	5.07741596209108	5.01980288436682	2.06607030230386
gene-LOC117894844	8131.53968045264	11884.8150491681	7469.32724827767	7913.66051851515	7364.05083136613	9097.94057619506
gene-LOC117894849	0	0	0	0	0	0
gene-LOC117893362	0	0	0	0	0	0
gene-LOC117894848	50550.1212898153	51245.4026521614	54345.0195531089	57745.4517368618	48699.1157023963	52982.3068322803
gene-LOC117894842	380.916445059072	273.848123995651	297.458737370632	397.053928235522	313.23569998449	289.249842322541
gene-LOC117894846	252.04351604208	150.955149623044	97.711736403725	225.437268716844	217.85944518152	128.09635874284
gene-LOC117894839	918.077060696266	777.999617287997	850.870341781109	718.962100232097	969.82591725967	1321.25195832332
gene-Trnaq-uug-2	0	0	0	0	0	0
gene-LOC117893364	274.85288400969	293.201348306297	278.435213469022	434.626806354996	357.409965366918	665.274637341844
gene-LOC117895036	1253.37476982012	1300.53667367546	1419.84664756563	1196.23920066866	1348.31905474093	1281.99662257955
gene-LOC117895038	927.200807883309	827.350339280146	960.687957031314	937.290986602013	807.184303806185	787.172785177772
gene-LOC117895035	9.12374718704364	4.83830607766167	7.78235068702234	4.06193276967286	9.03564519186028	4.13214060460773
gene-LOC117895033	6007.98752266823	5439.22369250725	5867.89241801485	5907.06573029676	6472.53383910258	6189.94662570238
gene-LOC117895037	677.43822863799	943.469685144026	671.876275979596	771.767226237844	771.041723038744	931.797706339043
gene-LOC117895039	0	0	0	1.01548319241822	0	0
gene-LOC117893134	6101.50593133543	7184.88452532758	5783.15126608949	7824.29799758235	7404.20925444106	6303.58049232909
gene-LOC117893138	60.4448251141641	193.532243106467	19.0235239016102	68.0373738920204	57.2257528817818	26.8589139299502
gene-LOC117893137	514.351247669585	637.688741035809	726.352730788752	625.537646529621	666.629823043914	1173.52793170859
gene-LOC117893136	11.4046839838045	25.1591916038407	3.45882252756549	11.1703151166004	21.0831721143407	7.23124605806352
gene-LOC117893367	1.14046839838045	1.93532243106467	2.59411689567411	3.04644957725465	4.01584230749346	2.06607030230386
gene-LOC117894838	904.3914399157	1004.43234172256	469.535158117015	915.96583956123	1129.45564898253	533.046137994397
gene-LOC117894603	2483.94017167263	2070.7950012392	2537.91102960117	2325.45651063771	2248.87169219634	2104.29260289649
gene-LOC117895078	74.1304458947295	72.5745911649251	64.8529223918528	74.1302730465297	85.336649034236	68.1803199760275
gene-LOC117895076	680.859633833131	654.138981699858	684.846860457966	549.376407098255	612.415951892752	611.556809481944
gene-LOC117895073	4832.16460393799	4392.21425730127	5078.41617609802	5024.61083608533	4685.48401226799	5187.902529085
gene-LOC117895079	1561.30123738284	1368.27295876272	1546.95837545366	1423.70743577034	1562.16265761496	1663.18659335461
gene-LOC117895072	1377.68582524359	1498.90722285959	1004.78794425777	1124.13989400696	1047.13088167892	1232.41093532425
gene-LOC117895068	21.6688995692286	22.2562079572437	16.4294070059361	22.3406302332007	29.1148567293276	9.29731636036739
gene-LOC117895070	3131.72622195273	3224.24717015374	3240.91670832886	3162.21466119032	3166.49165945859	3034.02423893322
gene-LOC117895074	840.525209606395	715.101638278395	696.088033672554	532.113192827145	699.760522080735	671.472848248756
gene-LOC117895075	1092.56872564848	928.954766911041	888.052683952438	893.62520932803	881.477386494814	958.656620268993
gene-LOC117895067	4421.59598052102	4868.30357534318	4347.73991714981	4376.73255932251	4262.81660940431	4413.12616572105
gene-LOC117895071	1983.27454478361	1766.94937956204	2188.56995431706	2083.77151084218	1973.78649413303	1948.30429507254
gene-LOC117895477	290.819441587016	456.736093731262	255.088161407955	269.103045990827	407.607994210586	306.811439892124
gene-LOC117895480	824.558652029069	622.206161587291	786.017419389256	747.395629619807	678.677349966394	695.23265672525
gene-LOC117895479	1775.70929627837	1686.63349867286	1926.56414785398	1983.23867479277	1747.89536433653	1980.32838475825
gene-LOC117895478	931.762681476831	1308.27796339972	796.393886971953	867.222646325156	875.453623033574	765.479047003582
gene-LOC117895481	2180.57557770343	2461.73013231426	2236.99346970298	2284.83718294098	2206.70534796766	2355.3201446264
gene-LOC117894711	603.30778274326	533.181329758316	677.929215402835	647.878276762821	635.50704516084	550.60773556398
gene-LOC117895829	1423.30456117881	1927.58114134041	1308.29962105164	1230.76562921088	1657.53891241792	1404.92780556663
gene-LOC117895824	3626.68950684985	3773.87874057611	4292.39875670877	3783.69037495027	4082.1037055671	3934.83089073771
gene-LOC117895821	2380.15754742001	2550.75496414323	2981.50501876145	3086.05342175896	3046.01639023379	2951.38142684107
gene-LOC117895826	559.969983604803	779.934939719062	681.388037930401	1076.41218396331	1143.51109705876	1353.27604800903
gene-LOC117895820	8024.33565100488	8677.98578089398	8240.64467192477	8384.84471979721	9875.96019470329	8521.50696185229
gene-LOC117895831	82.1137246833927	126.763619234736	126.24702225614	118.811533512931	146.578244223511	143.591886010119
gene-LOC117895832	972.819543818528	1127.32531609517	908.805619117831	1277.47785606212	1105.36059513757	1064.02620568649
gene-LOC117895833	193.879627724677	184.823292166676	172.076420746383	223.406302332007	151.598047107878	236.565049613792
gene-LOC117895830	260.026794830744	462.542061024456	371.82342171329	394.007478658268	369.457492289398	505.154188913295
gene-LOC117895834	1257.93664341364	1410.85005224614	1489.02309811694	1346.53071314655	1080.26158071574	1159.06543959247
gene-LOC117895823	0	0	0	0	0	0
gene-LOC117895825	4198.06417443845	3689.69221482479	3749.36361988099	3628.32144651028	3483.74320175057	3514.38558421887
gene-LOC117895827	672.876355044468	714.133977062863	727.217436420643	617.413780990275	632.49516343022	580.565754947386
gene-LOC117893361	853.07036198858	1028.62387211087	1060.99381033071	1212.48693174735	1005.96849802711	1013.40748328005
gene-LOC117893360	4101.12436057611	4347.70184138678	4716.96922196743	4689.50138258732	4891.29593052703	5110.42489274861
gene-LOC117894336	1528.22765382981	1236.67103345032	1508.04662201855	1275.44688967728	1608.34484415113	1345.01176679982
gene-LOC117894672	540.582020832336	546.728586775769	439.270461000817	363.542982885721	349.378280751931	368.79354896124
