C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	W_NL1_G23_C	W_NL2_G23_C	W_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117896346	606.497630763051	551.353134819971	619.940306063858	593.324008105862	464.10652670038	552.436265671965	601.409833055549	576.910055025008	519.048869138608	547.492758129336	467.214076127151	523.108027721002
gene-LOC117896247	1040.38579935962	875.972281226657	937.536352875155	1086.4456903747	705.479198217244	734.029176764135	1039.18518856595	1062.78476191763	857.651301153364	970.675566345247	663.387126346868	800.874067234014
gene-LOC117896269	4723.11507777464	2859.6449728072	3602.11335578349	1650.57689489024	1930.04943131825	2368.36537659367	3655.21170620334	2580.74626449719	5228.70087807113	6146.73028933611	4405.83821483799	4642.04334516881
gene-LOC117896229	916.248857390574	774.091810662097	997.64633913605	1008.33521590331	1028.86266160084	886.085891473844	859.612287883285	769.566256886571	798.210121865507	931.002178075005	961.911333202959	808.439679205185
gene-LOC117896259	3071.50262129124	3057.41294507959	2542.56270243846	3185.17157011086	2914.17893371905	2683.41813800659	3256.75112776547	3119.54849937376	2808.59572135124	3156.23844461034	3059.16234835384	2944.10385849589
gene-LOC117896250	722.358776600827	775.090638804887	760.795049988642	887.619028083902	839.678675817354	695.74151478687	780.982733738213	848.957548862489	647.484274385584	885.157373851615	764.790587088461	787.904446712006
gene-LOC117896349	9.45805272145109	25.9695317125349	4.48581987021605	11.834920374452	29.8221061333577	6.56359919610255	12.7507385100116	10.5855055967891	10.614496301403	29.0938180648439	19.901613790406	20.5352324931798
gene-LOC117896235	1477.82073772673	1267.51291320026	1640.01574455099	1671.09075687263	1744.59320880143	1736.07198736912	1467.39749019384	1506.31744642309	1346.97958064804	1631.01707333216	1754.18510124008	1594.18252249686
gene-LOC117896220	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896321	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896241	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896328	215.170699413012	310.635552407629	205.450550055895	204.349625132205	227.393559266853	260.356101445401	290.079301102765	223.354168092251	270.669655685777	312.978951909685	220.813143484029	346.937348963723
gene-LOC117896163	1573.58352153143	1793.89534445049	1904.67911689374	1707.38451268761	1356.90582906778	1672.6238618068	1661.84625247152	1773.07218746218	1504.07412590881	1122.31607262262	1214.94613710955	1516.36479936481
gene-LOC117896204	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896351	49.6547767876182	40.9519538543819	43.0638707540741	40.2387292731369	46.5970408333715	38.2876619772649	47.8152694125436	46.5762246258722	31.8434889042091	30.8570797657435	32.2216604225622	34.5856547253555
gene-LOC117896199	1203.53720880465	1085.72619121252	1157.34152651574	1113.27150989012	925.417230950757	948.440083836818	1363.26645902874	1232.15285146626	1026.42179234567	889.565528103864	851.978609408335	921.923858772758
gene-LOC117896273	6281.32926363371	5143.96493536748	5368.62922067457	5959.27690588241	4934.62662425404	5432.47226797421	5228.86535064727	5678.0652021177	4760.60159117926	4471.63167348147	4622.86057474289	4443.17583049802
gene-LOC117896187	33976.8721452229	35347.5291451883	37095.9359987387	29336.4006241917	23919.1930005862	30061.2843181497	34392.9920076714	36430.0175113498	31066.5077749464	21932.3306666401	23409.0362969914	26652.5701727271
gene-LOC117896179	3228.74274778537	3239.19966706733	3149.94271286571	3129.15294700512	2369.92549678527	2763.27526155917	3457.57525929816	3935.6909808862	3117.47756372207	2184.68124741464	2218.55608968288	2627.42895741685
gene-LOC117896121	9540.81068276379	10827.2970678415	8724.02248359618	8944.04382431921	8100.4295784733	8469.23082937099	8641.81302516039	9977.89757553344	9462.8234527008	6326.58298282788	6669.88370747037	7524.54150618516
gene-LOC117896368	0	0	0	0	0	0	0	0	0	1.76326170089963	0	0
gene-LOC117896337	2.36451318036277	6.99179699952862	0	2.36698407489041	2.79582245000229	1.09393319935042	0	2.11710111935783	2.1228992602806	3.52652340179926	0.94769589478124	7.56561197117152
gene-LOC117892736	0	0	0	0.788994691630135	0	0	0	0	0	0	0	0
gene-LOC117896357	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896212	76.8466783617901	61.9273448529677	90.6135613783643	46.550686806178	60.5761530833829	85.3267895493331	102.005908080093	78.3327414162397	53.0724815070151	78.4651456900336	62.5479290555619	67.0097060303763
gene-LOC117896170	0	0	1.79432794808642	0	0	0	0	0	1.0614496301403	0	0	0
gene-LOC117903771	4.72902636072555	4.99414071394901	4.48581987021605	3.15597876652054	4.65970408333715	0	1.06256154250097	3.17565167903674	9.55304667126272	3.52652340179926	4.7384794739062	6.48481026100416
gene-LOC117903770	3996.02727481309	3948.36764844809	4520.80926520374	4035.70784768814	4772.46892215391	4525.60164571271	4785.77718742437	3901.81736297648	4371.04957691777	4887.76143489378	5359.22028498791	5224.59546694902
gene-LOC117903767	3281.94429434353	3111.34966479023	3750.14541150062	3107.06109563947	3022.28406845247	3096.92488736105	3327.94275111304	3736.68347566657	3096.24857111926	2420.95831533519	2728.41648107519	2964.63909098907
gene-LOC117903769	5264.58859607771	5356.71532978171	4608.73133465997	4492.53577414199	4146.20469335339	4380.1085301991	5807.9613913103	5470.58929242063	5397.47136926344	4606.52119360029	3961.36884018558	4376.16612446764
gene-LOC117892081	8791.26000458879	10025.2380691812	9700.13688735519	7131.72301764479	5761.25812863805	6607.35652407657	8872.3888798831	12057.9494253025	9263.27092223442	3762.80046971981	4659.82071463936	5863.34927765793
gene-LOC117892148	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892154	0	16.9800784274266	3.58865589617284	3.15597876652054	13.9791122500114	1.09393319935042	2.12512308500194	4.23420223871566	7.43014741098212	2.64489255134945	15.1631343164998	5.4040085508368
gene-LOC117892142	2556.03874797216	2691.84184481852	2989.35036151198	2714.14173920767	2642.05221525216	2821.25372112475	2694.65607178246	3148.12936448509	2808.59572135124	2034.80400283817	2384.4028712696	2317.23886659882
gene-LOC117892062	9927.4085877531	10300.9146365912	11382.3193386862	8650.5377990328	6862.81217393895	8119.17220557885	10461.9809474645	12504.657761487	9929.86128996253	5050.86314222699	5587.61499563019	6709.61701671897
gene-LOC117892133	4890.99551358039	4085.20710401029	5275.32416737408	4921.74888638878	4418.33141182028	4684.22195961852	4604.0791636567	4862.98127116493	4376.35682506847	3846.55540051255	4036.2368158733	4279.97477226275
gene-LOC117903522	3724.10825907137	4622.57664483121	3934.96119015352	3817.94531279822	4055.80643413665	4195.23381950888	4055.7974077262	3808.66491372473	4208.6477835063	4447.82764051932	4177.44350419571	4658.25537082132
gene-LOC117903520	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903516	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903523	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903521	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903524	14162.2516937828	14192.3490809003	13381.2006728545	13138.339605025	13646.4093784612	13661.0377934881	14452.9621010982	12997.9423222974	16522.5249427639	16750.104527696	16565.7242407761	16986.9604787004
gene-LOC117903517	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903526	4.72902636072555	0	15.2517875587346	3.15597876652054	5.59164490000458	8.7514655948034	1.06256154250097	2.11710111935783	13.7988451918239	2.64489255134945	0.94769589478124	7.56561197117152
gene-LOC117892802	1.18225659018139	3.99531257115921	0	5.52296284141095	2.79582245000229	4.3757327974017	2.12512308500194	6.35130335807349	1.0614496301403	6.17141595314871	4.7384794739062	1.08080171016736
gene-LOC117903525	75.6644217716087	106.874611278509	74.4646098455865	111.248251519849	69.8955612500572	95.172188343487	94.5679772825863	120.674763803396	110.390761534591	72.2937297368849	92.8741976885615	87.5449385235562
gene-LOC117903519	6277.78249386316	6070.87745187642	5778.63315681232	5977.4237837899	6607.46039017207	6518.74793492918	6122.47960789059	6187.22802132325	6331.5470437869	6807.95342717348	7680.12753130717	6585.32482004973
gene-LOC117903518	873.687620144044	640.248839528263	887.295170328735	987.032359229299	702.683375767242	843.422496699177	800.10884150323	670.062504276753	695.249507741898	739.688283527395	626.4269864504	797.631662103512
gene-LOC117901432	53526.6671204623	42667.9406036948	48506.9645845943	57180.0232918192	54928.5917343783	58961.9055117885	49106.2816866823	40568.9501996944	47554.0048799157	57306.8869100885	59400.6309889933	52684.7601638181
gene-LOC117903149	528.46869581108	608.28633895899	767.075197806945	689.581360484738	740.892949250606	646.514520816101	650.287664010594	576.910055025008	524.356117289309	673.565969743659	724.039663612867	723.056344101964
gene-LOC117903154	2087.86513826033	2193.42660156641	1663.34200787611	1989.05561759957	1604.80208630131	1566.51234146981	1926.42407655426	1813.29710872998	1807.64872012893	1392.09511286026	1286.02332921814	1361.81015481087
gene-LOC117903153	4.72902636072555	8.98945328510822	4.48581987021605	3.94497345815068	6.52358571667201	4.3757327974017	5.31280771250485	5.29275279839457	12.7373955616836	3.52652340179926	1.89539178956248	5.4040085508368
gene-LOC117892819	4323.51235029333	3980.33014901736	4068.63862228596	4530.40751934024	4096.81183007002	4354.94806661404	4262.99690851389	3822.42607100056	4177.86574423223	4647.95784357143	4312.01632125464	4570.71043229777
gene-LOC117903150	1022.6519505069	1384.37580590667	1072.11094898164	948.371619339423	942.192165650771	1038.14260618355	1333.51473583872	1531.72265985539	1449.94019477165	974.202089747046	954.329766044709	1140.24580422657
gene-LOC117903152	79.2111915421529	103.878126850139	78.9504297158025	91.5233842290957	68.0316796167223	51.41486036947	103.068469622594	133.377370519543	93.4075674523466	80.2284073909332	53.0709701077494	54.040085508368
gene-LOC117892835	0	0	0.89716397404321	0	0	0	0	0	0	0.881630850449816	0	0
gene-LOC117892851	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893038	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893078	0	0	0	0	0	0	0	0	2.1228992602806	0	0	0
gene-LOC117893086	2.36451318036277	13.9835939990572	1.79432794808642	4.73396814978081	2.79582245000229	7.65753239545297	1.06256154250097	5.29275279839457	1.0614496301403	5.28978510269889	0.94769589478124	6.48481026100416
gene-LOC117903095	0	0	0	0	3.72776326666972	0	0	0	0	0	0	0
gene-LOC117897365	0	0	0	2.36698407489041	0	0	0	0	0	0.881630850449816	0	0
gene-LOC117892447	0	0	2.69149192212963	0	0.931940816667429	0	2.12512308500194	0	1.0614496301403	0	0	0
gene-LOC117889658	94.5805272145109	107.873439421299	88.8192334302778	81.2664532379039	146.314708216786	117.050852330495	117.944331217608	156.665482832479	127.373955616836	152.522137127818	168.689869271061	123.211394959079
gene-LOC117889739	3291.40234706498	3325.09888734725	3247.73358603642	3576.5129371594	3315.84542570271	4168.97942272447	3079.30335016781	2823.15434266366	3745.85574476513	4229.18318960777	3222.16604225622	3800.09881294844
gene-LOC117893126	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889699	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893141	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889729	1.18225659018139	1.9976562855796	0	0	3.72776326666972	0	1.06256154250097	2.11710111935783	2.1228992602806	3.52652340179926	0	0
gene-LOC117893150	0	0	0	0.788994691630135	0	0	0	0	0	0	0	0
gene-LOC117889708	0	0	0	0	0	0	0	0	0	0.881630850449816	0.94769589478124	0
gene-LOC117889644	3.54676977054416	6.99179699952862	2.69149192212963	0	0.931940816667429	0	0	1.05855055967891	1.0614496301403	0	0	0
gene-LOC117889719	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889743	55.5660597385252	124.853517848725	103.173857014969	46.550686806178	73.6233245167269	79.857123552581	91.3802926550834	105.855055967891	112.513660794872	97.8610243999295	85.2926305303116	71.3329128710458
gene-LOC117889675	4.72902636072555	0.998828142789802	0	0	0	0	1.06256154250097	1.05855055967891	0	0	0	0
gene-LOC117891408	197.436850560292	297.650786551361	161.489515327778	175.15682154189	306.608528683584	263.637901043452	267.765508710244	298.511257829454	417.149704645139	337.664615722279	468.161772021933	384.76540881958
gene-LOC117893162	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893172	1.18225659018139	7.99062514231842	4.48581987021605	0	4.65970408333715	0	1.06256154250097	8.46840447743131	1.0614496301403	0.881630850449816	6.63387126346868	0
gene-LOC117893198	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117897981	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896890	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895175	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896757	0	0	0	1.57798938326027	0	0	0	0	0	0	0	0
gene-LOC117894638	0	0.998828142789802	0	0	2.79582245000229	0	0	0	0	0	0	0
gene-LOC117894973	0	0	0	0	0.931940816667429	0	0	0	0	0	0	0
gene-LOC117898618	146.599817182492	169.800784274266	160.592351353735	161.743911784178	150.974412300124	140.023449516854	246.514277860225	205.358808577709	230.334569740446	261.844362583595	215.126968115341	183.736290728451
gene-LOC117898339	5279.95793175007	5829.16104132129	5171.25314638506	4733.96814978081	5045.52758143746	4931.45086267171	4839.96782609192	4733.8381028841	4706.4676600421	4662.94556802907	4451.32761778748	4846.31486839044
gene-LOC117894747	0	0	0	0.788994691630135	0	0	0	2.11710111935783	1.0614496301403	0	0	0
gene-LOC117893217	0	1.9976562855796	0	2.36698407489041	0	0	0	0	2.1228992602806	0.881630850449816	1.89539178956248	2.16160342033472
gene-LOC117893239	0	2.99648442836941	0	2.36698407489041	0.931940816667429	0	0	6.35130335807349	3.18434889042091	2.64489255134945	1.89539178956248	0
gene-LOC117903334	1.18225659018139	0	0	1.57798938326027	1.86388163333486	0	0	5.29275279839457	0	4.40815425224908	1.89539178956248	0
gene-LOC117893254	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903338	358.22374682496	506.40586839443	328.362014499815	284.038088986849	352.273628700288	315.052761412922	293.266985730268	427.654426110281	444.747395028787	423.182808215912	468.161772021933	447.451908009287
gene-LOC117903333	3356.42645952496	2677.85825081946	3510.60263043108	3522.86129812855	2793.95856836895	3445.88957795384	3036.80088846777	3125.89980273183	3054.85203554379	2614.91710243415	2897.10635034625	2957.0734790179
gene-LOC117893463	1541.66259359653	1825.85784501976	2106.54101105346	1672.66874625589	2312.14516615189	1989.86448961842	1952.98811511678	2067.34924305292	1720.60985045743	1913.1389454761	2181.59594978641	2119.45215363819
gene-LOC117903336	2356.2373842315	2101.53441242974	2799.15159901482	2763.05941008873	2913.24699290238	3019.25563020717	2261.13096244206	2464.30570293251	2548.54056196687	2574.36208331346	2975.76510961309	2855.47811826217
gene-LOC117903339	286.106094823895	232.726957270024	230.571141329105	365.304542224753	347.613924616951	263.637901043452	416.52412466038	278.398797195554	181.507886753992	342.072769974528	393.293796334215	238.857177946987
gene-LOC117903335	7525.06319650452	6460.42042756444	8232.3766258205	8869.08932861435	9285.85829727427	8705.52040043068	7363.55148953172	6986.43369388083	5932.44198285415	7634.04153404495	8041.19966721882	7521.29910105466
gene-LOC117903340	2797.21909236916	2518.04574797309	2986.65886958985	3066.82236636634	3020.42018681914	3032.38282859938	2714.84474108998	2669.66451151022	2469.99328933648	3117.44668719055	3183.31051057019	3117.03213212267
gene-LOC117903341	1185.80335995193	1236.54924077378	1402.26729142954	1204.79489411922	1451.03185155119	1380.54369758024	1345.20291280623	1403.63804213424	1094.35456867465	1233.40155977929	1353.30973774761	1365.05255994138
gene-LOC117903342	547.384801253982	434.490242113564	572.390615439568	472.607820286451	303.812706233582	474.767008518084	489.840871092947	538.802234876567	553.015257303097	323.558522115082	275.779505381341	380.442201978911
gene-LOC117903364	706.989440928469	623.268761100837	626.220453882161	708.517233083861	790.28581253398	778.880437937502	785.232979908217	704.994672746157	928.768426372764	1184.0302321541	839.658562776179	874.368583525394
gene-LOC117903397	2585.59516272669	2764.75629924217	2093.98071541685	2037.18429378901	2983.14255415244	2540.11288889169	2341.88563967214	2087.46170368682	2595.24434569304	3428.66237739933	3032.62686329997	3000.30554742459
gene-LOC117903388	1233.09362355919	1474.27033875775	1571.8312825237	1491.98896187259	1867.60939660153	1694.50252579381	1516.27532114888	1483.02933411016	1546.53211111442	1658.3476296961	1965.52128577629	1710.90910719493
gene-LOC117903372	1740.281700747	1588.13674703579	1811.37406359324	1730.26535874489	1884.38433130154	1813.741244523	1614.03098305897	1523.25425537796	1507.25847479923	1782.65757960953	1713.43417776448	1656.86902168656
gene-LOC117896339	1830.13320160079	1089.72150378367	1711.78886247445	2232.85497731328	1309.37684741774	1578.54560666266	1892.42210719423	1263.90936825662	1397.92916289478	1926.36340823285	1425.33462575099	1394.23420611589
gene-LOC117897140	230.54003508537	215.746878842597	212.627861848241	212.239572048506	255.351783766876	241.759237056444	230.57585472271	193.714752421241	179.384987493711	258.317839181796	293.785727382184	265.877220701171
gene-LOC117899488	101.674066755599	91.8921891366618	105.865348937099	103.358304603548	79.2149694167315	33.9119291798632	96.6931003675883	157.724033392158	42.4579852056121	64.3590520828365	54.0186660025307	63.7673008998743
gene-LOC117895602	1100.68088545887	798.063686089052	1046.99035770843	934.16971489008	1165.85796165095	656.359919610255	936.116718943354	684.882212112258	754.690687029755	1168.16087684601	1117.33345994708	915.439048511754
