C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	W_PT1_G23_C	W_PT2_G23_C	W_PT3_G23_C	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117900730	98.6448232584619	77.1815810264821	59.3611858324096	124.850012034063	114.400138161907	68.9636254313736	91.2544236554713	90.7953520549836	65.7432050508142	82.9506412863637	94.667265931323	72.4042317907353
gene-LOC117900732	3.25202714038885	4.54009300155777	4.86567096986964	2.48046381524628	9.27568687799245	9.03095094934654	9.12544236554713	8.69317200526439	3.1811228250394	5.65572554225207	2.10371702069607	3.19430434370891
gene-LOC117900733	488.888080105124	480.114834914734	595.558126712044	565.545749876152	530.775415796234	543.499048042492	644.864593831997	481.988092291881	543.972003081737	572.170900691168	491.217924332532	488.728564587463
gene-LOC117900727	1169.64576149319	1268.9559939354	1388.6624948008	1306.37760936304	1237.78888227433	1131.33185529087	622.557956938437	1369.65754482943	1272.44913001576	1328.15288150553	1446.30545172855	1174.43923037031
gene-LOC117900728	8254.72889135371	9143.74730513735	8448.75107208164	8388.92862316292	9479.75198930828	9305.98445553118	10254.9693427937	10214.4771061857	11423.4120647165	9356.45528873235	10236.6870227071	10308.0201171486
gene-LOC117900726	918.155662636453	842.187251788966	1014.00583012083	946.71035615233	876.03709403262	1099.31302919773	603.293134166727	751.476424455077	1216.24929344006	922.825884310797	844.642383809471	1089.25778120474
gene-LOC117900820	2042.2730441642	2192.8649197524	2274.21461131707	2074.49457081764	2116.91787193294	2056.59382982846	2224.58006111227	1633.35042898912	1726.28931972138	1865.44680801948	1791.3150431227	1830.3363889452
gene-LOC117900819	1538.20883740393	1918.18929315816	1731.20573107962	1770.2243428141	2009.73215689836	2057.41482536931	3307.46588849053	1434.37338086862	1969.11502869939	1639.21778632939	1377.93464855592	1832.46592517434
gene-LOC117900822	1100.26918249823	902.343484059607	958.537181064319	1041.79480240344	896.64973153927	827.563505176483	608.362824369808	950.453472575573	865.265408410716	1013.31749298683	996.110009299588	962.550375570951
gene-LOC117900823	2834.68365737228	3443.66054168157	3037.15181939263	2931.08140834935	3347.49233107994	3300.40207421573	2565.26324275936	3713.91626224906	3777.05316759678	2926.83796811545	3250.24279697542	3410.45227096654
gene-LOC117900826	104.064868492443	93.0719065319343	72.0119303540707	78.5480208161322	83.481181901932	28.734843929739	95.3101758179367	157.443004095344	114.520421701418	199.83563582624	203.008692497171	159.715217185445
gene-LOC117900824	597.288984784753	385.907905132411	412.608898244945	470.461303625044	477.182558278945	402.287815016346	330.543801240929	366.079132221689	460.202435355699	381.761474102015	403.913667973645	379.05744878679
gene-LOC117900818	1181.56986100795	1080.54213437075	940.047631378814	974.822279391788	1220.26814039367	950.712836303935	1077.81613717518	907.953520549836	938.431233386622	1067.04688563822	836.227515726687	941.255013279558
gene-LOC117900821	2414.08814721533	2339.28291905264	2456.19070559019	2605.31382728034	2436.41375328602	2443.28272956866	1336.37033753235	2308.52012139799	2203.45774347729	2256.63449135858	2440.31174400744	2158.28496823265
gene-LOC117900817	1131.70544485532	1045.35641360868	1347.79085865389	918.598432912872	981.161545316534	1243.80824438727	988.589589600939	801.703640485494	949.034976136753	851.186694108937	882.509290182	959.356071227242
gene-LOC117900825	488.888080105124	539.136043934985	651.999909962532	728.429540410658	544.173630175557	623.956611045761	620.530080857205	583.408432353299	826.03156023523	569.343037920042	554.329434953414	798.576085927227
gene-LOC117900816	110.568922773221	110.097255287776	71.0387961600968	133.945046023299	82.4505500265995	84.5625407075176	230.163935219911	98.5226160596631	99.6751818512344	105.573543455372	71.5263787036663	79.8576085927227
gene-LOC117901643	88.8887418372953	85.1267437792082	64.2268568022793	78.5480208161322	87.603709403262	77.1735808398704	150.062830011219	163.238452098854	103.916678951287	105.573543455372	95.7191244416711	116.05972448809
gene-LOC117901425	105.14887753924	172.523534059195	140.131323932246	123.196369490565	210.248902567829	155.168157220591	330.543801240929	170.965716103533	201.471112252495	115.942373616167	140.949040386637	165.039057758294
gene-LOC117902273	3305.14358368187	4011.17216687629	3346.60849307634	3540.44868562819	3874.14521937485	3804.49333629744	5002.77029240106	2731.58782565419	2640.3319447827	2809.01035265186	2459.2451971937	3174.07374953209
gene-LOC117902275	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901401	2.16801809359257	0	0	0	0	0	9.12544236554713	0	0	0	1.05185851034803	0
gene-LOC117900581	3.25202714038885	0	0	0	1.03063187533249	0	0	0	0	0	0	0
gene-LOC117901603	24584.2411722929	24339.4385813512	24355.6026067795	36854.7313669292	27042.7497768493	24864.6709501736	15504.1265790646	27644.2869767408	27372.501535189	29067.6014244045	29762.3365502976	25737.5748653772
gene-LOC117901109	3970.72513841479	4118.99937566329	3883.77856814995	4873.28457568719	4221.4681613619	4367.69627732032	4295.04154005085	3663.68904621865	3674.1968629205	3699.78712555656	3413.28086607937	3750.11329951426
gene-LOC117899952	523.576369602605	539.136043934985	426.232776960581	570.506677506644	666.818823340124	885.033193035961	1311.02188651694	516.760780312939	510.040026281316	575.941384386003	327.127996718238	488.728564587463
gene-LOC117901402	39.0243256846663	38.5907905132411	32.1134284011396	44.648348674433	42.2559068886323	50.9017235326805	61.8502204775972	56.0226640339261	57.2602108507091	34.8769741772211	34.7113308414851	41.5259564682158
gene-LOC117901494	237.397981248386	214.519394323605	206.304449122473	193.47617758921	226.739012573149	231.520742519611	249.428757991621	175.795256106458	202.531486527508	233.769989079752	184.075239310906	239.572825778168
gene-LOC117900515	6.50405428077771	0	2.91940258192178	6.61457017399008	5.15315937666247	3.28398216339874	7.09756628431443	5.79544800350959	4.24149710005253	6.59834646596075	2.10371702069607	5.32384057284818
gene-LOC117901577	62.8725247141845	83.9917205288188	96.3402852034189	90.1235186206148	98.9406600319194	82.9205496258182	139.923449605056	88.8635360538137	115.580795976431	106.516164379081	53.6447840277497	73.4689999053049
gene-LOC117900983	27.1002261699071	32.9156742612938	18.4895496855046	23.1509956089653	41.2252750132998	44.333759205883	46.641149868352	25.1136080152082	37.1130996254596	32.9917323298038	28.4001797793969	39.3964202390765
gene-LOC117900984	65.0405428077771	61.2912555210299	60.3343200263835	63.6652379246545	66.9910718966121	90.3095094934654	144.993139808138	101.420340061418	115.580795976431	66.9260855833162	75.7338127450584	73.4689999053049
gene-LOC117901415	2548.50526901807	3136.06924082603	2570.04740628514	2383.72572645168	3106.32447225214	2161.68125905722	3335.85615362778	4081.92721047192	3163.09646236417	2675.15818148523	3731.99399471482	2838.67179344265
gene-LOC117901416	264.498207418293	297.376091602034	206.304449122473	260.448700600859	273.117446963111	201.143907508173	215.968802651282	224.090656135704	190.867369502364	155.532452411932	252.446042483528	159.715217185445
gene-LOC117902697	11771.2542391609	11109.6075748119	11752.5416606231	10862.7778682352	10709.2958165799	11796.8849264691	13496.5292586442	9805.89802193823	10601.6220015813	10112.4372695467	9051.24248154483	11950.9573179296
gene-LOC117900588	67.2085609013697	74.9115345257032	47.6835755047225	60.3579528376595	52.5622256419572	60.7536700228767	100.379866021018	43.4658600263219	60.4413336757485	59.3851181936468	32.607613820789	62.8213187596085
gene-LOC117900596	1898.09984094029	1211.06980816554	1384.7699580249	1238.57826507964	1240.88077790032	1396.51341498531	2026.86214319208	2840.73542972029	3127.04373701373	1715.5700811498	2299.3627036208	1980.46869309952
gene-LOC117900592	30.352253310296	26.1055347589572	24.3283548493482	17.363246706724	21.6432693819824	18.8828974395428	11.1533184467798	23.1817920140384	29.6904797003677	20.7376603215909	43.1261989242694	31.9430434370891
gene-LOC117900597	548.50857767892	383.637858631632	363.952188546249	414.237457146129	493.672668284265	331.682198503273	811.150432493078	698.351484422906	554.575745831868	716.391902018596	746.819542347104	428.036782056994
gene-LOC117900594	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900595	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900593	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900591	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900590	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900189	115.988968007202	66.9663717729771	44.7641729228007	99.2185526098512	80.3892862759345	56.6486923186283	101.393804061635	135.22712008189	83.7695677260374	157.417694259349	50.4892084967056	75.5985361344442
gene-LOC117900188	755.55430561701	560.701485692385	519.653659582078	496.919584321005	459.661816398292	379.299939872555	584.028311395016	854.828580517665	733.778998309087	535.40868466653	718.419362567707	639.925636856351
gene-LOC117900187	423.847537297347	405.203300389031	436.937253094294	439.86891657034	422.559068886323	376.015957709156	556.651984298375	679.033324411207	766.650600834494	447.744938761622	580.625897712115	638.860868741782
gene-LOC117900185	2974.52082440901	3213.25082185251	3462.41146215924	3104.71387541659	2894.01430593364	3246.21636851966	1807.85152641895	2588.63344156762	2576.70948828191	2930.60845181028	2645.4241535253	2684.28041683005
gene-LOC117900186	2246.0667449619	2669.57468491597	2445.48622945648	2323.36777361402	2448.78133579001	2949.83697827292	2564.24930471874	2277.61106537927	2563.98499698175	1994.58587456756	2574.94963333199	2545.860561936
gene-LOC117901246	276.422306933053	389.312974883579	322.10741820537	392.740104080661	358.659892615708	399.824828393797	459.313932399205	356.42005221584	415.666715805148	295.982970044525	309.246402042322	429.101550171563
gene-LOC117901660	5.42004523398142	12.4852557542839	27.24775743127	12.4023190762314	11.3369506286574	20.5248885212421	29.4042031778741	13.522712008189	7.42261992509192	7.54096738966943	4.20743404139213	11.712449260266
gene-LOC117901403	124.661040381573	145.282976049849	73.9581987420185	132.291403479802	74.2054950239396	112.476389096407	59.8223443963645	22.2158840134534	41.3545967255121	44.3031834143079	51.5410670070536	46.849797041064
gene-LOC117901047	1337.66716374662	967.039809331805	1049.03866110389	1301.41668173255	910.047945918592	968.774738202629	737.132955528084	1039.31700862939	733.778998309087	981.268381580735	950.880093354622	823.065752562329
gene-LOC117902401	637.397319516215	759.330554510537	651.999909962532	687.915298094968	865.730775279295	724.939062570272	1035.23073946929	646.19245239132	701.967770058693	682.457548765083	542.758991339585	713.394636761656
gene-LOC117902402	0	2.27004650077889	0	0	0	0	1.01393804061635	0	0	2.82786277112604	1.05185851034803	0
gene-LOC117902400	2205.95841023044	2486.83594160327	1812.94900337343	2336.596913962	2241.62432884817	2495.00544864219	3222.29509307875	1747.32757305814	2013.65074824994	1946.51220745842	1601.98051126006	2059.26153357768
gene-LOC117901083	472.62794440318	511.895485925639	414.555166632893	479.556337614281	543.142998300224	497.523297754909	626.613709100903	418.238164253276	504.738154906251	453.400664303875	376.565346704596	543.031738430514
gene-LOC117900783	185.365547002165	217.924464074773	151.808934259933	185.207964871722	224.677748822484	240.551693468958	397.463711921608	182.556612110552	138.90903002672	198.893014902531	186.178956331602	168.233362102003
gene-LOC117900365	13.0081085615554	15.8903255054522	13.623878715635	9.09503398923636	12.3675825039899	13.9569241944446	13.1811945280125	7.72726400467946	6.36224565007879	26.393385863843	8.41486808278427	5.32384057284818
gene-LOC117901857	135.501130849536	110.097255287776	80.770138099836	123.196369490565	136.043407543889	90.3095094934654	116.60287467088	145.852108088325	120.882667351497	147.991485022263	116.756294648632	128.836941862926
gene-LOC117902661	478.047989637162	405.203300389031	390.226811783545	439.86891657034	429.77349201365	397.361841771248	504.941144226941	524.488044317618	374.312119079636	529.752959124277	373.409771173552	429.101550171563
gene-LOC117902658	1142.54553532328	1080.54213437075	1181.38491148435	1047.58255130568	1091.43915597711	1394.87142390362	2090.74023975091	913.748968553346	1103.84962028867	1052.90757178259	720.523079588403	1210.64134626568
gene-LOC117902660	3958.80103890003	4143.96988717186	4687.58741237241	4287.89511528907	3946.28945064812	4308.58459837915	5009.86785868537	5468.97109931189	5565.90456954393	5129.74306682263	5832.55543987985	5800.85668817538
gene-LOC117902253	1224.9302228798	1246.25552892761	1284.53713604558	1131.91832102405	1183.1653928817	1522.12573273532	1298.85463002954	863.521752522929	1049.770532263	903.030844912914	880.405573161304	978.521897289496
gene-LOC117902258	1119.78134534056	1349.54264471305	1486.94904839216	1217.08091201417	1173.88970600371	1194.54851193629	648.920345994462	1130.11236068437	975.544333012081	980.325760657026	1266.43764645903	1022.17738998685
gene-LOC117902259	2290.51111588055	2510.67142986145	2621.62351856576	2269.62439095035	2501.34356143196	2598.45088678925	2625.08558715572	3195.22366593496	3682.67985712061	2887.24788931968	3210.2721735822	2995.19270628439
gene-LOC117902257	148.509239411091	183.87376656309	199.492509764655	198.437105219702	203.034479440501	192.933952099676	291.000217656892	199.942956121081	273.576562953388	233.769989079752	225.097721214479	254.479579382143
gene-LOC117902254	3089.42578336941	3131.52914782447	3176.3100091309	2654.92310358527	3385.62571046724	2882.51534392324	3623.81455716283	5972.20916761663	4733.51076365862	4206.91718251183	5187.7661730365	4166.43763231099
gene-LOC117902255	92.1407689776842	78.3166042768715	71.0387961600968	96.7380887946049	82.4505500265995	64.0376521862754	420.784286855784	207.67022012576	240.704960427981	227.171642613792	158.830635062553	181.010579476838
gene-LOC117902260	87.8047327904991	114.637348289334	88.5552116516274	102.525837696846	71.1135993979421	115.760371259806	77.0592910868424	96.5908000584932	154.814644151917	79.180157591529	129.378596772808	117.12449260266
gene-LOC117902263	89.9727508840916	54.4811160186932	62.2805884143314	62.011595381157	48.4396981406272	73.8895986764717	53.7387161526664	99.488524060248	104.9770532263	73.5244320492769	74.6819542347104	58.56224630133
gene-LOC117902262	2252.57079924268	1572.00720178938	1367.25354253337	1757.82202373786	1418.14946045751	1227.38833357028	1779.46126128169	2786.64458168753	1994.5640112997	2085.0774832436	2175.24339939973	1613.123693573
gene-LOC117902261	2912.73230874162	2611.68849914611	1794.45945368792	2634.25257179155	2657.9996064825	2027.85898589872	2767.03691284201	3757.38212227539	2664.720553108	2933.43631458141	2951.51498003658	2232.81873625253
gene-LOC117901206	136.585139896332	155.498185303354	152.782068453907	175.286109610737	184.483105684516	170.767072496735	261.596014479018	132.329396080136	152.693895601891	144.221001327428	153.571342510813	146.93799981061
gene-LOC117901022	1.08400904679628	0	0	0	0	0	1.01393804061635	0	0	0	0	0
gene-LOC117901710	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901658	99.7288323052582	89.666836780766	94.394016815471	72.7602719138909	88.6343412785945	87.8465228709163	141.951325686289	79.2044560479644	66.8035793258273	103.688301607955	78.8893882761025	72.4042317907353
gene-LOC117900912	80.2166694629251	90.8018600311554	59.3611858324096	54.5702039354182	87.603709403262	87.8465228709163	56.7805302745154	67.6135600409452	69.9847021508667	45.2458043380166	76.7856712554065	96.8938984258369
gene-LOC117900911	304.606542149756	250.840138336067	201.438778152603	243.085453894135	282.393133841103	385.046908658502	263.62389056025	421.13588825503	459.142061080686	234.712610003461	314.505694594062	412.065260338449
gene-LOC117900913	86.7207237437028	83.9917205288188	115.802969082897	60.3579528376595	139.135303169887	117.402362341505	93.282299736704	166.136176100608	127.244913001576	49.0162880328513	90.4598318899309	113.930188258951
gene-LOC117900910	770.730432272158	935.259158320901	972.161059779954	778.038816715583	797.70907150735	900.632108312105	544.484727810978	748.578700453322	741.201618234179	623.072430571437	801.516184885202	734.689999053049
gene-LOC117900342	203.793700797702	166.848417807248	175.164154915307	168.671539436747	179.329946307854	253.687622122553	1751.07099614443	232.783828140969	376.432867629662	442.08921321937	253.497900993876	389.705129932487
