C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C
gene-LOC117900864	5679.74868329814	5179.39704683503	5545.25036997527	5099.30886890501	5503.48751647747	5406.49349992187
gene-LOC117901855	3.34562066559875	5.53452934657349	0	4.18662468711413	3.33006505635991	0.942226124071432
gene-LOC117900650	2.23041377706583	0.922421557762249	3.39678430013799	1.04665617177853	1.1100216854533	1.88445224814286
gene-LOC117902733	1822.24805586278	1666.81575487638	1801.14487514817	1700.81627914012	1732.7438509926	1946.63917233158
gene-LOC117902730	3172.76359787615	3072.58620890605	3379.8003786373	3278.12713001036	3472.14783209793	3407.0896646423
gene-LOC117902731	70.2580339775737	57.1901365812594	45.8565880518628	47.099527730034	56.6111059581184	97.9915169034289
gene-LOC117902734	6663.36115898417	4977.3867256851	6081.09309332203	8229.8574786946	6832.18347396508	6879.19293184552
gene-LOC117902732	693.658684667474	622.634551489518	696.340781528288	793.365378208128	670.453098013795	826.332310810646
gene-LOC117900754	5356.33868562359	4589.96967142495	5794.91401603541	5140.12845960437	5362.5147624249	4933.49598563802
gene-LOC117900752	806.294580409298	901.205861933717	726.062644154495	932.570649054673	828.076177348164	668.038321966645
gene-LOC117901318	9097.85779665153	8842.33305270892	9748.77094139603	11616.8368505699	10309.8814144903	10861.0405321714
gene-LOC117902389	0	0	0	0	0	0
gene-LOC117902391	0	0	0	0	0	0
gene-LOC117902386	0	0	0	0	0	0
gene-LOC117902388	0	0	0	0	0	0
gene-LOC117902387	16.7281033279937	21.2156958285317	20.3807058008279	28.2597166380204	16.6503252817995	30.1512359702858
gene-LOC117902390	2871.65773797226	3533.79698778718	3487.64828016668	2209.49117862448	2789.48449554415	2678.74887073508
gene-LOC117900378	1992.87470980832	1911.25746768338	2264.805932117	1470.55192134884	1673.91270166358	1692.23811883229
gene-LOC117901605	554.257823600859	586.66011073679	355.813155439454	492.975056907689	569.441124637544	514.455463743002
gene-LOC117901918	118.211930184489	94.0869988917494	81.5228232033117	147.578520220773	96.5718866344373	115.893813260786
gene-LOC117900953	2812.55177288001	3221.09607970577	2541.64385257825	3594.21729388748	3310.08466602175	3687.87304961558
gene-LOC117900948	5243.70278988177	4577.97819117404	5235.29380258767	5366.20619270854	5762.12256918809	5252.91064169823
gene-LOC117900950	0	0	0	0	0	0
gene-LOC117900951	0	0	0	0	0	0
gene-LOC117900955	5794.61499281703	5554.82262084426	5022.99478382905	7639.54339781151	6017.42755684235	6595.58286850002
gene-LOC117900952	0	0	0	0	0	0
gene-LOC117900947	7020.2273633147	7733.5823402787	6667.03838509584	4323.73664561712	4746.45272699832	4100.56809195887
gene-LOC117900949	130.479205958351	95.9318420072739	158.799666031451	46.0528715582554	72.1514095544646	81.0314466701431
gene-LOC117901458	321.17958389748	436.305396821544	242.020881384832	226.077733104163	241.98472742882	260.996636367787
gene-LOC117901459	0	0	0	0	0	0
gene-LOC117900360	1.11520688853292	0	0	1.04665617177853	0	0.942226124071432
gene-LOC117900882	2.23041377706583	0.922421557762249	0	1.04665617177853	0	2.8266783722143
gene-LOC117900781	0	0	0	0	0	0
gene-LOC117900647	2.23041377706583	5.53452934657349	1.69839215006899	7.32659320244973	4.44008674181321	4.71113062035716
gene-LOC117900792	0	0	0	0	0	0
gene-LOC117900440	0	0	0.849196075034497	1.04665617177853	0	0.942226124071432
gene-LOC117900782	2.23041377706583	0	0	0	0	2.8266783722143
gene-LOC117902504	31.2257928789216	19.3708527130072	24.6266861760004	9.41990554600679	23.3104553945193	21.6712008536429
gene-LOC117902496	447.197962301699	513.788807673573	442.431155092973	470.99527730034	500.619780139439	522.935498859645
gene-LOC117902494	2850.46880709013	2976.65436689878	2854.99720426598	2816.55175825603	3023.6990711748	3055.63932036365
gene-LOC117902495	1346.05471445923	1282.16596528953	1267.8497400265	1542.77119720156	1445.2482344602	1646.06903875279
gene-LOC117902502	210.774101932721	245.364134364758	305.710587012419	320.276788564231	320.796267096004	273.245575980715
gene-LOC117902501	540.875340938464	405.86548541539	440.732762942904	568.334301275743	670.453098013795	523.877724983716
gene-LOC117902505	88.1013441941003	80.2506755253157	107.847901529381	76.4059005398329	133.202602254396	116.836039384858
gene-LOC117902508	710.386787995467	418.779387224061	859.386427934911	985.950113815378	606.071840257503	660.500512974074
gene-LOC117902509	0	0	0	0	0	0
gene-LOC117902506	0	1.8448431155245	2.54758822510349	0	2.2200433709066	0.942226124071432
gene-LOC117902500	2.23041377706583	0	0	0	1.1100216854533	0
gene-LOC117902497	1585.82419549381	1174.24264303134	1475.90277840996	1630.69031563095	1479.65890670925	1712.96709356186
gene-LOC117902349	1523.37260973596	1979.51666295779	1295.87321050264	1422.40573744703	1908.12727729423	1321.94325207222
gene-LOC117902348	7516.49442871185	8711.34919150668	7139.19140281502	4620.98699840222	6360.42425764742	5413.08908279037
gene-LOC117902350	7.80644821973041	15.6811664819582	7.64276467531047	11.5132178895639	5.55010842726651	11.3067134888572
gene-LOC117901797	8.92165510826332	0.922421557762249	9.34115682537947	7.32659320244973	8.88017348362642	13.191165737
gene-LOC117901796	289.953791018558	157.734086377345	202.957861933245	266.897323803526	243.094749114273	252.516601251144
gene-LOC117900398	12.2672757738621	11.069058693147	10.190352900414	13.6065302331209	12.2102385399863	9.42226124071432
gene-LOC117900774	0	0	0.849196075034497	0	0	0
gene-LOC117900772	0	3.689686231049	0	0	0	0
gene-LOC117900767	3.34562066559875	0.922421557762249	0	0	1.1100216854533	0.942226124071432
gene-LOC117900771	42.3778617642508	2.76726467328675	3.39678430013799	40.8195906993628	27.7505421363326	7.53780899257145
gene-LOC117900770	17.8433102165266	5.53452934657349	1.69839215006899	8.37324937422826	13.3202602254396	3.76890449628573
gene-LOC117900769	102.599033745028	93.1645773339872	73.0308624529667	46.0528715582554	67.7113228126514	130.027205121858
gene-LOC117900773	117.096723295956	178.027360648114	104.451117229243	123.505428269867	146.522862479836	119.662717757072
gene-LOC117900775	0	0	0	0	0	0
gene-LOC117900498	12.2672757738621	22.138117386294	11.888745050483	13.6065302331209	15.5403035963462	16.9600702332858
gene-LOC117901277	2072.05439889416	2984.03373936088	2411.71685309797	1847.34814318911	2496.43877058448	2450.73014870979
gene-LOC117900932	180.663515942332	192.78610557231	152.006097431175	231.311013963056	208.684076865221	226.134269777144
gene-LOC117900933	1444.19292065013	1745.22158728618	1286.53205367726	1944.68716716451	1348.67634782576	1511.33070301058
gene-LOC117900206	8085.24994186364	7702.22000731478	8977.7009052647	9171.84803329528	7904.46442211297	8791.91196371053
gene-LOC117900244	5758.92837238398	4210.85441118467	5328.70537084147	6131.31185427864	5046.15858207071	5677.85462365445
gene-LOC117900245	0	0	0	0	0	0
gene-LOC117900246	259.843205028169	219.536330747415	319.297724212971	398.776001447621	305.255963499658	359.930379395287
gene-LOC117900539	1497.72285129971	1372.56327795023	1472.50599410982	944.083866944236	1288.73517681128	1202.28053431515
gene-LOC117900538	8091.94118319484	6575.02086372931	8344.20063328897	9685.75621363854	8084.2879351564	9100.01990628189
gene-LOC117901465	1747.52919433108	1843.92069396674	2028.72942325741	1766.75561796216	1923.66758089057	1738.40719891179
gene-LOC117901471	1631.54767792366	1306.14892579134	1437.6889550334	1763.61564944683	1642.83209447089	1647.95349100093
gene-LOC117901466	3013.28901281594	3082.73284604144	3259.2145359824	3413.1457761698	3153.57160837283	2393.25435514144
gene-LOC117901469	511.879961836608	638.315717971476	726.062644154495	701.259635091617	764.804941277325	603.966945529788
gene-LOC117901464	6017.65637052361	5603.71096340566	6585.51556189252	6310.29005965277	6080.69879291319	6280.87934306016
gene-LOC117901470	13.382482662395	16.6035880397205	11.888745050483	12.5598740613424	6.66013011271981	17.9022963573572
gene-LOC117901468	1589.1698161594	1480.48660020841	2117.89501113604	2116.33877933619	1954.74818808327	1994.69270465922
gene-LOC117901462	436.04589341637	329.304496121123	283.631489061522	128.73870912876	160.953144390729	231.787626521572
gene-LOC117901463	821.907476848759	716.721550381268	754.935310705668	684.51313634316	552.790799355745	491.842036765287
gene-LOC117901895	0	0	0	6.2799370306712	0	0
gene-LOC117900679	0	0	0	0	0	0
gene-LOC117901665	49.0691030954483	54.4228719079727	42.4598037517248	53.3794647607052	79.9215613526378	49.9379845757859
gene-LOC117901666	743.842994651455	946.404518264068	909.488996361946	881.284496637525	940.188367578947	803.718883832931
gene-LOC117901519	177.317895276734	171.570409743778	185.12474435752	158.045081938558	198.693881696141	141.333918610715
gene-LOC117901520	0	0	0	0	0	0
gene-LOC117900796	0	0	0	0	0	0
gene-LOC117902199	1231.18840494034	1498.93503136365	1195.66807364857	821.625094846148	974.599039827999	816.910049569931
gene-LOC117902201	424.893824531041	417.856965666299	354.96395936442	292.017071926211	324.126332152364	308.107942571358
gene-LOC117901319	1.11520688853292	0.922421557762249	3.39678430013799	4.18662468711413	0	1.88445224814286
gene-LOC117901897	1342.70909379363	909.507655953578	1120.93881904554	1601.38394282115	1194.38333354775	1473.64165804772
gene-LOC117900256	302.22106679242	234.295075671611	186.823136507589	196.771360294364	174.273404616168	234.614304893786
gene-LOC117900695	4.46082755413166	0.922421557762249	0.849196075034497	0	0	0.942226124071432
gene-LOC117900757	0	0	0	0	0	0
gene-LOC117901320	0	0.922421557762249	0	0	0	0
gene-LOC117899995	0	0	0	1.04665617177853	0	0
gene-LOC117899994	0	0	0	0	0	0
gene-LOC117899996	0	0	0	0	0	0
gene-LOC117899997	0	0	0	1.04665617177853	0	0
gene-LOC117899988	347.94454922227	361.589250642802	252.211234285246	190.491423263693	238.65466237246	268.534445360358
gene-LOC117899992	11636.0686749524	15223.6453893082	10517.2933893022	12984.8164670845	16845.6890984393	12795.43076489
gene-LOC117899990	127.133585292752	220.458752305178	73.8800585280012	282.597166380204	159.843122705276	130.969431245929
gene-LOC117899993	0	0	0	0	1.1100216854533	0
gene-LOC117899991	55.7603444266458	25.827803617343	23.7774901009659	36.6329660122486	23.3104553945193	34.862366590643
gene-LOC117900182	28.9953791018558	36.89686231049	18.6823136507589	37.6796221840272	43.2908457326788	32.9779143425001
gene-LOC117900181	321.17958389748	401.253377626578	320.99611636304	324.463413251345	358.537004401417	390.081615365573
gene-LOC117900184	0	2.76726467328675	0	1.04665617177853	0	0
gene-LOC117900174	1959.41850315233	2185.21667033877	1811.33522804858	1837.9282376431	1841.52597616703	1683.75808371565
gene-LOC117901004	1.11520688853292	0.922421557762249	2.54758822510349	3.1399685153356	2.2200433709066	0.942226124071432
gene-LOC117900167	2268.33081127595	2518.21085269094	2329.34483381963	1633.83028414629	2346.58584304828	2272.64941126029
gene-LOC117900173	681.391408893611	669.678050935393	616.516350475045	431.222342772755	567.221081266637	515.397689867073
gene-LOC117900177	457.234824298495	722.256079727841	474.700605944284	457.388747067219	558.340907783011	439.077373817287
gene-LOC117900172	3353.42711381848	3807.75619044256	3658.33669124861	2898.19093965476	3812.92448953209	3083.9061040858
gene-LOC117900175	2646.38594648861	4951.55892206775	3399.33188836309	2694.09298615794	3949.45715684285	3010.41246640822
gene-LOC117900171	519.686410056339	493.495533402803	383.836625915593	906.404244760209	459.548977777667	678.402809331431
gene-LOC117900179	5555.96071867099	5884.12711696539	5296.43591999016	5065.8158714081	6454.77610091095	5900.21998893531
gene-LOC117900178	147.207309286345	183.561889994688	129.077803405244	166.418331312787	176.493447987075	180.907415821715
gene-LOC117900170	1988.41388225419	1943.54222220506	1948.05579612914	1549.05113423223	2069.08042168496	1957.00365969636
gene-LOC117900169	211.889308821254	255.510771500143	139.268156305658	173.744924515236	189.813708212515	155.467310471786
gene-LOC117900180	0	0	0	0	0	0
gene-LOC117901323	0	0	0	0	0	0
gene-LOC117900183	6.69124133119749	1.8448431155245	3.39678430013799	2.09331234355707	2.2200433709066	0
gene-LOC117901191	20.0737239935925	1.8448431155245	1.69839215006899	26.1664042944633	4.44008674181321	1.88445224814286
gene-LOC117901327	0	0.922421557762249	4.24598037517249	0	0	0
gene-LOC117900638	1076.17464743426	821.877607966164	1109.05007399505	1133.52863403615	1147.76242275871	1354.92116641472
gene-LOC117900639	8.92165510826332	11.069058693147	10.190352900414	30.3530289815774	33.3006505635991	54.649115196143
gene-LOC117900637	2556.05418851744	4470.97729047362	3861.29455318186	3769.0088745745	5212.66183488871	3775.50007915423
gene-LOC117900635	490.691030954483	625.401816162805	614.817958324976	591.360737054871	964.60884465892	672.749452587002
gene-LOC117900636	1556.82881639195	673.367737166442	1074.23303491864	1176.44153707907	848.056567686323	2273.59163738436
gene-LOC117900640	2810.32135910295	4981.07641191614	4061.70482689	4605.28715582554	6166.17046269309	4027.0744542813
gene-LOC117900621	4.46082755413166	1.8448431155245	6.79356860027598	4.18662468711413	3.33006505635991	1.88445224814286
gene-LOC117901328	0	0	0	0	0	0
gene-LOC117901023	128.248792181285	137.440812106575	112.943077979588	88.9657746011753	125.432450456223	110.240456516357
gene-LOC117901518	0	0	2.54758822510349	1.04665617177853	3.33006505635991	0.942226124071432
gene-LOC117900645	0	1.8448431155245	2.54758822510349	2.09331234355707	0	0
gene-LOC117901147	1.11520688853292	1.8448431155245	3.39678430013799	5.23328085889266	0	3.76890449628573
gene-LOC117901144	4468.63400235139	4448.83917308733	3401.03028051316	2897.14428348298	3394.4463141162	4077.01243885708
gene-LOC117901145	8.92165510826332	11.9914802509092	8.49196075034497	16.7464987484565	5.55010842726651	9.42226124071432
gene-LOC117901142	0	0	0.849196075034497	0	4.44008674181321	0
gene-LOC117901143	0	0	0	0	0	0
gene-LOC117901141	0	0.922421557762249	0	1.04665617177853	0	0
gene-LOC117901148	1.11520688853292	0	0.849196075034497	1.04665617177853	1.1100216854533	0
gene-LOC117900843	192.930791716194	150.354713915247	146.910920980968	230.264357791277	215.344206977941	140.391692486643
gene-LOC117901221	74.7188615317054	53.5004503502104	57.7453331023458	69.0793073373832	24.4204770799727	41.457949459143
gene-LOC117901452	117.096723295956	164.19103728168	112.943077979588	86.8724622576182	101.011973376251	69.7247331812859
gene-LOC117901460	887.704683272201	1163.1735843382	834.759741758911	997.463331704942	898.007543531722	927.150506086289
gene-LOC117900986	7.80644821973041	3.689686231049	0	1.04665617177853	1.1100216854533	4.71113062035716
gene-LOC117900787	0	0	0	0	0	0
gene-LOC117901624	1013.72306167642	1119.81977112337	1004.59895676581	834.184968907491	778.125201502765	801.834431584788
gene-LOC117901623	1782.1006078756	1473.10722774631	1776.51818897217	2076.56584480861	1960.29829651053	2071.01302070901
gene-LOC117901617	554.257823600859	385.57221114462	524.803174371319	580.894175337086	555.010842726651	455.095217926502
gene-LOC117901618	627.861478244032	803.429176810919	666.61891890208	833.138312735712	610.511926999316	809.37224057736
gene-LOC117901622	1652.73660880578	1058.0175267533	1348.52336715478	1567.89094532424	1438.58810434748	1546.19306960122
gene-LOC117901628	433.815479639304	314.545751196927	424.598037517249	483.555151361682	439.568587439508	383.486032497073
gene-LOC117901619	5097.61068748396	4642.5477002174	5836.5246237121	6027.69289327257	6401.49506000919	6020.82493281645
gene-LOC117901626	990.303717017229	762.84262826938	943.456839363326	1119.92210380303	1090.04129511514	972.377360041717
gene-LOC117901620	689.197857113342	557.142620888398	674.261683577391	594.500705570207	688.213444981047	701.958462433217
gene-LOC117901621	3021.09546103567	3134.38845327612	2892.3618315675	3599.45057474637	3321.18488287628	3103.6928526913
gene-LOC117901625	1108.51564720172	1139.19062383638	1357.86452398016	1196.32800434286	1310.93561052035	1353.97894029065
gene-LOC117900685	5747.77630349865	5314.07059426832	5721.88315358244	4456.66197943299	4232.51268663344	3804.70908900044
gene-LOC117900686	1373.93488667255	1401.15834624086	1551.48122908803	1583.59078790092	1723.86367750898	1753.48281689693
gene-LOC117901365	1077.2898543228	988.835909921131	1272.94491647671	1229.82100183978	1273.19487321494	1112.76905252836
gene-LOC117901363	1296.98561136378	1311.68345513792	1449.57770008389	1689.30306125055	1567.35061986006	1715.79377193408
gene-LOC117902742	456.119617409963	604.186120334273	402.518939566352	553.681114870844	476.199303059467	442.846278313573
gene-LOC117902744	0	0	0	0	0	0
gene-LOC117902743	1905.88857250275	2203.66510149401	1809.63683589851	2468.01525305378	2269.994346752	2167.12008536429
gene-LOC117902739	0	0	0	0	0	0
gene-LOC117902746	9077.78407265793	9274.02634174165	8622.73694590028	7431.25881962758	7947.75526784564	7557.59574117695
gene-LOC117902747	33.4562066559875	43.3538132148257	39.0630194515869	19.8864672637921	14.4302819108929	27.3245575980715
gene-LOC117902749	30.1105859903887	7.37937246209799	20.3807058008279	16.7464987484565	21.0904120236127	3.76890449628573
gene-LOC117902735	4535.54641566337	3815.13556290466	4564.42890331042	4641.92012183779	4034.92882662275	4616.90800795002
gene-LOC117902741	601.096512919242	871.688372085325	549.42986054732	568.334301275743	708.193835319207	576.642387931716
gene-LOC117902745	859.824511058878	1128.12156514323	1019.0352900414	1081.19582544722	1111.13170713876	1082.61781655807
gene-LOC117902738	1202.19302583848	1201.91528976421	1344.27738677961	1303.08693386427	1356.44649962394	1548.07752184936
gene-LOC117902740	5067.50010149357	4601.0387301181	5587.71017372699	5238.51413975156	4486.70765260225	5794.69066303931
gene-LOC117902736	3003.25215081914	4346.45038017572	2579.8576759548	1899.68095177804	2615.21109092798	2569.45064034279
gene-LOC117902748	21.1889308821254	23.9829605018185	31.4202547762764	40.8195906993628	23.3104553945193	25.4401053499287
gene-LOC117901118	670.239340008282	582.970424505741	598.68323289932	445.875529177655	576.101254750264	483.362001648644
gene-LOC117902364	1827.82409030545	1793.18750828981	1920.88152172803	1654.76340758186	1892.58697369788	1978.67486055001
gene-LOC117902368	617.824616247235	504.56459209595	629.254291600562	761.965693054772	572.771189693904	569.104578939145
gene-LOC117902365	11017.1288518167	20175.2043113759	13792.6426507103	14460.6016692922	16062.0137885093	10000.7880808942
gene-LOC117902367	1825.59367652838	1689.87629382044	1922.5799138781	2124.71202871042	2133.46167944125	2072.89747295715
gene-LOC117901330	16.7281033279937	5.53452934657349	7.64276467531047	18.8398110920136	11.100216854533	8.48003511664288
gene-LOC117902366	2.23041377706583	4.61210778881125	2.54758822510349	1.04665617177853	0	4.71113062035716
gene-LOC117902363	2703.26149780379	2521.90053892199	2856.69559641605	2532.90793570405	2607.44093912981	2650.48208701294
gene-LOC117900658	2.23041377706583	3.689686231049	4.24598037517249	5.23328085889266	1.1100216854533	4.71113062035716
gene-LOC117900889	1831.16971097105	1469.41754151526	1917.48473742789	2029.46631707857	2228.92354439023	2134.14217102179
gene-LOC117900888	436.04589341637	561.75472867721	444.978743318076	385.1694712145	301.925898443298	286.436741717715
gene-Trnaw-cca-7	0	0	0	0	0	0
gene-LOC117900891	13.382482662395	27.6726467328675	11.888745050483	12.5598740613424	15.5403035963462	7.53780899257145
gene-LOC117900890	2.23041377706583	2.76726467328675	8.49196075034497	1.04665617177853	4.44008674181321	4.71113062035716
gene-LOC117900892	11.1520688853292	25.827803617343	38.2138233765524	28.2597166380204	11.100216854533	15.0756179851429
gene-LOC117900337	566.525099374721	703.807648572596	232.679724559452	617.527141349334	449.558782608587	633.175955376002
gene-LOC117902092	176.202688388201	206.622428938744	286.179077286625	484.601807533461	278.615443048779	334.490274045358
gene-LOC117902084	1139.74144008064	1103.21618308365	1405.41950418209	1313.55349558206	1332.02602254396	1363.40120153136
gene-LOC117902081	2929.64849617597	2421.3565891259	2858.39398856612	2894.00431496764	3004.82870252209	2948.22554221951
gene-LOC117902085	1754.22043566228	1693.56598005149	1960.79373725465	2088.07906269817	2054.65013977406	2035.20842799429
gene-LOC117902080	0	0	0	0	0	0
gene-LOC117902088	0	0	0	0	0	0
gene-LOC117902093	245.345515477241	312.700908081402	349.019586839178	536.934616122387	445.118695866774	389.139389241501
gene-LOC117902089	0	0	0	0	0	0
gene-LOC117902090	0	0	0	0	0	0
gene-LOC117902091	0	0	0	0	0	0
gene-LOC117902082	2193.61194974425	1821.78257658044	2232.53648126569	1775.12886733639	1955.85820976872	2210.46248707158
gene-LOC117902087	0	0	0	0	0	0
gene-LOC117902083	4.46082755413166	1.8448431155245	5.09517645020698	8.37324937422826	5.55010842726651	7.53780899257145
gene-LOC117901334	2.23041377706583	4.61210778881125	4.24598037517249	0	4.44008674181321	0.942226124071432
gene-LOC117901335	0	0	0	0	0	0
gene-LOC117901337	0	0	0	0	0	0
gene-LOC117901339	1.11520688853292	6.45695090433574	2.54758822510349	4.18662468711413	2.2200433709066	6.59558286850002
gene-LOC117901340	1.11520688853292	2.76726467328675	2.54758822510349	5.23328085889266	1.1100216854533	3.76890449628573
gene-LOC117902134	4787.58317247181	6713.38409739365	2920.38530204364	6275.75040598408	4004.95824111551	4680.0371582628
gene-LOC117902136	3788.35780034631	3953.498796569	2477.95414695066	2896.0976273112	2963.75790016032	3231.83560556501
gene-LOC117902137	68605.2973687679	59310.7837425548	40713.8566214539	58441.0940074262	65454.6487261249	60738.7226360167
gene-LOC117902140	1214.46030161235	1620.69467698827	709.927918728839	2006.43988129945	1518.50966570012	1981.50153892222
gene-LOC117902142	24.5345515477241	18.448431155245	20.3807058008279	11.5132178895639	21.0904120236127	16.9600702332858
gene-LOC117902139	0	0	0	0	0	0
gene-LOC117902141	4774.20068980941	5243.04413432062	4057.45884651483	8231.95079103816	4401.23598282234	6150.85213793831
gene-LOC117902138	0	0	0	0	0	0
gene-LOC117902070	1768.7181252132	1817.17046879163	2132.33134441162	2300.55026556921	1907.01725560877	2135.08439714586
gene-LOC117902065	6931.01081223207	7385.82941300233	7748.91418468979	5081.51571398478	5157.16075061604	5718.37034698952
gene-LOC117902069	28.9953791018558	26.7502251751052	20.3807058008279	24.0730919509063	35.5206939345057	30.1512359702858
gene-LOC117902068	82.5253097514358	100.543949796085	78.1260389031737	94.1990554600679	82.1416047235444	58.4180196924288
gene-LOC117902067	5902.79006100472	5616.62486521433	5820.38989828644	4675.41311933471	5058.3688206107	4508.5520036818
gene-LOC117901654	2771.2891180043	2311.5884237522	2229.98889304059	1614.99047305428	2233.36363113204	3099.92394819501
gene-LOC117900426	615.594202470169	510.099121442524	524.803174371319	651.020138846247	441.788630810414	523.877724983716
gene-LOC117900433	1768.7181252132	2578.16825394549	1945.50820790403	2257.63736252629	2346.58584304828	1989.03934791479
gene-LOC117900427	2735.60249757124	2532.96959761514	2972.18626262074	2934.82390566701	3109.1707409547	3212.99108308358
gene-LOC117900428	3768.28407635272	3263.52747136284	3715.23282827592	3850.64805597322	3634.21099817411	3549.36580937708
gene-LOC117900436	1656.08222947138	1403.92561091414	1695.84456184389	1759.42902475971	1978.05864347778	2206.69358257529
gene-LOC117900432	3884.26559276015	3652.78936873851	4824.28290227098	4998.82987641427	4323.53446484061	4335.18239685266
gene-LOC117900438	976.921234354834	749.006304902946	423.748841442214	678.233199312489	667.123032957435	988.395204150932
gene-LOC117900435	369.133480104395	374.503152451473	296.369430187039	440.642248318762	308.586028556018	376.890449628573
gene-LOC117900437	2882.80980685759	2871.49830931388	3030.78079179812	3240.44750782634	3001.49863746573	2956.70557733615
gene-LOC117900429	17184.2229454037	15521.5875524654	17801.6973209482	17975.2730941245	19104.5832283368	17303.9827685718
gene-LOC117900431	82.5253097514358	60.8798228123084	72.1816663779322	71.1726196809402	87.6917131508109	67.8402809331431
gene-LOC117900430	2624.08180871795	2332.80411958073	2895.75861586763	2687.81304912727	2525.29933440626	2670.26883561844
gene-LOC117900425	3730.3670421426	4104.77593204201	3688.05855387482	3352.43971820664	3032.57924465842	2667.44215724622
gene-LOC117901947	48356.4858936758	46291.7258762985	47455.6242611528	33707.5620121276	39153.7949109943	31744.5403460906
gene-LOC117902777	6764.84498584067	6111.96524173266	6740.0692475488	4665.9932137887	5114.97992656882	5339.5954451128
gene-LOC117902800	4349.30686527837	3935.05036541375	4722.37937326684	3038.44286667308	3210.18271433095	4835.50446873459
gene-LOC117902819	45799.3164982698	42655.5400955997	40898.9813658114	44023.4052411769	54414.3730426063	44983.7596154183
gene-LOC117902814	1901.42774494862	1757.21306753708	1785.01014972251	2161.34499472267	1834.86584605431	1891.99005713543
gene-LOC117902790	5274.92858276069	4916.50690287279	5242.08737118795	4905.67747712598	4218.08240472255	4306.91561313051
gene-LOC117902820	3496.17359555069	2734.97991876507	3467.26757436585	3649.69007099174	3785.17394739576	3818.84248086151
gene-LOC117902787	424.893824531041	536.849346617629	51.8009605771043	371.562940981379	182.043556414342	148.871727603286
gene-LOC117902782	1469.84267908638	1447.27942412897	1412.21307278237	957.690397177357	939.078345893494	687.825070572145
gene-LOC117902796	509.649548059542	454.753827976789	541.787095872009	574.614238306414	586.091449919344	622.811468011216
gene-LOC117902795	1619.28040214979	1451.89153191778	1940.41303145383	1860.95467342223	1837.08588942522	2221.76920056044
gene-LOC117902801	2172.42301886212	2709.15211514773	2563.72295052915	2058.77268988837	2152.33204809395	1980.55931279815
gene-LOC117902804	4771.97027603235	4077.10328530914	4860.79833349746	4047.41941626759	5222.65203005779	5211.45269223909
gene-LOC117902793	117.096723295956	138.363233664337	90.8639800286912	98.3856801471821	134.31262393985	135.680561866286
gene-LOC117902802	2189.15112219011	2225.80321888031	2595.14320530542	2478.48181477157	2589.68059216255	2284.89835087322
gene-LOC117902789	4601.34362208681	4531.85711328593	4727.47454971705	3615.15041732305	3777.40379559759	4484.05412445594
gene-Trnak-uuu-5	0	0	0	0	0	0
gene-LOC117902783	855.363683504746	1247.11394609456	734.55460490484	652.066795018026	833.62628577543	470.170835911644
gene-LOC117902813	0	0	0	0	0	0
gene-LOC117902821	0	0	0	1.04665617177853	0	1.88445224814286
gene-LOC117902815	361.327031884665	472.279837574272	460.264272668697	485.648463705239	506.169888566706	355.21924877493
gene-LOC117902779	2984.29363371408	3989.47323732173	2848.2036356657	2380.09613462438	3102.51061084198	2618.44639879451
gene-LOC117902792	2444.53349966415	2171.38034697233	2400.67730412252	1975.04019614609	2188.96276371391	2022.95948838136
gene-LOC117902806	21.1889308821254	13.8363233664337	7.64276467531047	15.699842576678	4.44008674181321	13.191165737
gene-LOC117902808	483.999789623285	771.14442228924	456.867488368559	844.651530625276	526.150278904865	569.104578939145
gene-LOC117902816	0	0	0	0	0	0
gene-LOC117902817	0	0	0	0	0	0
gene-LOC117902811	808.524994186364	582.048002947979	590.191272148975	773.478910944336	781.455266559125	945.995028567717
gene-LOC117902818	0	0	0	0	0	0
gene-LOC117902810	5131.06689413995	4605.65083790691	6135.44164212424	7559.99752875634	7144.09956757745	6121.64312809209
gene-LOC117902785	0	0	0	0	0	0
gene-LOC117902791	3102.50556389857	2998.79248428507	2858.39398856612	2330.90329455079	2383.21655866824	1831.68758519486
gene-LOC117902797	0	0	0	0	0	0
gene-LOC117902794	240.88468792311	200.165478034408	247.116057835039	215.611171386378	306.365985185111	263.823314740001
gene-LOC117902784	1343.82430068216	1286.77807307834	1430.04619035809	1222.49440863733	1307.60554546399	1508.50402463836
gene-LOC117902807	646.819995349091	517.478493904622	631.801879825666	682.419823999603	755.924767793699	736.82082902386
gene-LOC117902799	5228.08989344231	5075.16341080789	4120.29935606738	6324.94324605767	5151.61064218878	5013.58520618409
gene-LOC117902798	783.99044263864	1626.22920633485	805.037879132703	869.771278747961	808.095787010004	838.581250423574
gene-LOC117902786	1125.24375052971	1259.10542634547	1250.86581852581	857.211404686618	760.364854535512	757.549803753431
gene-LOC117902809	7403.85853297003	6562.10696192064	6801.21136495129	8017.38627582356	6570.2183561981	6576.73834601859
gene-LOC117902778	713.732408661066	716.721550381268	661.523742451873	330.743350282016	465.099086204934	447.55740893393
gene-LOC117902805	874.322200609806	742.549353998611	720.118271629254	645.786857987355	774.795136446405	926.208279962217
gene-LOC117900930	37.9170342101191	21.2156958285317	28.0234704761384	66.9859949938261	23.3104553945193	34.862366590643
gene-LOC117900928	0	0	0	1.04665617177853	0	0
