C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117896297	0	6.0532846767368	0	0	0	0
gene-LOC117896292	11133.0593621343	10738.5270165311	12754.6986461163	13107.6761421032	14088.6169081941	14219.7683851284
gene-LOC117896291	1322.63101002672	1353.91800603013	1552.30207157301	1475.10787426742	1611.91898877845	1694.20445661828
gene-LOC117896285	4647.67545862974	5433.83187815073	4003.35801824115	3777.89473035572	3409.90641791777	3364.69211317434
gene-LOC117896288	7055.36300291989	6126.9329736371	6116.13021236792	6771.33371460789	6514.41789567802	5359.99681406074
gene-LOC117896289	2678.20301879373	2471.75790966753	2221.86370012384	2950.21574853485	2912.37558825717	2454.17322382927
gene-LOC117896287	4249.38883749717	4431.00438337134	4154.48478342976	3264.73376162678	3014.51098215091	3699.82080970564
gene-LOC117896298	1526.26627496668	1601.09379699688	1296.08715840557	1540.40254949996	1520.90725164541	1261.11506417782
gene-LOC117896286	11904.6773023235	12645.3116897032	9962.35642839311	9021.70090184753	10199.3820080423	9746.57366035054
gene-LOC117896293	85.8462391413569	61.5417275468241	113.094864015313	103.000051071042	115.281533701846	103.116522009633
gene-LOC117896294	825.521392673281	820.220073697836	781.655653061585	1009.76835782147	1029.44387112701	816.682854316296
gene-LOC117896295	2595.35141590149	2588.78808008444	2497.09456387792	2369.00117463397	1830.34715789774	2376.83583232205
gene-LOC117896290	736.680517282807	690.074453147995	586.491949672329	564.660994264463	421.687715383069	510.426783947685
gene-LOC117898059	1715.9265707441	1663.64440532316	1580.32557770069	1901.82237156174	2090.23622948874	1779.79116988627
gene-LOC117897252	1968.47422775298	1879.54489212678	1845.54804640917	1939.52774740025	1584.61546763854	1833.41176133128
gene-LOC117897921	236.576263680251	174.536374845911	359.301382137143	295.205503516112	223.48437673779	283.570435526492
gene-LOC117897561	1999.41880232719	2029.86812826574	1936.62444132416	1478.78644751996	1347.98495109264	1610.68007379047
gene-LOC117897565	961.27823596659	886.806205141941	1017.85377613781	1131.16127515519	1324.72639604753	1261.11506417782
gene-LOC117897562	7447.66035155423	7758.29319401766	7188.02932175199	5881.11898749388	5885.42566793636	6188.0224857981
gene-LOC117897566	1205.84019631115	1420.50413747424	1584.32893571894	1276.46491863042	1481.4688322211	1659.144839135
gene-LOC117897556	50.9088162349907	84.7459854743152	36.0302221641704	48.7410955961182	44.4946270428179	102.085356789537
gene-LOC117897558	61.8891491484201	221.953771480349	121.101580051795	108.517910949848	74.8318727538301	126.833322071849
gene-LOC117897557	1.99642416607807	3.0266423383684	1.00083950456029	2.75892993940291	0	1.03116522009633
gene-LOC117897563	0	0	0	0	0	0
gene-LOC117897560	257.538717424071	352.099392030191	283.237579790562	199.562598950144	120.337741320348	258.82247024418
gene-LOC117898111	0	1.00888077945613	4.00335801824115	2.75892993940291	0	4.12466088038533
gene-LOC117899255	0	0	0	0	0	1.03116522009633
gene-LOC117899256	0	0	0	0	0	0
gene-LOC117896645	38.9302712385223	18.1598540302104	37.0310616687307	42.303592404178	50.5620761850203	45.3712696842387
gene-LOC117896644	101.817632469981	74.6571776797539	96.0805924377877	121.392917333728	136.517605699555	206.233044019267
gene-LOC117899257	0	2.01776155891227	2.00167900912058	3.67857325253722	0	1.03116522009633
gene-LOC117898549	17.9678174947026	19.1687348096665	17.0142715775249	9.19643313134305	16.1798643792065	15.467478301445
gene-LOC117899258	0	0	1.00083950456029	1.83928662626861	0	1.03116522009633
gene-LOC117898548	5404.32021757333	6255.06083262803	5444.56690480797	4488.77901140854	3632.37955313186	4409.26248113192
gene-LOC117898552	185.66744744526	171.509732507543	185.155308343653	194.964382384473	233.596791974794	224.794017981001
gene-LOC117898553	852.473118915335	785.918127196328	811.680838198394	688.812841537594	479.328482233993	596.013497215681
gene-LOC117898551	968.265720547863	1070.42250700296	853.716097389926	630.875312810133	547.08166432192	657.883410421461
gene-LOC117896169	1989.4366814968	1715.09732507543	1444.2114050805	1256.23276574146	898.993714569661	1223.99311625435
gene-LOC117896172	505.095314017751	564.973236495435	853.716097389926	860.786141093709	1102.25326083344	948.672002488627
gene-LOC117896171	2048.3311943961	2117.64075607842	1873.57155253686	2201.62609164353	1873.83054341685	1889.09468321648
gene-LOC117897676	186.665659528299	177.563017184279	203.170419425738	97.4821911922363	114.270292178146	184.578574397244
gene-LOC117897267	0	0	0	0	0	0
gene-LOC117896868	0	3.0266423383684	4.00335801824115	0	0	1.03116522009633
gene-LOC117897729	9.98212083039034	15.133211691842	11.0092345501632	8.27678981820874	16.1798643792065	13.4051478612523
gene-LOC117897730	7.98569666431227	8.07104623564907	8.0067160364823	8.27678981820874	7.07869066590284	13.4051478612523
gene-LOC117897731	0	0	0	0	1.01124152370041	0
gene-LOC117899391	0	0	0	0	0	0
gene-LOC117899388	0	1.00888077945613	1.00083950456029	0	2.02248304740081	0
gene-LOC117899392	91.8355116395911	230.024817715998	173.14523428893	209.678675394622	270.001486828008	136.113809052716
gene-LOC117899394	216.61202201947	370.259246060401	325.272838982094	490.169885900585	351.912050247741	341.315687851886
gene-LOC117899395	1016.17990053374	1539.55206945006	1914.60597222383	1936.76881746085	3259.23143088641	2623.28431992507
gene-LOC117899384	4.99106041519517	9.0799270151052	7.00587653192202	8.27678981820874	6.06744914220244	15.467478301445
gene-LOC117899385	7.98569666431227	7.06216545619293	13.0109135592837	8.27678981820874	8.08993218960325	12.373982641156
gene-LOC117899265	0	0	0	0	1.01124152370041	0
gene-LOC117899397	0	0	3.00251851368086	0.919643313134305	0	1.03116522009633
gene-LOC117899393	0	0	0	0	0	0
gene-LOC117899390	1.99642416607807	5.04440389728067	1.00083950456029	0.919643313134305	2.02248304740081	8.24932176077067
gene-LOC117899389	10.9803329134294	3.0266423383684	14.011753063844	6.43750319194013	4.04496609480162	7.21815654067433
gene-LOC117899398	0.998212083039034	0	5.00419752280144	0.919643313134305	82.9218049434333	22.6856348421193
gene-LOC117899396	0	0	2.00167900912058	0	0	0
gene-LOC117899383	3795.20233971441	3738.91216866443	3245.72251328901	3311.63557059663	3161.14100308747	3734.88042718892
gene-LOC117899387	1878.63514027946	1772.60352950443	2025.69915723002	2372.67974788651	2236.8662504253	2408.80195414503
gene-LOC117899386	1896.60295777416	1858.3583957582	1688.41624419321	1935.84917414771	2183.27044966918	1680.79930875702
gene-LOC117895991	1072.07977718392	1256.05657042289	961.806763882437	911.366523316096	803.937011341823	888.864419723039
gene-LOC117895989	4318.26547122686	4788.14817929881	3906.2765862988	3673.97503597155	3466.53594324499	4089.60126290206
gene-LOC117897659	143.742539957621	196.731751993946	182.152789829972	121.392917333728	109.214084559644	162.924104775221
gene-LOC117897658	0	0	2.00167900912058	2.75892993940291	0	6.186991320578
gene-LOC117896672	0	2.01776155891227	0	0	0	0
gene-LOC117899266	0	0	0	0	0	0
gene-LOC117899274	41.9249074876394	49.4351581933505	85.0713578876245	35.8660892122379	27.303521139911	51.5582610048167
gene-LOC117897822	0	2.01776155891227	0	2.75892993940291	1.01124152370041	2.06233044019267
gene-LOC117896406	2.9946362491171	8.07104623564907	115.096543024433	4.59821656567152	6.06744914220244	2.06233044019267
gene-LOC117896404	4620.72373238769	4074.86946822332	4436.72152371576	4474.06471839839	4652.72225054557	4403.07548981134
gene-LOC117898072	8.98390874735131	9.0799270151052	7.00587653192202	0.919643313134305	9.10117371330366	7.21815654067433
gene-LOC117899275	0	0	0	0	0	0
gene-LOC117896747	2829.93125541566	2002.62834722042	1457.22231863978	4977.10961068286	4147.10148869537	1816.91311780974
gene-LOC117897104	0	0	0	0	0	0
gene-LOC117897191	0	3.0266423383684	0	3.67857325253722	3.03372457110122	5.15582610048167
gene-LOC117898196	16.9696054116636	15.133211691842	13.0109135592837	12.8750063838803	2.02248304740081	14.4363130813487
gene-LOC117896191	2745.08322835734	2438.46484394547	2677.24567469877	2947.45681859545	3223.8379775569	2798.58240734145
gene-LOC117896185	3315.06232777263	3465.50547743182	3523.95589555677	3954.46624647751	3696.08776912498	3875.11889712202
gene-LOC117896186	3081.4807003415	2768.36885882763	2400.01313193557	2193.34930182532	2055.85401768293	2050.98762277161
gene-LOC117896182	751.653698528393	489.307178036225	451.37861655669	419.357350789243	465.171100902187	474.336001244313
gene-LOC117896184	4527.89000866506	5740.5316351054	4715.95574548808	3936.99302352796	3132.82624042386	3758.59722725113
gene-LOC117896183	654.827126473606	782.891484857959	704.591011210443	522.357401860285	438.878821285976	612.512140737222
gene-LOC117896189	1483.343155396	1628.3335780422	1576.32221968245	1344.51852380235	1496.6374550766	1686.9863000776
gene-LOC117896190	670.798519802231	643.665937293013	722.606122292528	878.259364043261	766.521074964908	748.625949789938
gene-LOC117896192	1683.98378408685	1889.63369992134	1326.11234354238	1361.07210343877	1370.23226461405	1325.04730782379
gene-LOC117896188	498.107829436478	516.54695908154	527.442418903272	434.991287112526	374.15936376915	533.112418789804
gene-LOC117896193	15126.9059063735	15008.1104751894	18602.6038712621	18039.7232304425	18432.910494011	21329.6525776927
gene-LOC117896347	602.920098155577	710.252068737118	648.543998955067	384.410904890139	305.394940157523	601.169323316162
gene-LOC117896348	1041.13520260971	1039.14720283982	916.768986177224	1020.80407757908	1309.55777319203	1060.03784625903
gene-LOC117897784	3036.56115660474	2690.68503880951	2818.36404484177	3337.38558336439	3300.69233335813	3379.12842625568
gene-LOC117897547	604.916522321655	529.66240921447	475.398764666137	655.705682264759	709.891549637685	613.543305957318
gene-LOC117897546	1209.83304464331	1067.39586466459	1038.87140573358	978.5004851749	905.061163711864	1239.46059455579
gene-LOC117898743	46.9159679028346	25.2220194864033	47.0394567143335	34.0268025859693	52.5845592324211	57.7452523253947
gene-LOC117898741	1.99642416607807	1.00888077945613	3.00251851368086	0.919643313134305	2.02248304740081	4.12466088038533
gene-LOC117898742	517.07385901422	422.72104659212	420.352591915321	571.098497456403	451.013719570381	425.871235899786
gene-LOC117898738	6493.36960016892	6356.9577913531	6947.82784065752	6386.00316640461	6780.37441641122	6605.64439993711
gene-LOC117898739	4176.51935543532	4070.8339451055	3719.11959894603	3717.19827168886	2971.02759663179	2894.48077281041
gene-LOC117898740	1676.99629950558	1678.77761701501	1536.28863950004	1697.66155604593	1479.44634917369	1566.33996932633
gene-LOC117898736	1771.82644739429	1692.90194792739	1636.37258995607	1571.67042214653	1605.85153963625	1332.26546436446
gene-Trnat-cgu-4	0	0	0	0	1.01124152370041	0
gene-LOC117897650	525.059555678532	599.275182996943	489.410517729981	409.241274344766	363.035707008446	425.871235899786
gene-LOC117897215	322.422502821608	684.021168471258	422.354270924442	183.928662626861	161.798643792065	260.884800684372
gene-LOC117897216	0	0	0	0	0	0
gene-LOC117899291	0.998212083039034	0	2.00167900912058	0	2.02248304740081	2.06233044019267
gene-LOC117899292	0.998212083039034	0	0	0	1.01124152370041	0
gene-LOC117897217	0	0	0	0	0	0
gene-LOC117899824	4.99106041519517	0	3.00251851368086	2.75892993940291	2.02248304740081	1.03116522009633
gene-LOC117898785	1.99642416607807	1.00888077945613	5.00419752280144	2.75892993940291	13.1461398081053	2.06233044019267
gene-LOC117898779	726.698396452417	1157.18625403618	806.676640675592	426.714497294317	300.338732539021	409.372592378244
gene-LOC117898783	2037.35086148267	2002.62834722042	2053.72266335771	2204.38502158293	2508.89022030071	2056.14344887209
gene-LOC117898784	1467.37176206738	1428.57518370988	1336.12073858798	1599.25972154056	1530.00842535871	1338.45245568504
gene-LOC117898789	1629.0821195197	1486.08138813888	1522.2768864362	1719.73299556115	1850.57198837174	1418.88334285255
gene-LOC117898786	9235.45819227714	9073.87373042846	8798.38008458949	10620.040980075	11037.7012311899	10318.870357504
gene-LOC117898780	3776.23631013667	3387.8216574137	3285.75609347143	3589.36785116319	3415.97386705997	3081.12167764784
gene-LOC117898782	889.406965987779	900.930536054327	931.781578745628	1121.04519871072	1114.38815911785	1037.35221141691
gene-LOC117898787	534.043464425883	672.923479897241	654.549035982428	663.062828769834	716.970240303588	658.914575641557
gene-LOC117898788	666.805671470075	577.079805848908	594.498665708811	669.500331961774	818.094392673629	630.04194947886
gene-LOC117898256	547.020221505391	714.287591854942	537.450813948875	524.196688486554	490.452138994697	459.899688162965
gene-LOC117898255	2230.0057935092	2523.21082941979	2180.82928043687	1659.95618020742	1209.44486234569	1545.7166649244
gene-LOC117898257	4097.66060087524	3935.64392065838	4340.64093127797	4692.93982692436	5158.34301239577	4341.20557660556
gene-LOC117898254	1841.70129320702	1787.73674119627	1758.47500951243	2208.9832381486	2147.87699633966	1913.84264849879
gene-LOC117898259	1554.21621329178	1398.3087603262	1518.27352841796	1839.28662626861	1743.3803868595	1718.95242190059
gene-LOC117898258	389.302712385223	397.499027105716	240.201481094469	352.223388930439	424.721439954171	303.162574708322
gene-LOC117898252	2611.32280923011	2901.54112171584	2750.30695853167	2341.41187523994	1868.77433579835	2401.58379760436
gene-LOC117897439	2.9946362491171	7.06216545619293	0	0	1.01124152370041	4.12466088038533
gene-LOC117897339	1.99642416607807	0	4.00335801824115	1.83928662626861	5.05620761850203	11.3428174210597
gene-LOC117897794	0	15.133211691842	0	0	61.6857329457248	170.142261315895
gene-LOC117897792	0.998212083039034	1.00888077945613	0	1.83928662626861	1.01124152370041	31.9661218229863
gene-LOC117897793	1.99642416607807	0	0	2.75892993940291	4.04496609480162	2.06233044019267
gene-LOC117897791	2523.48014592268	2156.98710647721	2179.82844093231	2436.13513649277	2630.23920314476	2464.48487603024
gene-LOC117898815	18.9660295777416	9.0799270151052	17.0142715775249	26.6696560808948	10.1124152370041	23.7168000622157
gene-LOC117898817	905.378359316404	896.895012936502	708.594369228684	739.393223759981	555.171596511523	642.415932120016
gene-LOC117898816	712.72342728987	662.83467210268	639.536443414024	549.946701254314	470.227308520689	461.962018603157
gene-LOC117898819	5.9892724982342	3.0266423383684	3.00251851368086	0.919643313134305	3.03372457110122	6.186991320578
gene-LOC117898814	5772.66047621473	6420.51728045883	5258.41075695975	3778.81437366886	2969.00511358439	3775.09587077268
gene-LOC117897849	70.8730578957714	81.7193431359468	71.0596048237804	114.955414141788	107.191601512243	85.5867132679956
gene-LOC117897848	11019.2631846679	8925.56825584841	8721.31544273835	11344.7199108248	12245.1236104882	10941.6941504422
gene-LOC117897233	749.657274362315	639.630414175189	515.432344848548	660.303898830431	654.273265834163	643.447097340112
gene-LOC117897231	4786.42693817217	3966.91922482152	4091.43189464246	4348.07358449899	4644.63231835597	3950.39395818905
gene-LOC117897230	1915.56898735191	1824.05644925669	1744.46325644858	2123.45641002711	2313.72060622653	2152.04181434105
gene-LOC117896307	437.216892371097	716.305353413855	559.469283049201	648.348535759685	557.194079558924	759.968767210998
gene-LOC117896309	118.787237881645	107.950243401806	89.0747159058656	109.437554262982	118.315258272948	94.8672002488627
gene-LOC117896308	1719.91941907626	1698.95523260413	2097.75960155836	2259.56362037099	2182.25920814548	2399.52146716417
gene-LOC117899260	8865.12150946966	8734.8897885312	9218.73267650481	9245.17422693917	9829.26761036795	9030.94499760369
gene-LOC117899263	1259.74364879526	1264.12761665854	1273.06784980069	1607.53651135876	1401.58075184876	1648.83318693404
gene-LOC117899261	429.231195706785	402.543431002997	520.43654237135	519.598471920882	560.227804130025	579.514853694139
gene-LOC117899262	1958.49210692258	2073.25000178235	2031.70419425738	2133.57248647159	2129.67464891306	2225.25454496789
gene-LOC117899259	151.728236621933	141.243309123859	127.106617079157	97.4821911922363	71.7981481827288	129.926817732138
gene-LOC117899264	1.99642416607807	0	0	0	0	0
gene-LOC117896167	1729.90153990665	1882.57153446514	1852.55392294109	1184.50058731698	984.949244084196	1222.96195103425
gene-LOC117896166	1251.75795213095	1463.88601099085	1103.92597353	843.312918144158	610.789880315045	793.997219474177
gene-LOC117899464	3319.05517610479	3200.16983243485	3006.52187169911	3765.93936728498	3817.43675196903	3388.40891323655
gene-LOC117899462	4092.66954046004	4249.40584306923	3763.15653714668	2687.19776097844	2274.28218680221	2797.55124212135
gene-LOC117899463	3871.06645802537	4157.59769213873	3480.91979686068	3467.05529051633	3362.37806630385	3362.62978273414
gene-LOC117899465	0	2.01776155891227	1.00083950456029	2.75892993940291	3.03372457110122	0
gene-LOC117898185	0	0	0	0	0	0
gene-LOC117898186	0.998212083039034	0	0	0	0	0
gene-LOC117898969	0	0	0	0	0	0
gene-LOC117899293	0	0	0	0	0	0
gene-LOC117898970	0	0	0	0	0	0
gene-LOC117898971	2.9946362491171	0	0	0.919643313134305	2.02248304740081	0
gene-LOC117898965	34.9374229063662	54.4795620906312	26.0218271185675	39.5446624647751	43.4833855191175	40.215443583757
gene-LOC117898966	141.746115791543	178.571897963736	187.156987352774	138.86614028328	172.922300552769	204.170713579074
gene-LOC117898964	4897.2284793895	5679.99878833803	5279.42838655552	3832.15368583065	3101.47775318915	4227.77740239497
gene-LOC117896751	4180.51220376747	4502.63491871272	3998.35382071835	4237.71638692288	3575.75002780464	4041.13649755753
gene-LOC117899295	18.9660295777416	6.0532846767368	17.0142715775249	20.2321528889547	19.2135889503077	42.2777740239497
gene-LOC117899296	0	1.00888077945613	0	4.59821656567152	2.02248304740081	3.093495660289
gene-LOC117897834	341.38853239935	719.331995752223	449.376937547569	669.500331961774	509.665727945005	573.327862373561
gene-LOC117899297	26.9517262420539	26.2309002658595	54.0453332462556	20.2321528889547	26.2922796162106	83.524382827803
gene-LOC117897833	104.812268719099	71.6305353413855	113.094864015313	109.437554262982	135.506364175854	98.991861129248
gene-LOC117899634	2409.68396845623	3281.8891755708	2678.24651420333	1667.31332671249	1372.25474766145	1631.3033781924
gene-LOC117899635	2083.26861730246	1947.13990435034	1825.53125631797	2221.85824453248	2277.31591137331	1905.59332673802
gene-LOC117896796	9917.2370449928	10983.6850459389	9283.78724430123	7194.36963864967	6025.98823973072	6881.99667892293
gene-LOC117897451	2367.75906096859	2159.00486803613	2199.84523102351	2577.76020671546	2626.19423704996	2531.5106153365
gene-LOC117898803	516.075646931181	447.943066078523	469.393727638775	377.973401698199	331.687219773733	382.56229665574
gene-LOC117898805	73.8676941448885	69.6127737824732	52.043654237135	77.2500383032816	77.8655973249313	101.054191569441
gene-LOC117898804	243.563748261524	237.086983172191	245.205678617271	248.303694546262	196.180855597879	313.474226909285
gene-LOC117898801	1838.7066569579	1760.49696015095	1806.51530573132	1767.55444784413	1743.3803868595	1682.86163919722
gene-LOC117898802	7474.61207779629	7882.38552989077	6952.83203818032	6225.06558660611	6196.88805723609	6039.53469410422
gene-LOC117896871	35083.1618704899	34770.0671831762	39154.8430974076	39849.9840447357	35141.6541901128	35070.9603006964
gene-LOC117896161	329.409987402881	234.060340833823	288.241777313363	278.651923879694	279.102660541312	275.321113765721
gene-LOC117896160	2014.39198357277	1614.20924712981	1601.34320729646	2287.15291976502	2092.25871253614	1743.7003871829
gene-LOC117896165	1226.80265005497	1265.13649743799	1201.00740547235	1182.66130069072	1423.82806537017	1142.53106386674
gene-LOC117896164	3792.20770346529	4207.03285033208	3080.58399503657	3079.88545568679	2271.24846223111	3320.35200871019
gene-LOC117897598	873.435572659155	887.815085921397	992.832788523806	965.62547879102	737.195070777596	1185.84000311078
gene-LOC117899615	4337.2315008046	4020.38990613269	5909.9572744285	4227.6003104784	4126.87665822136	5424.96022292681
gene-LOC117899619	1.99642416607807	8.07104623564907	7.00587653192202	0	0	0
gene-LOC117899617	292.476140330437	360.17043826584	356.298863623463	194.044739071338	142.585054841757	240.261496282446
gene-LOC117899618	347.377804897584	264.326764217507	318.266962450172	264.85727418268	285.170109683515	362.970157473909
gene-LOC117898054	25.9535141590149	27.2397810453156	31.0260246413689	37.7053758385065	61.6857329457248	41.2466088038533
gene-LOC117896978	2.9946362491171	4.03552311782453	2.00167900912058	3.67857325253722	10.1124152370041	5.15582610048167
gene-LOC117897812	1229.79728630409	1012.91630257396	1291.08296088277	936.196892770722	1225.62472672489	1592.11909982874
gene-LOC117896400	141.746115791543	193.705109655578	154.129283702284	198.64295563701	199.21458016898	156.737113454643
gene-LOC117898198	61.8891491484201	63.5594891057364	70.0587653192202	58.8571720405955	48.5395931376195	78.3685567273213
gene-LOC117897906	0	1.00888077945613	0	0	0	2.06233044019267
gene-LOC117897907	0.998212083039034	1.00888077945613	0	0	1.01124152370041	0
gene-LOC117897904	49.9106041519517	49.4351581933505	68.0570863100996	62.5357452931327	34.3822118058138	78.3685567273213
gene-LOC117898533	0	0	0	0	0	0
gene-LOC117896503	8525.72940123639	9012.33200288164	7397.20477820509	6452.21748495028	6164.52832847768	6644.82867830077
gene-LOC117896834	4841.32860273932	4185.8463539635	5273.42334952816	6219.5477267273	6106.88756162675	5673.47104097003
gene-LOC117896833	11066.1791525707	11494.1787203437	11301.4796854948	13740.3907415396	11956.9197762336	15613.9037626987
gene-LOC117897476	415.256226544238	388.419100090611	398.334122814995	353.143032243573	338.765910439636	440.307548981134
gene-LOC117898534	7.98569666431227	0	3.00251851368086	0	0	0
gene-LOC117898546	0	3.0266423383684	1.00083950456029	2.75892993940291	0	1.03116522009633
gene-LOC117897477	1.99642416607807	0	0	0	2.02248304740081	2.06233044019267
gene-LOC117899298	0	0	0	0	0	0
gene-LOC117899299	0.998212083039034	0	0	0	0	0
gene-LOC117899310	0	0	0	0	0	0
gene-LOC117899311	0	0	0	0	0	0
gene-LOC117899320	0	0	0	0	0	0
gene-LOC117899325	1.99642416607807	0	0	0	0	1.03116522009633
gene-LOC117897464	257.538717424071	404.561192561909	278.23338226776	125.9911338994	95.0567032278382	208.295374459459
gene-LOC117899326	0	1.00888077945613	0	0	0	0
gene-LOC117897465	0	0	0	0	0	0
gene-LOC117899328	0	0	0	0	0	0
gene-LOC117899332	0	0	0	0.919643313134305	0	0
gene-LOC117896660	1.99642416607807	5.04440389728067	3.00251851368086	0.919643313134305	4.04496609480162	5.15582610048167
gene-LOC117896658	0	5.04440389728067	0	0.919643313134305	2.02248304740081	1.03116522009633
gene-LOC117897083	657.821762722724	618.44391780661	604.507060754414	595.92886691103	363.035707008446	547.548731871153
gene-LOC117899333	0	0	0	0.919643313134305	3.03372457110122	0
gene-LOC117899380	2.9946362491171	0	3.00251851368086	1.83928662626861	0	1.03116522009633
gene-LOC117899381	0	0	0	0	0	0
gene-LOC117899382	0	0	0	0	0	2.06233044019267
gene-LOC117898162	12.9767570795074	22.1953771480349	15.0125925684043	15.6339363232832	22.2473135214089	21.654469622023
gene-LOC117899817	1.99642416607807	1.00888077945613	1.00083950456029	0	1.01124152370041	2.06233044019267
gene-LOC117899727	39634.0107570648	38593.7253373149	41806.0669449878	27604.9333303524	28592.854082629	30636.9498542822
gene-LOC117899729	31.9427866572491	22.1953771480349	33.0277036504895	31.2678726465664	15.1686228555061	41.2466088038533
gene-LOC117899728	71.8712699788105	67.5950122235609	73.061283832901	46.9018089698495	28.3147626636114	45.3712696842387
gene-LOC117897964	137.753267459387	129.136739770385	156.130962711405	127.830420525668	105.169118464842	121.677495971367
gene-LOC117896811	1.99642416607807	0	1.00083950456029	0	0	6.186991320578
gene-LOC117897968	2056.31689106041	1953.19318902707	2057.72602137595	2046.20637172383	2200.46155557208	2218.03638842721
gene-LOC117897950	59.892724982342	34.3019465015085	38.0319011732909	25.7500127677605	13.1461398081053	26.8102957225047
gene-LOC117897836	0	1.00888077945613	0	1.83928662626861	2.02248304740081	0
gene-LOC117897835	114.794389549489	197.740632773402	171.143555279809	132.42863709134	142.585054841757	106.210017669922
gene-LOC117896246	5106.8530168277	5712.28297328063	5284.43258407832	4461.18971201451	3962.04428985819	4453.60258559606
gene-LOC117896248	0	0	0	0	0	0
gene-LOC117896371	3129.39488032737	3219.33856724452	2797.34641524601	3002.63541738351	3461.47973562649	2758.36696375769
gene-LOC117896168	2653.24771671775	3561.34915148015	2891.42532867467	1882.50986198592	1456.18779412858	1809.69496126906
gene-LOC117896207	2121.20067645795	2440.48260550439	2112.77219412677	1393.25961939847	885.847574761556	1337.42129046494
gene-LOC117896208	80.8551787261618	102.905839504526	70.0587653192202	69.8928917982072	43.4833855191175	56.7140871052983
gene-LOC117898112	1812.75314279889	2781.48430896056	2687.25406974437	2466.48336582621	3173.27590137187	3138.86692997324
gene-LOC117896656	0.998212083039034	0	0	0	0	0
gene-LOC117898286	0	1.00888077945613	0	0	0	1.03116522009633
gene-LOC117898366	0	0	0	0	0	0
gene-LOC117898078	0	0	0	0	0	0
gene-LOC117898077	0	0	0	0	0	0
gene-LOC117897567	1606.12324160981	3697.54805670673	3867.24384562095	4083.21631031631	3593.95237523124	3235.79646066229
gene-LOC117896917	13.9749691625465	27.2397810453156	14.011753063844	17.4732229495518	28.3147626636114	13.4051478612523
gene-LOC117897772	1665.01775450911	2524.21971019925	2171.82172489582	2018.6170723298	3215.74804536729	2262.37649289136
gene-LOC117897771	0	4.03552311782453	0	0	0	2.06233044019267
gene-LOC117897774	0	0	0	0	0	1.03116522009633
gene-LOC117896859	0	0	0	0	0	0
gene-LOC117897495	0	0	0	0	0	0
gene-LOC117897668	2.9946362491171	0	1.00083950456029	0.919643313134305	3.03372457110122	12.373982641156
gene-LOC117899399	2.9946362491171	0	0	0.919643313134305	4.04496609480162	2.06233044019267
gene-LOC117897670	5.9892724982342	3.0266423383684	2.00167900912058	1.83928662626861	7.07869066590284	7.21815654067433
gene-LOC117897669	0.998212083039034	1.00888077945613	3.00251851368086	0	10.1124152370041	6.186991320578
gene-LOC117896702	6244.8147914922	5719.34513873682	5753.8263117171	6453.13712826342	6761.16082746092	6000.35041574056
gene-LOC117896704	34.9374229063662	38.3374696193331	46.0386172097732	54.258955474924	44.4946270428179	61.86991320578
gene-LOC117896703	12.9767570795074	18.1598540302104	24.0201481094469	4.59821656567152	11.1236567607045	15.467478301445
gene-LOC117897750	835.503513503672	920.099270863994	870.730368967451	1265.4291988728	757.419901251604	858.960628340246
gene-LOC117896675	33.9392108233272	38.3374696193331	64.0537282918584	61.6161019799984	51.5733177087207	29.9037913827937
gene-LOC117898128	57.896300816264	94.8347932688765	90.0755554104259	117.714344081191	101.124152370041	74.243895846936
gene-LOC117896768	91.8355116395911	108.959124181262	124.104098565476	132.42863709134	117.304016749247	131.989148172331
gene-LOC117897574	4866.28390481529	4988.91545441058	3654.06503114961	3204.95694627305	2886.08330864096	4009.17037573454
gene-LOC117897982	9886.29247041859	12542.4058501986	15601.0861970858	28716.7820959318	27807.1194187138	12291.4894235483
gene-LOC117897862	2956.70418996162	4781.08601384262	3470.91140181508	7906.17356301562	6055.31424391803	8284.38137825394
gene-LOC117897873	6497.36244850107	4990.93321596949	10150.5142552504	8179.30762701651	7067.56700914214	7232.59285375568
gene-LOC117896466	502.100677768634	700.163260942556	855.717776399046	1871.47414222831	1407.64820099097	772.342749852154
gene-LOC117898614	13.9749691625465	31.2753041631401	27.0226666231278	24.8303694546262	14.1573813318057	31.9661218229863
gene-LOC117899409	191.656719943495	206.820559788507	273.229184744959	195.884025697607	169.888575981668	206.233044019267
gene-LOC117898610	1181.88310631822	1220.74574314192	1089.91422046615	985.857631679975	1124.50057435485	997.136767833154
gene-LOC117898615	911.367631814638	770.784915504486	677.568344587315	977.580841861766	1047.64621855362	1117.78309858443
gene-LOC117898616	1141.95462299665	1021.99622958906	1040.8730847427	1106.33090570057	1193.26499796648	1256.99040329743
gene-LOC117898612	670.798519802231	646.692579631381	634.532245891223	789.053962669234	729.105138587993	894.020245823521
gene-LOC117898609	3340.01762984861	3692.50365280945	3449.89377221931	2482.11730214949	1740.3466622884	2519.13663269534
gene-LOC117898611	31.9427866572491	47.4173966344383	44.0369382006527	39.5446624647751	61.6857329457248	45.3712696842387
gene-LOC117898878	77.8605424770447	126.110097432017	27.0226666231278	86.4464714346247	154.719953126162	42.2777740239497
gene-LOC117898881	2893.81682873016	2762.31557415089	2872.40937808803	2980.56397786828	2103.38236929684	1888.06351799639
