C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117900908	763.924258155036	918.037629306457	791.7401980609	1126.90233953009	810.348778913197	726.542001139324
gene-LOC117900251	14945.5728156261	16066.1843076106	14561.3170817973	13870.8927113413	12939.5898946735	13363.5221777049
gene-LOC117902493	809.8432026343	853.890670099477	712.147268097105	849.484485303261	850.262865388876	789.811261035346
gene-LOC117902492	4624.24643153684	4867.80777326413	4421.59671456762	3814.92626868442	4180.76849968504	4194.75193110629
gene-LOC117902491	5310.94337397675	6405.23161524127	5106.51482241395	2695.77784433459	2944.3600535082	3736.04979686012
gene-LOC117900918	0	0	0	0	0	0
gene-LOC117902351	242.118070890667	320.734796034902	242.967891468424	172.309226227842	191.216321255577	178.208415373796
gene-LOC117902362	0	0	0	0	0	0
gene-LOC117902356	0	0	0	0	0	0
gene-LOC117902361	0	0	0	0	0	0
gene-LOC117902357	0	0	0	0	0	1.05448766493371
gene-LOC117902358	492.585040777564	408.016724136203	559.24506053508	763.32987218934	551.371334105887	732.868927128926
gene-LOC117902360	93.9251137075864	87.2819281013012	134.051250465337	199.017156293158	147.589296503091	172.935977049128
gene-LOC117902359	0	0	0	0	0	0
gene-LOC117902353	89.7506642094714	98.8494125484616	160.233135321849	169.724587834424	155.015173056706	136.028908776448
gene-LOC117902355	163.847142801012	194.544056611334	311.040792095353	268.802392915434	171.723395302339	293.14757085157
gene-LOC117902354	282.818953497288	248.17512086635	373.87731575098	416.988327471378	187.50338297877	265.730891563294
gene-LOC117902352	255.685031759541	303.909364111759	259.724297776591	186.955510457209	174.508099009944	207.73406999194
gene-LOC117900854	0	0	0	0	0	0
gene-LOC117900607	0	0	0	0	1.85646913840366	0
gene-LOC117900484	0	0	0	0	0	0
gene-LOC117901483	0	0	0	0	0	0
gene-LOC117901482	3.13083712358621	0	0	3.44618452455684	0.92823456920183	3.16346299480112
gene-LOC117901742	0	0	0	0	0	0
gene-LOC117901720	0	0	0	0	0	0
gene-LOC117901728	0	0	0	0	0	0
gene-LOC117901736	530.155086260599	562.600379930074	579.143293026028	433.357703963023	526.309000737437	489.28227652924
gene-LOC117901715	0	0	0	0	0	0
gene-LOC117901712	10.4361237452874	11.5674844471604	37.7019141933762	7.75391518025289	26.9188025068531	31.6346299480112
gene-LOC117901737	2250.02827948396	1950.69851358932	2328.09320144098	2495.89914191029	2531.29567021339	2527.60693284609
gene-LOC117901725	8229.92718553363	9586.28983821038	6526.62025703112	8076.13343329895	8510.05453044237	7234.83986911016
gene-LOC117902574	0	0	0	0	0	0
gene-LOC117901744	2.08722474905748	0	0	0	0	0
gene-LOC117901081	111.666524074575	103.055770529247	126.720322705514	25.8463839341763	142.01988908788	93.8494021790999
gene-LOC117901723	2131.05646878768	2473.33849270193	2233.83841595754	2488.14522673004	2611.12384316475	2563.45951345384
gene-LOC117901082	7.30528662170116	11.5674844471604	16.7564063081672	8.6154613113921	5.56940741521098	39.0160436025471
gene-LOC117901714	4493.79488472074	4939.31585893749	5022.73279087311	4182.80646668086	3622.89952359474	4072.43136197398
gene-LOC117901730	4260.02571282631	4060.1870409533	3878.06078494644	4484.34761257959	4426.75066052353	4652.39957768751
gene-LOC117901733	564.594294620047	445.873945963273	559.24506053508	563.451169765043	542.088988413868	542.006659775925
gene-LOC117901741	2745.74415738511	2381.85020661985	2450.62442256945	3046.42711970825	3082.66700431928	2809.15513938339
gene-LOC117901731	150.280181932138	138.809813365925	144.524004407942	154.216757473919	160.584580471917	139.192371771249
gene-LOC117901727	352.740982590713	312.322080073331	290.095284210144	433.357703963023	323.025630082237	287.875132526902
gene-LOC117901717	838.020736746576	879.12881798419	912.176868400851	604.805384059725	681.324173794143	683.308006877042
gene-LOC117901739	499.890327399265	526.846337093396	428.335636252524	576.374361732131	522.59606246063	586.295141703141
gene-LOC117901722	10663.6312429346	10751.450998888	11358.7489261488	9749.2560199713	9584.95016157809	11953.6721696885
gene-LOC117901719	40.7008826066208	47.321527283838	53.4110451072829	38.7695759012645	25.9905679376512	54.8333585765527
gene-LOC117901721	7284.41437421059	7580.90867087085	6001.93528450663	6246.20945075927	6193.18104571461	5656.2718347044
gene-LOC117901713	2657.03710555017	3085.36357890624	2842.30542002286	2304.63590079739	2709.51670750014	2636.21916233427
gene-LOC117901724	0	0	0	0	0	0
gene-LOC117901729	0	0	0	0	0	0
gene-LOC117901735	1894.15645976966	1707.78134019895	1494.46198760966	1881.61675040803	1791.49271855953	1592.2763740499
gene-LOC117901734	6903.4958575076	7174.99512572503	7652.4413058611	8637.86151080172	7565.11173899491	7863.31451741065
gene-LOC117901711	14413.3305046164	12860.939526252	13371.6122339174	12551.004038436	12359.4432889224	12200.422283283
gene-LOC117901740	0	0	0	0	0	0
gene-LOC117901732	348.566533092598	283.929163703028	363.404561808376	440.250073012136	334.164444912659	417.577115313748
gene-LOC117901718	2882.45737844837	2700.48182366435	2357.41691248027	2306.35899305966	2392.06048483311	2314.60042452949
gene-LOC117901743	37.5700454830346	13.6706634375532	40.8437403761575	12.0616458359489	23.2058642300457	21.0897532986741
gene-LOC117901770	1513.23794306667	1278.73282615882	1167.7120646004	1415.52029346172	1457.32827364687	1275.93007456979
gene-LOC117900744	11.4797361198161	10.515894951964	10.4727539426045	15.5078303605058	9.2823456920183	9.49038898440336
gene-LOC117902117	1533.06657818272	1562.66198986185	1517.50204628339	1516.32119080501	1496.31412555335	1425.66732299037
gene-LOC117902116	15.6541856179311	7.3611264663748	6.28365236556269	12.0616458359489	23.2058642300457	24.2532162934753
gene-LOC117902114	694.002229061611	616.23144418509	588.568771574372	784.006979336681	655.333605856492	600.003481347279
gene-LOC117902115	2293.85999921417	2782.50580428967	2613.99938407408	3136.88946347786	3197.7680909003	2530.7703958409
gene-LOC117902113	10773.2105422602	12867.2490632231	10709.4381817074	6556.36605796939	7241.15787434347	8258.74739176079
gene-LOC117901448	6194.88305520259	5945.68700584044	6658.57695670794	7081.04765183317	6895.85461460039	7426.7566241281
gene-LOC117902638	106022.668353124	87758.2981426251	94789.9432099075	105335.214631473	98776.2252124743	97099.3331624256
gene-LOC117902639	15969.3565550387	14885.249304505	15982.4697918087	18810.9982272935	19718.4869535545	18651.7778173474
gene-LOC117901819	9.39251137075864	21.031789903928	7.33092775982314	6.03082291797447	14.8517531072293	5.27243832466853
gene-LOC117901818	2.08722474905748	2.1031789903928	4.1891015770418	0.86154613113921	2.78470370760549	2.10897532986741
gene-LOC117901799	3536.80233727789	3284.11399349836	3872.82440797514	4262.93025687681	4065.66741310401	4012.32556507275
gene-LOC117901936	5228.49799638898	5431.4597426894	5281.40981325544	3716.71000973455	4756.27393259018	5491.77175897474
gene-LOC117901989	100118.953150414	85097.7767197783	97596.6412665255	147069.370769988	142851.587261885	127158.558539026
gene-LOC117900519	4004.34068106677	3513.36050345117	2802.50895504096	4495.5477122844	6095.71641594842	3717.06901889132
gene-LOC117901949	6443.26280034043	5433.5629216798	5512.857675387	5689.65065004334	5484.00983484441	6189.84259316086
gene-LOC117901950	51.1370063519081	67.3017276925696	45.0328419531993	66.3390520977192	113.244617442623	56.9423339064202
gene-LOC117900526	38.6136578575633	56.7858327406056	67.0256252326687	69.785236622276	64.0481852749263	79.086574870028
gene-LOC117902674	5900.58436558548	6423.10863665961	6457.50008100993	5601.77294466714	5839.52367484871	5834.4802500782
gene-LOC117902675	10598.9272757139	10547.4426368199	11206.8939939811	12671.6204967955	10965.2349659812	12530.4769224072
gene-LOC117902676	0	0	6.28365236556269	0	0	6.32692598960224
gene-LOC117902677	2.08722474905748	2.1031789903928	10.4727539426045	0	2.78470370760549	2.10897532986741
gene-LOC117902679	0	2.1031789903928	0	0	0	0
gene-LOC117901087	1.04361237452874	3.1547684855892	5.23637697130225	1.72309226227842	0	1.05448766493371
gene-LOC117900668	3.13083712358621	8.4127159615712	7.33092775982314	4.30773065569605	5.56940741521098	12.6538519792045
gene-LOC117902647	4547.01911582171	5125.44719958725	4729.49568048019	3634.86312727633	3515.22431356733	3978.58195979488
gene-LOC117900985	0	0	2.0945507885209	0.86154613113921	1.85646913840366	1.05448766493371
gene-LOC117902648	3.13083712358621	0	1.04727539426045	3.44618452455684	1.85646913840366	2.10897532986741
gene-LOC117900797	0	0	0	1.72309226227842	0	2.10897532986741
gene-LOC117900641	0	0	0	0	0	0
gene-LOC117901188	0	0	0	0	0	0
gene-LOC117901090	0	0	2.0945507885209	0	0	0
gene-LOC117900630	0	0	0	0	0	0
gene-LOC117900620	0	0	0	0	0	0
gene-LOC117901696	0	0	0	0	0	0
gene-LOC117901634	997.693430049473	1066.31174812915	936.264202468842	969.239397531611	856.760507373289	906.859391842988
gene-LOC117901268	223.33304814915	253.433068342332	193.745947938183	178.340049145816	232.058642300457	235.150749280217
gene-LOC117901269	0	0	0	0	0	0
gene-LOC117901270	0	0	0	0	0	0
gene-LOC117900736	0	0	0	0	0	0
gene-LOC117901408	4104.52746902153	4638.56126331132	4017.34841238308	5497.5258627993	5143.34774794734	4714.6143499186
gene-LOC117901659	1133.36303873821	992.700483465401	1204.36670339952	1286.28837379084	1303.24133515937	1430.93976131504
gene-LOC117901901	1304.51546816092	1296.60984757716	1102.78099015625	1249.24189015185	1341.29895249664	1383.48781639302
gene-LOC117902144	5030.21164522852	5680.68645305095	5246.84972524485	5315.73962912893	5293.72174815803	5254.51203436466
gene-LOC117902151	1.04361237452874	2.1031789903928	0	0.86154613113921	0	2.10897532986741
gene-LOC117902153	276.557279250115	350.179301900401	307.898965912572	301.541145898723	322.097395513035	308.964885825576
gene-LOC117902150	317.258161856736	476.370041323969	554.008683563778	460.927180159477	615.419519380813	450.266232926693
gene-LOC117902149	3012.90892526447	3216.81226580579	2814.02898437783	2753.50143512092	2867.31658426445	2797.55577506912
gene-LOC117902152	4.17444949811495	8.4127159615712	4.1891015770418	3.44618452455684	2.78470370760549	5.27243832466853
gene-LOC117902146	0	0	0	0	0	0
gene-LOC117902143	2962.81553128709	3326.17757330621	2788.89437491558	3169.62821646115	2490.45334916851	2454.84728396567
gene-LOC117902147	1.04361237452874	0	1.04727539426045	0	0	0
gene-LOC117900851	1277.38154642317	1232.46288837018	1328.99247531651	1363.82752559337	1505.59647124537	1394.03269304236
gene-LOC117900852	309.952875235035	336.508638462848	452.422970320514	463.511818552895	378.719704234347	505.099591503246
gene-LOC117900853	0	0	0	3.44618452455684	0	0
gene-LOC117901093	1.04361237452874	0	0	0.86154613113921	0	0
gene-LOC117901504	0	0	0	0	0	1.05448766493371
gene-LOC117901914	29.2211464868047	27.3413268751064	13.6145801253858	37.9080297701252	40.8423210448805	54.8333585765527
gene-LOC117901915	0	1.0515894951964	0	0	0	0
gene-LOC117900570	1.04361237452874	0	0	0	0	0
gene-LOC117900755	0	0	0	0	0	0
gene-LOC117901012	0	0	0	0	0	0
gene-LOC117901600	0	0	1.04727539426045	1.72309226227842	0	0
gene-LOC117901814	72.0092538424829	91.4882860820868	59.6946974728456	62.8928675731623	55.6940741521098	91.7404268492325
gene-LOC117900241	45.9189444792645	105.15894951964	78.5456545695337	67.2005982288584	92.823456920183	97.012865173901
gene-LOC117901924	53.2242311009656	54.6826537502128	61.7892482613665	54.2774062617702	49.196432167697	61.160284566155
gene-LOC117902000	1.04361237452874	0	0	0	0	0
gene-LOC117901922	0	1.0515894951964	0	0	0	1.05448766493371
gene-LOC117900370	0	0	0	0	0	0
gene-LOC117902829	0	0	0	0.86154613113921	0	0
gene-LOC117901980	37.5700454830346	34.7024533414812	35.6073634048553	37.9080297701252	29.7035062144585	59.0513092362876
gene-LOC117901981	172.196041797242	138.809813365925	133.003975071077	190.401694981765	122.526963134642	170.82700171926
gene-LOC117901986	18.7850227415173	5.257947475982	9.42547854834404	16.369376491645	4.64117284600915	6.32692598960224
gene-LOC117901988	0	4.2063579807856	0	0	0.92823456920183	1.05448766493371
gene-LOC117901979	157.585468553839	195.59564610653	212.596905034871	132.678104195438	165.225753317926	188.753292023133
gene-LOC117901985	1788.75160994226	1778.23783637711	1702.86979106749	1790.29286050728	1720.94689130019	1650.27319562125
gene-LOC117902828	0	0	0	0	0	0
gene-LOC117901982	0	0	0	0	0	0
gene-LOC117901978	4861.14644055486	6795.37131795914	4884.49243883073	2419.2215362389	2866.38834969525	3180.33479744006
gene-LOC117901987	1.04361237452874	1.0515894951964	0	0	0	1.05448766493371
gene-LOC117900199	2174.88818851789	2653.16029638052	2121.77994877167	1416.38183959286	1601.20463187316	1720.92386917181
gene-LOC117900200	116.884585947219	131.44868689955	102.632988637524	77.5391518025289	85.3975803665683	86.4679885245639
gene-LOC117900201	1356.69608688736	1133.61347582172	1201.22487721674	1443.08976965818	1283.74840920613	1258.00378426591
gene-LOC117901427	6327.42182676774	7216.00711603769	6234.43042203245	6073.90022453143	6155.12342837733	6461.90041071375
gene-LOC117901094	2.08722474905748	1.0515894951964	1.04727539426045	0	2.78470370760549	0
gene-LOC117901428	1081.18242001177	1229.30811988459	1353.0798093845	1632.6299185088	1565.00348367428	1254.84032127111
gene-LOC117901433	1.04361237452874	0	0	0.86154613113921	1.85646913840366	2.10897532986741
gene-LOC117901434	4090.96050815265	4587.0333780467	4328.38920447844	3134.30482508445	3298.0174243741	3423.92144803975
gene-LOC117901431	15.6541856179311	18.9286109135352	28.2764356450321	20.677107147341	5.56940741521098	27.4166792882764
gene-LOC117901095	389.267415699219	429.048514040131	478.604855177025	383.388028356948	353.657370865897	405.977750999477
gene-LOC117901430	40961.785700253	39247.42313972	39863.4906071297	39021.1473715571	38708.3097702855	38272.6297987689
gene-LOC117901429	4.17444949811495	4.2063579807856	7.33092775982314	3.44618452455684	5.56940741521098	9.49038898440336
gene-LOC117902030	3309.29483963063	3246.25677167129	2861.15637711955	3288.52158255836	3282.23743669767	2952.56546181438
gene-LOC117902025	0	0	0	0	0	0
gene-LOC117901096	12.5233484943449	3.1547684855892	4.1891015770418	7.75391518025289	2.78470370760549	2.10897532986741
gene-LOC117902027	0	0	0	0	0	0
gene-LOC117902029	1170.93308422124	1280.83600514921	956.16243495979	855.515308221236	837.26758142005	825.663841643092
gene-LOC117902031	170.108817048184	147.222529327496	179.084092418537	152.49366521164	178.221037286751	244.64113826462
gene-LOC117902028	14602.2243444061	17991.6446733152	15147.7913025831	10770.1881853713	18281.57984043	16648.2512539734
gene-LOC117900310	21.9158598651035	16.8254319231424	27.2291602507717	37.046483638986	19.4929259532384	34.7980929428123
gene-LOC117900740	0	0	2.0945507885209	0	0	0
gene-LOC117902634	1519.49961731384	1715.14246666533	1681.92428318228	1653.30702565614	1894.52675574093	2010.90797702858
gene-LOC117902635	1570.63662366575	1405.97515507759	1537.40027877434	1580.07560450931	1926.0867310938	1967.6739827663
gene-LOC117902631	465.451119039817	492.143883751915	469.179376628681	470.404187602009	539.304284706263	512.481005157782
gene-LOC117902637	1514.2815554412	1346.03455385139	1254.63592232402	1390.53545565868	1601.20463187316	1543.76994146295
gene-LOC117902632	1503.84543169591	1686.74955029503	1645.26964438317	2014.29485460347	2021.69489172159	1763.10337576916
gene-LOC117902630	25.0466969886897	18.9286109135352	15.7091309139067	6.89236904911368	18.5646913840366	28.4711669532101
gene-LOC117902636	1201.19784308258	1205.12156149507	1164.57023841762	1251.82652854527	1436.90711312443	1320.218556497
gene-LOC117902614	1910.85425776212	2092.66309544084	1729.051675924	1128.62543179237	1245.69079186886	1477.33721857212
gene-LOC117902618	5353.73148133242	5701.71824295488	5880.45133877242	5624.17314407676	5923.99302064608	5548.71409288117
gene-LOC117902617	319.345386605794	258.691015818314	241.920616074164	257.602293210624	217.206889193228	326.891176129449
gene-LOC117902616	1711.52429422713	1640.47961250638	1655.74239832577	1665.36867149209	1777.5692000215	1822.15468500545
gene-LOC117901200	2168.62651427072	2013.79388330111	1829.590113773	2262.42014037157	2214.76768211557	2045.70606997139
gene-LOC117901199	7366.85975179836	7954.22294166557	6550.70759109911	7440.31238851822	8690.13203686753	8105.8466803454
gene-LOC117901418	4504.23100846603	4657.48987422485	3977.55194740119	4766.93474359325	4817.5374141575	4607.05660809536
gene-LOC117901866	139.844058186851	174.563856202602	120.436670339952	177.478503014677	177.292802717549	181.371878368598
gene-LOC117901255	90.7942765840002	127.242328918764	163.37496150463	112.862543179237	119.742259427036	112.830180147907
gene-LOC117901260	1437.05423972607	1339.72501688021	2247.45299608292	2477.80667315637	2308.51937360495	2487.53640157861
gene-LOC117901263	42.7881073556782	43.1151693030524	56.5528712900643	87.0161592450602	68.6893581209354	55.8878462414865
gene-LOC117901261	227.507497647265	239.762404904779	250.298819228247	213.663440522524	355.513840004301	209.843045321808
gene-LOC117901259	2647.64459417941	2653.16029638052	3800.56240577117	5096.90691181957	4186.33790710025	3569.4407458006
gene-LOC117901258	1425.57450360626	2829.82733157351	2167.86006611913	1465.4899690678	1629.97990351841	2201.77024438158
gene-LOC117901098	4.17444949811495	21.031789903928	3.14182618278135	0.86154613113921	3.71293827680732	10.5448766493371
gene-LOC117901265	1.04361237452874	0	0	0	0.92823456920183	0
gene-LOC117901262	25568.5031759541	25269.6955695695	29961.5017543972	33384.9125816444	26799.060247426	30262.7414959324
gene-LOC117901252	3050.4789707475	3289.37194097434	3166.9607922436	2347.71320735435	2264.89234885246	2632.00121167453
gene-LOC117901254	8.3488989962299	1.0515894951964	0	6.89236904911368	0	0
gene-LOC117901257	0	0	0	0	0	0
gene-LOC117901266	0	0	0	0	0	0
gene-LOC117900989	0	0	1.04727539426045	0.86154613113921	0	0
gene-LOC117902847	0	0	0	0	0	0
gene-LOC117902850	0	0	0	0	0	0
gene-LOC117902834	0	0	0	0	0	0
gene-LOC117902827	0	0	0	0	0	0
gene-LOC117902835	0	0	0	0	0	0
gene-LOC117902316	1729.26570459412	1885.49996488714	1585.57494691032	1580.07560450931	1703.31043448536	1580.67700973563
gene-LOC117902319	467.538343788874	449.028714448863	425.193810069742	577.235907863271	565.294852643914	567.314363734334
gene-LOC117902314	7217.62318224075	8643.01406101921	6945.5304147353	5773.22062476385	6559.83370054933	6916.38459430018
gene-LOC117902826	0	0	0	0	0	0
gene-LOC117902318	6.26167424717243	14.7222529327496	11.5200293368649	7.75391518025289	32.488209922064	12.6538519792045
gene-LOC117901099	12.5233484943449	16.8254319231424	13.6145801253858	10.3385535736705	15.7799876764311	7.38141365453595
gene-LOC117902317	4544.93189107265	5416.73748975665	5458.39935488546	5643.12715896183	6829.02172561786	5310.39988060615
gene-LOC117902851	14.6105732434023	11.5674844471604	11.5200293368649	28.4310223275939	17.6364568148348	7.38141365453595
gene-LOC117902156	1289.90489491752	1209.32791947586	1113.25374409886	1256.13425920097	1259.61431040688	1162.04540675694
gene-LOC117902157	655.388571204047	579.425811853216	646.168918258697	587.574461436941	633.055976195648	694.907371191313
gene-LOC117902154	6155.22578497049	7879.56008750662	6317.16517817903	2945.62622236496	3511.51137529052	4288.60133328539
gene-LOC117902158	1238.76788856561	1131.51029683133	1163.52296302336	1437.0589467402	1552.00819970546	1379.26986573329
gene-LOC117900260	3115.18293796828	3731.03952895683	2819.26536134913	2550.17654817206	3431.68320233916	3021.10716003507
gene-LOC117900269	24.003084614161	33.6508638462848	23.0400586737299	35.3233913767076	29.7035062144585	41.1250189324146
gene-LOC117900258	6515.27205418291	8644.06565051441	6686.85339235297	3584.89345167025	4186.33790710025	5088.95747097007
gene-LOC117900993	4.17444949811495	5.257947475982	4.1891015770418	0	7.42587655361464	0
gene-LOC117900273	20.8722474905748	35.7540428366776	30.370986433553	19.8155610162018	20.4211605224403	17.926290303873
gene-LOC117900262	441.448034425656	332.302280482062	356.073634048553	345.479998586823	307.245642405806	294.202058516504
gene-LOC117900268	317.258161856736	280.774395217439	290.095284210144	430.773065569605	415.84908700242	329.000151459316
gene-LOC117900264	734.703111668231	791.846889882889	752.991008473263	731.452665337189	828.913470297234	776.102921391208
gene-LOC117900270	345.435695969012	318.631617044509	299.520762758488	311.018153341255	275.685667052943	332.163614454118
gene-LOC117900266	2085.13752430842	2312.44529993688	2236.98024214032	2383.03659873105	2487.6686454609	2241.84077564906
gene-LOC117900272	612.600463848369	562.600379930074	469.179376628681	344.618452455684	372.222062249934	385.942485365737
gene-LOC117900267	929.858625705105	1027.40293680688	885.99498354434	667.698251632888	696.175926901372	825.663841643092
gene-LOC117900261	6331.59627626585	7797.5361068813	7617.88121785051	7670.34520553239	7519.62824510402	7362.43287656714
gene-LOC117900263	1522.63045443743	1566.86834784264	1649.45874596021	1701.55360899994	1966.92905213868	1757.83093744449
gene-LOC117900271	901.681091592829	784.485763416514	989.675247576124	1032.99381123591	1034.98154466004	998.59981869222
gene-LOC117900265	1337.91106414584	1430.1617134671	1241.02134219863	1284.56528152856	1385.85421181833	1322.32753182687
gene-LOC117900410	1436.01062735154	1554.24927390028	1340.51250465337	968.377851400472	1094.38855708896	1139.90116579334
gene-LOC117900409	6070.69318263367	5907.82978401337	5234.28242051372	4351.66950838415	4571.55525331901	4735.70410321728
gene-LOC117901333	154.454631430253	141.964581851514	169.658613870193	199.017156293158	182.86221013276	180.317390703664
gene-LOC117901332	0	0	0	0	0	0
gene-LOC117902628	102.274012703816	99.901002043658	189.556846361141	172.309226227842	141.091654518678	146.573785425785
gene-LOC117902619	144.018507684966	171.409087717013	160.233135321849	192.124787244044	139.235185380274	130.75647045178
gene-LOC117902629	0	0	0	0	0	0
gene-LOC117902620	2998.29835202106	2600.5808216207	2565.8247159381	3388.46093377051	3203.33749831551	2994.74496841173
gene-LOC117902625	1826.32165542529	1629.96371755442	1588.7167730931	2053.92597663588	1837.90444701962	1831.64507398985
gene-LOC117902621	1.04361237452874	4.2063579807856	0	1.72309226227842	3.71293827680732	1.05448766493371
gene-LOC117902622	3912.50279210824	5375.725499444	5545.32321260908	5558.69563811018	5619.53208194788	5465.4095673514
gene-LOC117902627	41.7444949811495	55.7342432454092	35.6073634048553	36.1849375078468	28.7752716452567	59.0513092362876
gene-LOC117902626	0	0	0	0	0	0
gene-LOC117902624	157.585468553839	196.647235601727	293.237110392926	172.309226227842	192.144555824779	236.20523694515
gene-LOC117902459	3979.29398407808	4687.98596958555	3643.4710966321	2652.70053777763	2858.96247314164	3073.83154328175
gene-LOC117902458	5094.9156124493	6797.47449694953	5191.34412934905	3646.06322698114	4030.39449947434	4369.79688348528
gene-LOC117900495	149.236569557609	243.968762885565	262.866123959373	280.002492620243	277.542136191347	350.089904757991
gene-LOC117902035	16837.6420506467	17474.2626416786	17948.2057068356	18768.7824668677	21051.4317949283	19745.2815258837
gene-LOC117902037	471.712793286989	314.425259063724	573.906916054726	462.650272421756	886.464013587747	361.689269072261
gene-LOC117902034	2827.14592259835	3202.09001287304	2718.72692350013	2171.95779660195	2318.72995386617	2542.36976015517
gene-LOC117902039	5.21806187264369	0	3.14182618278135	5.16927678683526	6.49764198441281	5.27243832466853
gene-LOC117902036	68.8784167188967	58.8890117309984	45.0328419531993	58.5851369174663	28.7752716452567	45.3429695921494
gene-LOC117902033	2230.19964436791	2443.89398683643	2271.54033015091	1575.76787385362	1872.24912608009	2075.23172458953
gene-LOC117902038	0	0	0	1.72309226227842	0	2.10897532986741
gene-LOC117901073	1123.97052736745	1194.60566654311	1103.82826555051	1274.22672795489	1146.36969296426	1210.5518393439
gene-LOC117901074	1.04361237452874	3.1547684855892	0	2.58463839341763	0	2.10897532986741
gene-LOC117901076	271.339217377472	82.0239806253192	319.418995249437	132.678104195438	48.2681975984951	78.0320872050943
gene-LOC117901167	928.815013330577	1062.10539014836	1006.43165388429	913.238899007563	958.86630998549	947.984410775402
gene-LOC117900135	1565.41856179311	1811.8887002234	2144.8200074454	1569.73705093564	1783.13860743671	1982.43681007537
gene-LOC117900137	1183.45643271559	2117.90124332555	1234.73768983307	2020.32567752145	1888.02911375652	1165.20886975175
gene-LOC117900136	17776.8931877225	17575.2152332174	23384.6122784416	23483.1628964614	22883.7668345327	19788.5155201459
gene-LOC117900777	0	3.1547684855892	0	0	0	0
gene-LOC117900537	0	0	1.04727539426045	0	0	0
gene-LOC117900737	0	0	0	0	0	0
gene-LOC117901106	0	0	0	0	0	0
gene-LOC117901977	0	3.1547684855892	0	0	0	2.10897532986741
gene-LOC117901115	5011.426622487	5534.51551321865	5796.66930723159	6194.51668289092	5414.39224215427	5584.56667348891
gene-LOC117901893	2092.44281093012	2073.7344845273	1910.23031913106	2040.14123853765	2115.44658321097	2343.0715914827
gene-LOC117901871	116.884585947219	94.643054567676	63.8837990498874	64.6159598354407	116.029321150229	87.5224761894977
gene-LOC117901100	3127.70628646263	3553.32090426863	3005.68038152749	2613.93096187636	2414.33811449396	2587.71272974732
gene-LOC117900060	1728.22209221959	2112.64329584957	1801.31367812797	1474.10543037919	1406.27537234077	1356.07113710475
gene-LOC117900061	216.027761527449	316.528438054116	98.4438870604822	175.755410752399	168.010457025531	101.230815833636
gene-LOC117902418	2570.41727846428	3291.47511996473	2676.83590772971	2615.65405413864	3167.13635011664	3254.14893398542
gene-LOC117902419	771.229544776737	601.509191252341	456.612071897556	616.005483764535	525.380766168236	306.855910495709
gene-LOC117902417	4503.1873960915	6404.18002574607	5409.17741135522	3274.73684446014	3902.29812892449	4142.0275478596
gene-Trnat-agu-8	0	0	2.0945507885209	0	0	0
gene-LOC117902420	0	0	0	0	0	0
gene-LOC117901687	1315.99520428074	1082.0855905571	1253.58864692976	1290.59610444654	1266.1119523913	1300.18329086326
gene-LOC117901685	45.9189444792645	44.1667587982488	46.0801173474598	39.6311220324037	49.196432167697	49.5609202518842
gene-LOC117900976	811.930427383358	963.255977599902	933.12237628606	843.453662385287	930.091038340233	903.695928848187
gene-LOC117900977	4.17444949811495	7.3611264663748	9.42547854834404	6.89236904911368	11.138814830422	8.43590131946965
gene-LOC117900478	2.08722474905748	2.1031789903928	5.23637697130225	0.86154613113921	1.85646913840366	3.16346299480112
gene-LOC117901869	66.7911919698392	62.0437802165876	41.891015770418	68.9236904911368	45.4834938908897	46.3974572570831
gene-LOC117901870	668.955532072921	579.425811853216	1068.22090214566	1557.67540509969	1025.69919896802	973.292114733811
gene-LOC117900646	0	0	0	0.86154613113921	0	0
gene-LOC117900576	276.557279250115	281.825984712635	513.16494318762	577.235907863271	413.064383294814	701.234297180915
gene-LOC117900361	3518.01731453637	2963.37919746345	5990.41525516977	6168.67029895674	4505.65059890568	7397.23096950995
gene-LOC117901505	136.713221063265	120.932791947586	109.963916397347	121.478004490629	117.885790288632	151.846223750454
gene-LOC117901506	743.052010664461	542.620179521342	556.103234352299	717.667927238962	647.907729302877	610.548357996616
gene-LOC117901169	3983.46843357619	3941.35742799611	3806.84605813673	3994.12786396138	4109.2944378565	4077.70380029864
gene-LOC117901170	92.8815013330577	46.2699377886416	34.5600880105948	82.7084285893642	58.4787778597153	59.0513092362876
gene-LOC117901171	662.693857825748	619.386212670679	1176.09026775448	1097.60977107135	738.874717084656	1051.32420193891
gene-LOC117901588	3896.84860649031	4061.2386304485	4122.07595180913	3944.1581883553	4272.66372203602	4464.70077332931
gene-LOC117901325	584.422929736093	495.298652237504	540.394103438392	758.160595402505	506.816074784199	626.365672970622
gene-LOC117901326	0	0	2.0945507885209	0	0	0
gene-LOC117901324	62.6167424717243	83.0755701205156	45.0328419531993	43.9388526880997	29.7035062144585	36.9070682726797
gene-LOC117901101	0	0	0	0	0	0
gene-LOC117902510	2.08722474905748	0	0	2.58463839341763	0	2.10897532986741
gene-LOC117902513	2.08722474905748	2.1031789903928	0	1.72309226227842	0	0
gene-LOC117902516	0	1.0515894951964	0	0	0	3.16346299480112
gene-LOC117902511	0	6.3095369711784	5.23637697130225	2.58463839341763	8.35411112281647	7.38141365453595
