C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117892683	0	0	0	0	0	0
gene-LOC117891071	124.907923320982	84.1546110226507	109.457706912047	232.699280871458	113.486429018743	107.811056866203
gene-LOC117890643	0	0	0	0	0	0
gene-LOC117892286	0	0	0	0	0	0
gene-LOC117892287	0	0	0	0	1.86043326260235	0
gene-LOC117892280	1828.61525979468	1907.50451651342	1501.4293004728	1086.96419642623	1669.73885318561	1413.86500290249
gene-LOC117892285	249.815846641965	245.191212362291	272.611647403589	154.09863488821	169.299426896814	280.308747852127
gene-LOC117892283	2745.21899122365	2887.23042014749	2694.1052578635	3459.46264228901	2852.0441915694	2844.15835732745
gene-LOC117892282	3062.99944320203	3388.00230302301	3281.66596760835	2624.84788823005	3194.36391188823	3519.77431368898
gene-LOC117892278	1279.38777342741	1602.05444687565	1352.73203825266	1250.3708025493	1762.76051631573	1676.71862726199
gene-LOC117892279	968.954846350267	1090.89310584918	937.618847888101	717.748004110187	967.425296553221	1053.46804137833
gene-LOC117892284	734.752490123425	670.120050735922	707.344615422191	473.67231395168	606.501243608366	753.650626093266
gene-LOC117890409	0	3.11683744528336	3.09785962958624	0	0	0
gene-LOC117891437	3054.73347768814	2764.63481396634	2798.3998653929	2345.6087511843	2518.09642093228	2966.34422177581
gene-LOC117891438	5315.01582543033	5221.74166666472	5098.04433042242	5785.4212319775	5118.05190541906	5151.31497426419
gene-LOC117891442	0	0	0	0	0	0
gene-LOC117891440	958.85199961107	967.258553852936	936.586228011572	779.801145675909	806.497819338118	868.649086750549
gene-LOC117891443	0	0	0	0	0	0
gene-LOC117891441	33.9823026682084	46.7525616792504	35.1090758019773	12.4106283131444	39.0690985146493	43.1244227464811
gene-LOC117891439	3.67376245061713	2.07789163018891	0	2.06843805219074	0	0
gene-LOC117891436	3389.0458606943	3209.30362282677	3413.84131180403	4285.80364413922	3369.24463857285	3326.74118329997
gene-LOC117890261	0	0	0	0	0	0
gene-LOC117890924	1644.00869665116	1715.29954072094	1549.96243466965	1024.91105486051	1845.54979650153	1628.46034466474
gene-LOC117890925	5069.79218185164	5874.19963854404	5042.28285708986	4174.10798932092	5868.73672687911	4969.57633554687
gene-LOC117891263	15.6134904151228	6.23367489056672	1.03261987652875	15.5132853914306	11.1625995756141	2.05354394030863
gene-LOC117891903	1497.05819862648	1491.92619047563	1444.63520726372	1092.13529155671	1556.25242416686	1424.13272260403
gene-LOC117891902	3493.74809053689	3449.30010611358	3496.45090192633	2946.49000534571	3535.75341557576	3226.11753022485
gene-LOC117891904	777.919198918177	811.416681588768	726.964393076237	914.249619068307	653.012075173424	808.069540511444
gene-LOC117891900	667.706325399663	475.83718331326	684.626978138558	1247.26814547102	564.641495199813	596.554514659656
gene-LOC117891899	4945.80269914331	4568.24474897031	4849.18294017899	4242.36644504321	4346.90231807039	4888.46134990468
gene-LOC117891527	96.4362643286996	130.907172701901	131.142724319151	167.54348222745	154.415960795995	155.042567493301
gene-LOC117891355	115.72351719444	117.400877105673	93.9684087641158	131.345816314112	118.137512175249	126.29295232898
gene-LOC117890030	5112.04045003373	4769.80023709863	5371.68859770253	6198.07462338956	4940.38052884054	5234.48350384669
gene-LOC117890033	5752.19355705377	6241.98645708748	5510.05966115739	6511.44298829645	7922.6550487921	6731.51703633167
gene-LOC117890032	59.6986398225283	64.4146405358561	44.4026546907361	65.1557986440083	62.3245142971787	72.9008098809562
gene-LOC117890244	3372.51392966652	2834.24418357767	3050.35911526591	4848.4187943351	2750.65057875757	2915.00562326809
gene-LOC117890251	0	0	1.03261987652875	0	0	1.02677197015431
gene-LOC117890252	1.83688122530856	0	0	4.13687610438148	2.79064989390352	4.10708788061725
gene-LOC117890929	0	0	1.03261987652875	0	1.86043326260235	0
gene-LOC117892684	0	0	0	0	0	0
gene-LOC117890586	0	0	0	0	0.930216631301174	0
gene-LOC117890588	5.51064367592569	1.03894581509445	3.09785962958624	0	0.930216631301174	0
gene-LOC117890605	0	1.03894581509445	1.03261987652875	0	0	1.02677197015431
gene-LOC117890791	76.2305708503054	93.5051233585008	107.39246715899	99.2850265051556	65.1151641910822	108.837828836357
gene-LOC117890790	0	0	0	0	0	0
gene-LOC117890769	5.51064367592569	0	0	9.30797123485833	0	0
gene-LOC117890803	132.255448222217	88.3103942830285	157.990841108898	100.319245531251	64.184947559781	143.748075821604
gene-LOC117892700	0	0	0	0	0	0
gene-LOC117890797	341.659907907393	264.931182849086	309.785962958624	313.368364906897	166.50877700291	405.574928210954
gene-LOC117890751	7.34752490123425	2.07789163018891	4.13047950611498	19.650161495812	1.86043326260235	5.13385985077156
gene-LOC117890787	0	0	1.03261987652875	0	0	0
gene-LOC117890763	6.42908428857997	4.15578326037781	2.06523975305749	10.3421902609537	6.51151641910822	6.16063182092588
gene-LOC117890736	0	3.11683744528336	0	11.3764092870491	0	0
gene-LOC117890777	6.42908428857997	6.23367489056672	6.19571925917247	0	6.51151641910822	8.2141757612345
gene-LOC117890795	0	0	0	0	0.930216631301174	1.02677197015431
gene-LOC117890754	25.7163371543199	31.1683744528336	55.7614733325523	64.121579617913	54.8827812467693	58.5260022987958
gene-LOC117890713	124.907923320982	71.6872612415173	144.566782714024	145.824882679447	114.416645650044	125.266180358826
gene-LOC117890780	721.894321546265	627.52327231705	840.552579494399	741.535041710381	666.965324642942	751.597082152957
gene-LOC117890792	3.67376245061713	6.23367489056672	9.29357888875871	4.13687610438148	9.30216631301174	6.16063182092588
gene-LOC117890786	514.326743086398	677.392671441584	596.854288633615	455.056371481963	559.060195412006	496.957633554687
gene-LOC117890778	1123.25286927619	1321.53907680014	1213.32835492128	880.12039120716	1243.69963604967	1154.09169445345
gene-LOC117890720	4742.82732374671	4978.62834593262	4671.57232141605	3048.87768892915	4592.4795087339	4278.55879963302
gene-LOC117890781	3551.60984913411	4306.43040356651	3340.52530057049	2500.74160509861	3965.51349923691	3478.70343488281
gene-LOC117890712	1806.57268509097	1712.18270327566	1697.62707701326	2149.10713622618	2004.61684045403	1812.25252732236
gene-LOC117890759	0.918440612654282	2.07789163018891	3.09785962958624	3.10265707828611	1.86043326260235	3.08031591046294
gene-LOC117890741	675.053850300897	680.509508886867	691.85531727426	699.13206164047	678.127924218556	727.981326839408
gene-LOC117890805	284.716589922827	405.188867886837	318.046921970854	257.520537497747	393.481635040397	408.655244121417
gene-LOC117890801	29.390099604937	32.207320267928	43.3700348142073	22.7528185740981	38.1388818833481	25.6692992538578
gene-LOC117890785	1801.9804820277	1968.80231960399	1682.13777886533	1431.35913211599	1902.2930110109	2017.60692135322
gene-LOC117890806	5888.1227677266	6239.90856545729	5763.05153090693	5059.39947565855	6425.93648902851	6172.95308456773
gene-LOC117890776	2260.28234774219	2487.23628133612	1970.23872441685	1367.23755249808	2404.60999191354	2062.78488804001
gene-LOC117890746	3145.65909834092	3446.1832686683	3622.43052686284	2914.42921553675	3445.52240233955	3119.3332453288
gene-LOC117890748	1120.49754743822	1365.17480103411	1029.52201689916	778.766926649814	1187.8866381716	1019.58456636323
gene-LOC117890723	634.642463344109	512.200286841565	770.334427890444	1224.51532689692	608.361676870968	685.883676063081
gene-LOC117890782	0	0	0	0	0	0
gene-LOC117890762	2052.71476928232	2335.55019233233	2157.14292206855	1599.93683336954	2467.86472284202	2483.76139580328
gene-LOC117890774	405.950750793193	479.992966573637	327.340500859612	364.04509718557	469.759398807093	387.093032748176
gene-LOC117890758	0.918440612654282	3.11683744528336	1.03261987652875	6.20531415657222	6.51151641910822	6.16063182092588
gene-LOC117890753	29.390099604937	32.207320267928	49.5657540733798	36.197665913338	40.9295317772517	36.9637909255553
gene-LOC117890691	2908.70142027611	2455.02896106819	2724.05123428283	4042.7621730068	2182.28821703255	2675.76775422214
gene-LOC117890710	2263.9561101928	1818.15517641529	2309.9706637948	3069.56206945106	2197.17168313337	2244.52352675733
gene-LOC117890764	2206.09435159559	2476.84682318518	2597.0389894698	2864.78670228418	2821.34704273646	2667.5535784609
gene-LOC117890715	2773.69065021593	2624.37712892859	2652.80046280235	2909.25812040628	2331.12287804074	2349.25426771307
gene-LOC117892701	2.75532183796285	4.15578326037781	5.16309938264373	2.06843805219074	2.79064989390352	6.16063182092588
gene-LOC117890743	294.819436662024	316.878473603808	324.242641230026	280.273356071845	503.247197533935	321.3796266583
gene-LOC117890788	0	0	0	0	0	0
gene-LOC117890794	19.2872528657399	6.23367489056672	10.3261987652875	4.13687610438148	6.51151641910822	2.05354394030863
gene-LOC117890766	17.4503716404314	25.9736453773613	17.5545379009887	12.4106283131444	33.4877987268423	8.2141757612345
gene-LOC117890796	0	5.19472907547227	0	4.13687610438148	2.79064989390352	2.05354394030863
gene-LOC117890810	346.252110970664	297.138503117014	397.558652463567	652.592205466179	360.924052944856	366.55759334509
gene-LOC117890811	14.6950498024685	4.15578326037781	17.5545379009887	32.0607898089565	7.44173305040939	13.3480356120061
gene-LOC117890700	1680.74632115734	1639.45649621905	1508.6576396085	1452.0435126379	1499.50920965749	1346.0980528723
gene-LOC117890752	4420.45466870506	5138.62600145717	3729.82299402183	2562.79474666433	4449.22614751352	3443.79318789757
gene-LOC117890722	2086.69707195053	1891.920329287	2328.55782157232	3568.05564002903	1900.4325777483	2049.43685242801
gene-LOC117890704	1249.99767382248	1111.67202215106	1344.47107924043	1879.17597041529	1204.63053753502	1226.9925043344
gene-LOC117890709	38.5745057314798	59.2199114603838	70.2181516039547	66.1900176701037	80.9288469232022	68.793722000339
gene-LOC117890807	0	0	0	0	0	0
gene-LOC117890804	0	0	0	0	0	0
gene-LOC117890756	45.9220306327141	92.4661775434063	101.196747899817	86.8743981920111	129.300111750863	124.239408388672
gene-LOC117890750	604.333923126517	500.771882875526	545.223294807178	499.527789604064	531.153696472971	520.573388868237
gene-LOC117890692	1786.36699161258	1720.49426979641	1494.20096133709	1792.30157222328	1507.8811593392	1583.28237797795
gene-LOC117890760	1119.57910682557	1236.3455199624	993.380321220653	698.097842614375	1106.0275746171	1153.06492248329
gene-LOC117890768	1214.17848992896	1156.34669220013	1035.71773615833	853.230696528681	953.472047083704	1107.8869557965
gene-LOC117890707	4658.33078738252	4622.26993135522	4882.22677622791	3582.53470639436	4185.04462422398	4768.32902939663
gene-LOC117890775	2549.59114072829	2826.97156287201	2249.04609107961	1502.72024491657	2409.26107507004	2415.9944457731
gene-LOC117890705	140.521413736105	131.946118516996	184.838957898645	228.562404767077	188.833976154138	173.524462956079
gene-LOC117890767	56.0248773719112	147.530305743412	44.4026546907361	85.8401791659157	182.32245973503	34.9102469852466
gene-LOC117890742	12.8581685771599	9.35051233585008	18.5871577775174	26.8896946784796	19.5345492573247	18.4818954627776
gene-LOC117890771	0	1.03894581509445	0	0	0	0
gene-LOC117890721	2137.21130564651	2003.08753150211	3406.61297266833	3075.76738360763	2358.09916034848	3639.90663419704
gene-LOC117890784	76179.1381759967	83007.6148427864	72396.9795434304	48687.9290914918	78872.1379513953	76284.0235226147
gene-LOC117890729	1917.70399922214	2135.0336500191	1849.42219886298	1409.64053256799	1719.97055127587	1767.07456063557
gene-LOC117890695	1239.89482708328	1157.38563801522	1558.22339368188	2569.0000608209	1271.60613498871	1604.84458935119
gene-LOC117890698	563.922536169729	572.459144117044	462.613704684878	462.295904664631	486.503298170514	386.066260778022
gene-LOC117890749	7952.77726497343	8346.89067846884	7305.78562644087	4792.57096692595	7811.02905303596	6928.6572546013
gene-LOC117890725	1614.61859704623	1576.08080149829	2095.18572947682	2479.0230055506	1880.89802849097	2151.08727747329
gene-LOC117890745	540.961520853372	544.407607109493	561.745212831638	577.094216561217	522.78174679126	549.323004032557
gene-LOC117890737	2633.16923647983	2951.64506068334	2761.22554983787	1732.31686870975	2776.69664443401	2689.11578983415
gene-LOC117890717	22330.0466154636	23338.8787902818	21691.2131263628	16694.3635192315	21682.4194589991	22170.0603795719
gene-LOC117890697	2240.07665426379	2048.80114736626	2069.37023256361	3332.25370207928	2352.51786056067	2937.59460661149
gene-LOC117890740	603.415482513863	727.262070566117	621.637165670305	610.189225396269	893.938182680428	817.310488242833
gene-LOC117890699	1662.37750890425	1474.26411161903	1602.62604837261	1877.1075323631	1519.04375891482	1742.43203335187
gene-LOC117890703	3834.48955783163	3658.12821494757	3951.83626747551	3658.03269529933	3712.49457552299	3693.29877664506
gene-LOC117890701	5258.07250744576	5002.52409967979	5408.86291325757	5454.47114362698	4616.66514114773	5146.18111441342
gene-LOC117890719	1636.66117174993	1281.02019001146	1671.81158010004	2254.59747688791	1545.08982459125	1531.94377947023
gene-LOC117890783	107560.417029168	115584.799820888	105799.134689506	82824.3964858216	111866.921863648	110092.544183886
gene-LOC117890813	6915.85781328674	6870.54867521962	5454.29818782483	4713.9703209427	6347.79829199921	7261.3313729313
gene-LOC117890690	7184.04247218179	6158.87079187992	7075.51139397496	9012.18459339506	6398.96020672078	6702.76742116735
gene-LOC117890798	1513.59012965426	1583.35342220395	1381.64539479546	959.755256216504	1471.60271071846	1252.66180358826
gene-LOC117892702	0.918440612654282	3.11683744528336	7.22833913570122	4.13687610438148	2.79064989390352	4.10708788061725
gene-LOC117890711	2542.24361582705	2274.25238924176	2610.46304786467	4106.88375262472	2184.14865029516	2824.64968989451
gene-LOC117890772	13.7766091898142	19.7399704867946	30.9785962958624	33.0950088350519	30.6971488329388	29.7763871344751
gene-LOC117890755	817.412145262311	947.518583366141	767.236568260858	810.82771645877	1015.79656138088	878.916806452092
gene-LOC117890744	3442.31541622825	3619.68721978907	3036.93505687104	2304.23999014049	3327.3848901643	3151.16317640359
gene-LOC117890727	2809.50983410945	3145.927928106	2816.98702317042	2413.86720690659	2895.76437324056	2789.73944290927
gene-LOC117890765	0	0	0	0	0	0
gene-LOC117890735	1773.50882303542	2003.08753150211	1903.11843244248	1354.82692418494	1804.62026472428	2123.36443427912
gene-LOC117890770	9170.629517353	10492.3137866389	8185.57776124337	6720.35523156772	9111.471903595	8818.94445165539
gene-LOC117890808	2511.01663499681	2089.32003415495	2315.13376317745	2715.85916252644	1978.5707747776	2437.55665714634
gene-LOC117890757	190.117206819436	93.5051233585008	83.6422099988284	207.878024245169	86.5101467110092	67.7669500301846
gene-LOC117890793	1728.50523301536	1876.33614206058	1634.637264545	1750.93281117946	1798.10874830517	2003.23211377106
gene-LOC117890702	0	0	0	0	0	0
gene-Trnam-cau-3	0	0	0	0	0	0
gene-LOC117890779	0	0	0	0	0	0
gene-Trnam-cau-4	3.67376245061713	6.23367489056672	10.3261987652875	11.3764092870491	6.51151641910822	6.16063182092588
gene-Trnar-ucu	3.67376245061713	0	0	3.10265707828611	0.930216631301174	0
gene-LOC117890802	1404.2956967484	1545.95137286055	1220.55669405698	833.580535032869	1511.60202586441	1420.02563472341
gene-LOC117890726	1578.79941315271	1394.26528385676	1634.637264545	2426.27783521974	1454.85881135504	1704.44147045616
gene-LOC117890814	0	0	1.03261987652875	0	0	0
gene-LOC117890694	424.319563046278	325.190040124564	521.473037647017	693.960966509994	403.71401798471	432.270999434966
gene-LOC117890724	2622.14794912797	2777.10216374747	2732.31219329506	1963.98193055511	2883.67155703364	2536.12676628115
gene-LOC117890739	2626.74015219125	3352.6781453098	3085.46819106789	2679.6614966131	3960.8624160804	3136.78836882143
gene-LOC117890689	2778.2828532792	1989.58123590588	2524.75559811278	6854.80370496012	2012.05857350444	2415.9944457731
gene-LOC117890812	3.67376245061713	2.07789163018891	0	7.23953318266759	1.86043326260235	0
gene-LOC117891367	14.6950498024685	11.428403966039	4.13047950611498	18.6159424697167	22.3251991512282	11.2944916716974
gene-LOC117892277	66.1277241111083	42.5967784188726	43.3700348142073	105.490340661728	46.5108315650587	73.9275818511105
gene-LOC117892276	3915.3123317452	2718.92119810218	3700.90963747902	8388.55052065955	3297.61795796266	3808.29723730235
gene-LOC117891594	381.152854251527	369.864710173625	527.668756906189	1026.9794929127	425.109000504637	513.385985077156
gene-LOC117891585	11850.6392250782	12892.2786195071	11606.6474121831	10795.1781943835	13261.1682958295	11709.3075476398
gene-LOC117891589	1547.57243232246	1643.61227947942	1600.56080861956	2432.48314937631	1648.34387066568	1790.69031594912
